review_no	seed_proposal_key	source_key	name	source_path	root_name	root_source_key	parent_name	parent_source_key	parent_semantic_kind	parent_review_decision	parent_leaf_family_policy	sibling_count	sibling_names	reviewed_sibling_count	reviewed_sibling_refs	same_name_cicw_count	same_name_cicw_paths	same_name_other_source_count	same_name_other_source_refs	lexical_cues	gpt_semantic_kind	gpt_review_decision	merge_candidate_keys	gpt_reason
702	c715959ca99a68ae560fff2e2535cbc850ff215ebd2862cab482cb1907bc2db4	0154	경비	공사일반사항및공사비 > 공사비 > 경비	공사일반사항및공사비	01	공사비	015	CLASSIFICATION	REJECT	NOT_ASSESSED	8	직접공사비 | 공통공사비 | 간접인건비 | 일반관리비 | 이윤 | 공사손해보험료 | 부가가치세 | 공사금액총계	1	0151:직접공사비:CLASSIFICATION:REJECT	1	공사일반사항및공사비 > 공사비 > 경비	0		NONE	PENDING	PENDING	EMPTY	EMPTY
703	5459ac9907be88969f0bbbd518e20f2351a6a20ec58ba43880bb559a46c65a70	0155	일반관리비	공사일반사항및공사비 > 공사비 > 일반관리비	공사일반사항및공사비	01	공사비	015	CLASSIFICATION	REJECT	NOT_ASSESSED	8	직접공사비 | 공통공사비 | 간접인건비 | 경비 | 이윤 | 공사손해보험료 | 부가가치세 | 공사금액총계	1	0151:직접공사비:CLASSIFICATION:REJECT	1	공사일반사항및공사비 > 공사비 > 일반관리비	0		NONE	PENDING	PENDING	EMPTY	EMPTY
704	505acf6ef125b9f80a5b9d75da43d66e15fa8cee050243c69309724ee4215cab	0156	이윤	공사일반사항및공사비 > 공사비 > 이윤	공사일반사항및공사비	01	공사비	015	CLASSIFICATION	REJECT	NOT_ASSESSED	8	직접공사비 | 공통공사비 | 간접인건비 | 경비 | 일반관리비 | 공사손해보험료 | 부가가치세 | 공사금액총계	1	0151:직접공사비:CLASSIFICATION:REJECT	1	공사일반사항및공사비 > 공사비 > 이윤	0		NONE	PENDING	PENDING	EMPTY	EMPTY
705	95cb4a6b35486a7ac03622b12ac39cc19c67fe53a57b8710a29a3ad8044c41cb	0157	공사손해보험료	공사일반사항및공사비 > 공사비 > 공사손해보험료	공사일반사항및공사비	01	공사비	015	CLASSIFICATION	REJECT	NOT_ASSESSED	8	직접공사비 | 공통공사비 | 간접인건비 | 경비 | 일반관리비 | 이윤 | 부가가치세 | 공사금액총계	1	0151:직접공사비:CLASSIFICATION:REJECT	1	공사일반사항및공사비 > 공사비 > 공사손해보험료	0		NONE	PENDING	PENDING	EMPTY	EMPTY
706	6050c5432c965cb4ad9feaa516df77abf6a6d0d5f28f212e4a75fa873a9355d4	0158	부가가치세	공사일반사항및공사비 > 공사비 > 부가가치세	공사일반사항및공사비	01	공사비	015	CLASSIFICATION	REJECT	NOT_ASSESSED	8	직접공사비 | 공통공사비 | 간접인건비 | 경비 | 일반관리비 | 이윤 | 공사손해보험료 | 공사금액총계	1	0151:직접공사비:CLASSIFICATION:REJECT	1	공사일반사항및공사비 > 공사비 > 부가가치세	0		NONE	PENDING	PENDING	EMPTY	EMPTY
707	563707d5297511b8e497f05510b56014794280eb65c4190a84ec3dcdf4f5c7f8	0159	공사금액총계	공사일반사항및공사비 > 공사비 > 공사금액총계	공사일반사항및공사비	01	공사비	015	CLASSIFICATION	REJECT	NOT_ASSESSED	8	직접공사비 | 공통공사비 | 간접인건비 | 경비 | 일반관리비 | 이윤 | 공사손해보험료 | 부가가치세	1	0151:직접공사비:CLASSIFICATION:REJECT	1	공사일반사항및공사비 > 공사비 > 공사금액총계	0		NONE	PENDING	PENDING	EMPTY	EMPTY
708	6f25acd8597af9bd073c258655ab9d4e98c357847285326c39313e5ce06485fd	0212	도급자가설건물부지	가설건물 시설물(간접가설공사) > 가설부지 > 도급자가설건물부지	가설건물 시설물(간접가설공사)	02	가설부지	021	CLASSIFICATION	REJECT	NOT_ASSESSED	5	발주자가설건물부지 | 가설공사용부지 | 토사 자재야적장 | 토사 자재폐기장 | 가설도로및주차장부지	1	0211:발주자가설건물부지:CLASSIFICATION:REJECT	1	가설건물 시설물(간접가설공사) > 가설부지 > 도급자가설건물부지	0		NONE	PENDING	PENDING	EMPTY	EMPTY
709	527a25e1d84f293780e8abe49b94320ae2a6ae4a9357256f8793ef75868c04fb	0213	가설공사용부지	가설건물 시설물(간접가설공사) > 가설부지 > 가설공사용부지	가설건물 시설물(간접가설공사)	02	가설부지	021	CLASSIFICATION	REJECT	NOT_ASSESSED	5	발주자가설건물부지 | 도급자가설건물부지 | 토사 자재야적장 | 토사 자재폐기장 | 가설도로및주차장부지	1	0211:발주자가설건물부지:CLASSIFICATION:REJECT	1	가설건물 시설물(간접가설공사) > 가설부지 > 가설공사용부지	0		NONE	PENDING	PENDING	EMPTY	EMPTY
710	546ec432f0f4f846e4958f3c8cfacd1bd0a65e66a4f936d684e95f8ce71fb86b	0214	토사 자재야적장	가설건물 시설물(간접가설공사) > 가설부지 > 토사 자재야적장	가설건물 시설물(간접가설공사)	02	가설부지	021	CLASSIFICATION	REJECT	NOT_ASSESSED	5	발주자가설건물부지 | 도급자가설건물부지 | 가설공사용부지 | 토사 자재폐기장 | 가설도로및주차장부지	1	0211:발주자가설건물부지:CLASSIFICATION:REJECT	1	가설건물 시설물(간접가설공사) > 가설부지 > 토사 자재야적장	0		NONE	PENDING	PENDING	EMPTY	EMPTY
711	bc2eeea88c9b085ce99079b71cf6381a8f79befad79e3b36d764a7fcf156b1d6	0215	토사 자재폐기장	가설건물 시설물(간접가설공사) > 가설부지 > 토사 자재폐기장	가설건물 시설물(간접가설공사)	02	가설부지	021	CLASSIFICATION	REJECT	NOT_ASSESSED	5	발주자가설건물부지 | 도급자가설건물부지 | 가설공사용부지 | 토사 자재야적장 | 가설도로및주차장부지	1	0211:발주자가설건물부지:CLASSIFICATION:REJECT	1	가설건물 시설물(간접가설공사) > 가설부지 > 토사 자재폐기장	0		NONE	PENDING	PENDING	EMPTY	EMPTY
712	10caefc9fc4f06ca7b78f3d2da24ea65f4910cc108b85297372f1b6c6fbf4ac0	0216	가설도로및주차장부지	가설건물 시설물(간접가설공사) > 가설부지 > 가설도로및주차장부지	가설건물 시설물(간접가설공사)	02	가설부지	021	CLASSIFICATION	REJECT	NOT_ASSESSED	5	발주자가설건물부지 | 도급자가설건물부지 | 가설공사용부지 | 토사 자재야적장 | 토사 자재폐기장	1	0211:발주자가설건물부지:CLASSIFICATION:REJECT	1	가설건물 시설물(간접가설공사) > 가설부지 > 가설도로및주차장부지	0		NONE	PENDING	PENDING	EMPTY	EMPTY
713	05a49c7c8d7773d335911075582f49187791a758658d0268e593f24e1d7bac87	0222	발주자가설창고	가설건물 시설물(간접가설공사) > 발주자용가설건물 시설 > 발주자가설창고	가설건물 시설물(간접가설공사)	02	발주자용가설건물 시설	022	FACILITY_EQUIPMENT	REJECT	NOT_ASSESSED	8	발주자가설현장사무실 | 발주자가설작업실 | 발주자가설실험실 | 발주자가설화약고 | 발주자가설숙소 | 발주자가설화장실 샤워실 | 발주자가설식당 | 기타발주자용가설건물 시설	1	0221:발주자가설현장사무실:FACILITY_EQUIPMENT:REJECT	1	가설건물 시설물(간접가설공사) > 발주자용가설건물 시설 > 발주자가설창고	0		NONE	PENDING	PENDING	EMPTY	EMPTY
714	2e278970f327edf1be1371ba961264cebd526ad30e7d94486729cbc996740ac1	0223	발주자가설작업실	가설건물 시설물(간접가설공사) > 발주자용가설건물 시설 > 발주자가설작업실	가설건물 시설물(간접가설공사)	02	발주자용가설건물 시설	022	FACILITY_EQUIPMENT	REJECT	NOT_ASSESSED	8	발주자가설현장사무실 | 발주자가설창고 | 발주자가설실험실 | 발주자가설화약고 | 발주자가설숙소 | 발주자가설화장실 샤워실 | 발주자가설식당 | 기타발주자용가설건물 시설	1	0221:발주자가설현장사무실:FACILITY_EQUIPMENT:REJECT	1	가설건물 시설물(간접가설공사) > 발주자용가설건물 시설 > 발주자가설작업실	0		NONE	PENDING	PENDING	EMPTY	EMPTY
715	1aa514aa3edac579b3c84c994015126033ad9c0180a42d4c5f1fd8526f82fac7	0224	발주자가설실험실	가설건물 시설물(간접가설공사) > 발주자용가설건물 시설 > 발주자가설실험실	가설건물 시설물(간접가설공사)	02	발주자용가설건물 시설	022	FACILITY_EQUIPMENT	REJECT	NOT_ASSESSED	8	발주자가설현장사무실 | 발주자가설창고 | 발주자가설작업실 | 발주자가설화약고 | 발주자가설숙소 | 발주자가설화장실 샤워실 | 발주자가설식당 | 기타발주자용가설건물 시설	1	0221:발주자가설현장사무실:FACILITY_EQUIPMENT:REJECT	1	가설건물 시설물(간접가설공사) > 발주자용가설건물 시설 > 발주자가설실험실	0		NONE	PENDING	PENDING	EMPTY	EMPTY
716	83bdb23f2f80388d615405dac33ccdc990c9ffc287653eb57a13c73d9e56d91a	0225	발주자가설화약고	가설건물 시설물(간접가설공사) > 발주자용가설건물 시설 > 발주자가설화약고	가설건물 시설물(간접가설공사)	02	발주자용가설건물 시설	022	FACILITY_EQUIPMENT	REJECT	NOT_ASSESSED	8	발주자가설현장사무실 | 발주자가설창고 | 발주자가설작업실 | 발주자가설실험실 | 발주자가설숙소 | 발주자가설화장실 샤워실 | 발주자가설식당 | 기타발주자용가설건물 시설	1	0221:발주자가설현장사무실:FACILITY_EQUIPMENT:REJECT	1	가설건물 시설물(간접가설공사) > 발주자용가설건물 시설 > 발주자가설화약고	0		NONE	PENDING	PENDING	EMPTY	EMPTY
717	96510c4a4a37726463f7f6b1de94e6207c2d5b3f91d42cfd91784579c00eab39	0226	발주자가설숙소	가설건물 시설물(간접가설공사) > 발주자용가설건물 시설 > 발주자가설숙소	가설건물 시설물(간접가설공사)	02	발주자용가설건물 시설	022	FACILITY_EQUIPMENT	REJECT	NOT_ASSESSED	8	발주자가설현장사무실 | 발주자가설창고 | 발주자가설작업실 | 발주자가설실험실 | 발주자가설화약고 | 발주자가설화장실 샤워실 | 발주자가설식당 | 기타발주자용가설건물 시설	1	0221:발주자가설현장사무실:FACILITY_EQUIPMENT:REJECT	1	가설건물 시설물(간접가설공사) > 발주자용가설건물 시설 > 발주자가설숙소	0		NONE	PENDING	PENDING	EMPTY	EMPTY
718	f51bcf740992f79636487cede92677f29e92cc1ac3217e37a2f3fc040ca849f3	0227	발주자가설화장실 샤워실	가설건물 시설물(간접가설공사) > 발주자용가설건물 시설 > 발주자가설화장실 샤워실	가설건물 시설물(간접가설공사)	02	발주자용가설건물 시설	022	FACILITY_EQUIPMENT	REJECT	NOT_ASSESSED	8	발주자가설현장사무실 | 발주자가설창고 | 발주자가설작업실 | 발주자가설실험실 | 발주자가설화약고 | 발주자가설숙소 | 발주자가설식당 | 기타발주자용가설건물 시설	1	0221:발주자가설현장사무실:FACILITY_EQUIPMENT:REJECT	1	가설건물 시설물(간접가설공사) > 발주자용가설건물 시설 > 발주자가설화장실 샤워실	0		NONE	PENDING	PENDING	EMPTY	EMPTY
719	657a3afae4fa7306f03b71c519f9b0849c2c7cba76844d83d151d4da6be24a7d	0228	발주자가설식당	가설건물 시설물(간접가설공사) > 발주자용가설건물 시설 > 발주자가설식당	가설건물 시설물(간접가설공사)	02	발주자용가설건물 시설	022	FACILITY_EQUIPMENT	REJECT	NOT_ASSESSED	8	발주자가설현장사무실 | 발주자가설창고 | 발주자가설작업실 | 발주자가설실험실 | 발주자가설화약고 | 발주자가설숙소 | 발주자가설화장실 샤워실 | 기타발주자용가설건물 시설	1	0221:발주자가설현장사무실:FACILITY_EQUIPMENT:REJECT	1	가설건물 시설물(간접가설공사) > 발주자용가설건물 시설 > 발주자가설식당	0		NONE	PENDING	PENDING	EMPTY	EMPTY
720	c3fee4bc32240a3aa029929316ea3f20c759ab2a583488d2d903e393ccb416d2	0229	기타발주자용가설건물 시설	가설건물 시설물(간접가설공사) > 발주자용가설건물 시설 > 기타발주자용가설건물 시설	가설건물 시설물(간접가설공사)	02	발주자용가설건물 시설	022	FACILITY_EQUIPMENT	REJECT	NOT_ASSESSED	8	발주자가설현장사무실 | 발주자가설창고 | 발주자가설작업실 | 발주자가설실험실 | 발주자가설화약고 | 발주자가설숙소 | 발주자가설화장실 샤워실 | 발주자가설식당	1	0221:발주자가설현장사무실:FACILITY_EQUIPMENT:REJECT	1	가설건물 시설물(간접가설공사) > 발주자용가설건물 시설 > 기타발주자용가설건물 시설	0		NONE	PENDING	PENDING	EMPTY	EMPTY
721	88012247a102ae3569951ef790aae77ce0361b9d36d5181177718a02d6846c81	0231	도급자가설현장사무실	가설건물 시설물(간접가설공사) > 도급자용가설건물 > 도급자가설현장사무실	가설건물 시설물(간접가설공사)	02	도급자용가설건물	023	FACILITY_EQUIPMENT	REJECT	NOT_ASSESSED	6	도급자가설창고 | 도급자가설작업실 | 도급자가설실험실 | 도급자가설화약고 | 도급자가설숙소 | 도급자가설화장실 샤워실	0		1	가설건물 시설물(간접가설공사) > 도급자용가설건물 > 도급자가설현장사무실	0		NONE	PENDING	PENDING	EMPTY	EMPTY
722	d76ed34e9f4cd354fb978c6635797f8360f849771e191ff66f590d5c67a7fd31	0232	도급자가설창고	가설건물 시설물(간접가설공사) > 도급자용가설건물 > 도급자가설창고	가설건물 시설물(간접가설공사)	02	도급자용가설건물	023	FACILITY_EQUIPMENT	REJECT	NOT_ASSESSED	6	도급자가설현장사무실 | 도급자가설작업실 | 도급자가설실험실 | 도급자가설화약고 | 도급자가설숙소 | 도급자가설화장실 샤워실	0		1	가설건물 시설물(간접가설공사) > 도급자용가설건물 > 도급자가설창고	0		NONE	PENDING	PENDING	EMPTY	EMPTY
723	554e91fff36bd6736acc8278114bfdea362b1eaeaceda4a9ff9740c59f8cfcd8	0233	도급자가설작업실	가설건물 시설물(간접가설공사) > 도급자용가설건물 > 도급자가설작업실	가설건물 시설물(간접가설공사)	02	도급자용가설건물	023	FACILITY_EQUIPMENT	REJECT	NOT_ASSESSED	6	도급자가설현장사무실 | 도급자가설창고 | 도급자가설실험실 | 도급자가설화약고 | 도급자가설숙소 | 도급자가설화장실 샤워실	0		1	가설건물 시설물(간접가설공사) > 도급자용가설건물 > 도급자가설작업실	0		NONE	PENDING	PENDING	EMPTY	EMPTY
724	031cede6caba1285177e6c00ff2c39da7bf3442426cacc8c4bf3dd31c39143e1	0234	도급자가설실험실	가설건물 시설물(간접가설공사) > 도급자용가설건물 > 도급자가설실험실	가설건물 시설물(간접가설공사)	02	도급자용가설건물	023	FACILITY_EQUIPMENT	REJECT	NOT_ASSESSED	6	도급자가설현장사무실 | 도급자가설창고 | 도급자가설작업실 | 도급자가설화약고 | 도급자가설숙소 | 도급자가설화장실 샤워실	0		1	가설건물 시설물(간접가설공사) > 도급자용가설건물 > 도급자가설실험실	0		NONE	PENDING	PENDING	EMPTY	EMPTY
725	cd3e77809d3bec6c85628b07929338508506853ea158ee27d5dc1be34ecc08a7	0235	도급자가설화약고	가설건물 시설물(간접가설공사) > 도급자용가설건물 > 도급자가설화약고	가설건물 시설물(간접가설공사)	02	도급자용가설건물	023	FACILITY_EQUIPMENT	REJECT	NOT_ASSESSED	6	도급자가설현장사무실 | 도급자가설창고 | 도급자가설작업실 | 도급자가설실험실 | 도급자가설숙소 | 도급자가설화장실 샤워실	0		1	가설건물 시설물(간접가설공사) > 도급자용가설건물 > 도급자가설화약고	0		NONE	PENDING	PENDING	EMPTY	EMPTY
726	ade35f684e6c90617b5e155cdc345377039e430794ff2a4750ad5b02125b43db	0236	도급자가설숙소	가설건물 시설물(간접가설공사) > 도급자용가설건물 > 도급자가설숙소	가설건물 시설물(간접가설공사)	02	도급자용가설건물	023	FACILITY_EQUIPMENT	REJECT	NOT_ASSESSED	6	도급자가설현장사무실 | 도급자가설창고 | 도급자가설작업실 | 도급자가설실험실 | 도급자가설화약고 | 도급자가설화장실 샤워실	0		1	가설건물 시설물(간접가설공사) > 도급자용가설건물 > 도급자가설숙소	0		NONE	PENDING	PENDING	EMPTY	EMPTY
727	87468cd88648c9bc0b9155f3e1e42db505ac0fbb91d00c45f6413cae547cd528	0237	도급자가설화장실 샤워실	가설건물 시설물(간접가설공사) > 도급자용가설건물 > 도급자가설화장실 샤워실	가설건물 시설물(간접가설공사)	02	도급자용가설건물	023	FACILITY_EQUIPMENT	REJECT	NOT_ASSESSED	6	도급자가설현장사무실 | 도급자가설창고 | 도급자가설작업실 | 도급자가설실험실 | 도급자가설화약고 | 도급자가설숙소	0		1	가설건물 시설물(간접가설공사) > 도급자용가설건물 > 도급자가설화장실 샤워실	0		NONE	PENDING	PENDING	EMPTY	EMPTY
728	204556767072f699aaf5f0b548f265d11a6ece7b01d910fe0ffde265243360f1	0241	가설식당	가설건물 시설물(간접가설공사) > 가설편의시설및부대시설 > 가설식당	가설건물 시설물(간접가설공사)	02	가설편의시설및부대시설	024	FACILITY_EQUIPMENT	REJECT	INSUFFICIENT_EVIDENCE	3	가설복지시설 | 가설주차장시설 | 가설경비실	0		1	가설건물 시설물(간접가설공사) > 가설편의시설및부대시설 > 가설식당	0		NONE	PENDING	PENDING	EMPTY	EMPTY
729	c40221d1864443e85c8ce3b273fc2a6c7a8c5bab614863c24d55be15cc7d4978	0242	가설복지시설	가설건물 시설물(간접가설공사) > 가설편의시설및부대시설 > 가설복지시설	가설건물 시설물(간접가설공사)	02	가설편의시설및부대시설	024	FACILITY_EQUIPMENT	REJECT	INSUFFICIENT_EVIDENCE	3	가설식당 | 가설주차장시설 | 가설경비실	0		1	가설건물 시설물(간접가설공사) > 가설편의시설및부대시설 > 가설복지시설	0		NONE	PENDING	PENDING	EMPTY	EMPTY
730	239206c90cc31450d3e6656da49b209c9f688810e7bcc50b943ac3e63bb53b40	0243	가설주차장시설	가설건물 시설물(간접가설공사) > 가설편의시설및부대시설 > 가설주차장시설	가설건물 시설물(간접가설공사)	02	가설편의시설및부대시설	024	FACILITY_EQUIPMENT	REJECT	INSUFFICIENT_EVIDENCE	3	가설식당 | 가설복지시설 | 가설경비실	0		1	가설건물 시설물(간접가설공사) > 가설편의시설및부대시설 > 가설주차장시설	0		NONE	PENDING	PENDING	EMPTY	EMPTY
731	6c99b0f9b0250e681fbd0f7228cbe2bbde4843d5e240523cf142e8bac1c892d7	0244	가설경비실	가설건물 시설물(간접가설공사) > 가설편의시설및부대시설 > 가설경비실	가설건물 시설물(간접가설공사)	02	가설편의시설및부대시설	024	FACILITY_EQUIPMENT	REJECT	INSUFFICIENT_EVIDENCE	3	가설식당 | 가설복지시설 | 가설주차장시설	0		1	가설건물 시설물(간접가설공사) > 가설편의시설및부대시설 > 가설경비실	0		NONE	PENDING	PENDING	EMPTY	EMPTY
732	4091330f1f7a7e13cb4ebaf3dba6da454bafb4920479584fe5dffd434b7aefca	0251	발주자업무용선박	가설건물 시설물(간접가설공사) > 업무용운송시설 > 발주자업무용선박	가설건물 시설물(간접가설공사)	02	업무용운송시설	025	FACILITY_EQUIPMENT	REJECT	INSUFFICIENT_EVIDENCE	3	발주자업무용차량 | 도급자업무용선박 | 도급자업무용차량	0		1	가설건물 시설물(간접가설공사) > 업무용운송시설 > 발주자업무용선박	0		NONE	PENDING	PENDING	EMPTY	EMPTY
733	ea331a5464077ad2abfe50f30c0f48831f29ff57f4149e5a9d2ae3f3cf9294a9	0252	발주자업무용차량	가설건물 시설물(간접가설공사) > 업무용운송시설 > 발주자업무용차량	가설건물 시설물(간접가설공사)	02	업무용운송시설	025	FACILITY_EQUIPMENT	REJECT	INSUFFICIENT_EVIDENCE	3	발주자업무용선박 | 도급자업무용선박 | 도급자업무용차량	0		1	가설건물 시설물(간접가설공사) > 업무용운송시설 > 발주자업무용차량	0		NONE	PENDING	PENDING	EMPTY	EMPTY
734	215bf630840a8d9dffa02b9be3752e8c5bc6bb9b494e00da1d12b2bf051b1904	0253	도급자업무용선박	가설건물 시설물(간접가설공사) > 업무용운송시설 > 도급자업무용선박	가설건물 시설물(간접가설공사)	02	업무용운송시설	025	FACILITY_EQUIPMENT	REJECT	INSUFFICIENT_EVIDENCE	3	발주자업무용선박 | 발주자업무용차량 | 도급자업무용차량	0		1	가설건물 시설물(간접가설공사) > 업무용운송시설 > 도급자업무용선박	0		NONE	PENDING	PENDING	EMPTY	EMPTY
735	85731f2223b7b472795b20805976bd817f0eb5ffd755183f338a342eca101637	0254	도급자업무용차량	가설건물 시설물(간접가설공사) > 업무용운송시설 > 도급자업무용차량	가설건물 시설물(간접가설공사)	02	업무용운송시설	025	FACILITY_EQUIPMENT	REJECT	INSUFFICIENT_EVIDENCE	3	발주자업무용선박 | 발주자업무용차량 | 도급자업무용선박	0		1	가설건물 시설물(간접가설공사) > 업무용운송시설 > 도급자업무용차량	0		NONE	PENDING	PENDING	EMPTY	EMPTY
736	01777091bc5346a91ccd9793bc570aa965c17411325b9c44b7b400887a444492	0261	목재울타리	가설건물 시설물(간접가설공사) > 가설울타리및현장출입문 > 목재울타리	가설건물 시설물(간접가설공사)	02	가설울타리및현장출입문	026	FACILITY_EQUIPMENT	REJECT	INSUFFICIENT_EVIDENCE	4	철재울타리 | 철망울타리 | 조립식울타리 | 현장출입문	0		1	가설건물 시설물(간접가설공사) > 가설울타리및현장출입문 > 목재울타리	0		NONE	PENDING	PENDING	EMPTY	EMPTY
737	2b85b65448626324a62989d679891ae29cede1ca6a38583eb4dcf710ecd81f74	0262	철재울타리	가설건물 시설물(간접가설공사) > 가설울타리및현장출입문 > 철재울타리	가설건물 시설물(간접가설공사)	02	가설울타리및현장출입문	026	FACILITY_EQUIPMENT	REJECT	INSUFFICIENT_EVIDENCE	4	목재울타리 | 철망울타리 | 조립식울타리 | 현장출입문	0		1	가설건물 시설물(간접가설공사) > 가설울타리및현장출입문 > 철재울타리	0		NONE	PENDING	PENDING	EMPTY	EMPTY
