review_no	seed_proposal_key	source_key	name	semantic_kind_before	semantic_kind_after	semantic_review_decision	merge_candidate_keys	approval_state
1705	ad66537a0d8b82eb3a3ba37d9a21c371e6cfffc71542b2dd978447d8723cb63d	6234	적외선히터설치공사	AMBIGUOUS	TASK	KEEP_AS_DISTINCT	EMPTY	NOT_APPROVED
1706	123e2b8ccf8fbb565789b4a0a16f450c0f6a16ed3d355e452ad625f132f6100d	6235	전열교환기설치공사	AMBIGUOUS	TASK	KEEP_AS_DISTINCT	EMPTY	NOT_APPROVED
1707	d9e6185b4f740792dda628d9d178d5a8a2e7aeac9c9f4def9f3da53d0061c90b	6236	휀코일유닛설치공사	AMBIGUOUS	TASK	KEEP_AS_DISTINCT	EMPTY	NOT_APPROVED
1708	673f9811234c29029e0b5073742969eeb115e45fcd59afd9b49bb597743903cf	6237	팩키지유닛설치공사	AMBIGUOUS	TASK	KEEP_AS_DISTINCT	EMPTY	NOT_APPROVED
1709	e79900f3fbaa6e4a114fd8528e971016fcf3aed257509a9c35caca55fc3f8ca3	6239	기타공조기기설비설치공사	AMBIGUOUS	CLASSIFICATION	REJECT	EMPTY	NOT_APPROVED
1710	095d3cac331605cee087bc738ceda547376c1a221db3bad1100dfd6885216d8b	6241	덕트제작공사	AMBIGUOUS	TASK	KEEP_AS_DISTINCT	EMPTY	NOT_APPROVED
1711	8f43e4f89db67ce5e99d86bfeaf44ee83e3ee7eba2ee91b5a9cb9fc3b9799a98	6242	덕트설치공사	AMBIGUOUS	TASK	KEEP_AS_DISTINCT	EMPTY	NOT_APPROVED
1712	d2636dabfe51432cb1f0c50c624b71d9b7112572cfb361f22fd5497dc43da34e	6243	연도제작및설치공사	AMBIGUOUS	TASK	KEEP_AS_DISTINCT	EMPTY	NOT_APPROVED
1713	fe636ae0752f7fec4ff4d36552253175296aec8d74d00f06f06df8ed5502fcb5	6251	열교환기 탱크류설치공사	AMBIGUOUS	TASK	KEEP_AS_DISTINCT	EMPTY	NOT_APPROVED
1714	1239baa8d36d6d0ff53df01e8384cacccdcb17c380a1d54e1525ad25247b752c	6252	현장제작탱크설치공사	AMBIGUOUS	TASK	KEEP_AS_DISTINCT	EMPTY	NOT_APPROVED
1715	574941981bd6c5e2bad81b017257329c7c64b138b06320110b854edab59d463d	6253	헤더설치공사	AMBIGUOUS	TASK	KEEP_AS_DISTINCT	EMPTY	NOT_APPROVED
1716	daf50a231b78c9f54b8458e9bd917016bd03f51108b34d5e8694e1385293dc3b	6261	냉수기설치공사	AMBIGUOUS	TASK	KEEP_AS_DISTINCT	EMPTY	NOT_APPROVED
1717	19fd9b54677b0ab4208f875a72d402e29a4ebd9ad659391889ee80e329e9b84d	6262	온수기설치공사	AMBIGUOUS	TASK	KEEP_AS_DISTINCT	EMPTY	NOT_APPROVED
1718	a039a9327b4c4c96e64474e98cd6c7823a4eb4f31c47cee51bee465c7810fec5	6263	냉온수기설치공사	AMBIGUOUS	PROCESS	MERGE_CANDIDATE	bc0a4d662ca7b0941b18787498ac8e30f6e33685ce168afed16810ad25ee929e	NOT_APPROVED
1719	a5d95affcf2ad16b1c201fadf37090e971f5b276dd400ff865225a75de74574c	6312	위생기구류공사	AMBIGUOUS	PROCESS	MERGE_CANDIDATE	cfc316505b91f515b236b535dd0c5eb1db0852793a57837ffcc5d855577f9829	NOT_APPROVED
1720	8a6c33f45d3a9de8ae4f974805a0319860acc9f8b036ef359dfb1e1803e5e4f8	6313	배수트랩공사	AMBIGUOUS	PROCESS	KEEP_AS_DISTINCT	EMPTY	NOT_APPROVED
1721	29dd4405b0e6749195bc95c8c5ca3599c19742d7dba912c585fd35acb62f0a92	6314	수전금구류공사	AMBIGUOUS	PROCESS	KEEP_AS_DISTINCT	EMPTY	NOT_APPROVED
1722	d4382b77014e53cd0e185f7cd810be914d7431c60169eb37ac4d3b3e450cf95a	6412	소방설비기기류별설치공사	AMBIGUOUS	TASK	KEEP_AS_DISTINCT	EMPTY	NOT_APPROVED
1723	474d3ff933a714cd828daf523a1fa9bea0931aec4e93330143ca6a45acb0f4f2	6512	저장탱크설치공사	AMBIGUOUS	TASK	KEEP_AS_DISTINCT	EMPTY	NOT_APPROVED
1724	e2eb9ccc789bba911b9b5b67325b3e9c4f637592658b9504136a91f561f6d5e8	6521	가스설비관련기기제작공사	AMBIGUOUS	TASK	KEEP_AS_DISTINCT	EMPTY	NOT_APPROVED
1725	c8e7beba0fb25fa4f69885fa2ca097302d962ea6a152f2acb16394635361d368	6522	가스설비관련기기설치공사	AMBIGUOUS	TASK	KEEP_AS_DISTINCT	EMPTY	NOT_APPROVED
1726	7eaff04efb05219dc370bf6e640c200b1f63e76a662249d17bf7e2fe741d340f	6612	살수설비보조설비공사	AMBIGUOUS	PROCESS	KEEP_AS_DISTINCT	EMPTY	NOT_APPROVED
1727	afb0e852a7825f6a83c1d37d412d6216d36a5b8cd02e963308882c3d0e73ff05	6621	냉동실설비공사	AMBIGUOUS	PROCESS	KEEP_AS_DISTINCT	EMPTY	NOT_APPROVED
1728	2673360ada880eb432ea0c41fa875126f82446f9a0beefe0c34d356f079cde34	6622	냉장실설비공사	AMBIGUOUS	PROCESS	KEEP_AS_DISTINCT	EMPTY	NOT_APPROVED
1729	24855526eef65cf0e229b2694683ae066e7910b264c6706b9ada37f5258bb558	6631	살균설비주기기설비공사	AMBIGUOUS	PROCESS	KEEP_AS_DISTINCT	EMPTY	NOT_APPROVED
1730	e7581a03baaf0fc6e21ffaa24624501b5fc5874bcab53dd2ec282340ff94ca8a	6632	살균설비보조설비공사	AMBIGUOUS	PROCESS	KEEP_AS_DISTINCT	EMPTY	NOT_APPROVED
1731	7ecf77022db7b60fd87dfbd87b21e326e170a6edba3d5ff93c519c3d25d2984f	6641	지하수개발주기기설비공사	AMBIGUOUS	PROCESS	KEEP_AS_DISTINCT	EMPTY	NOT_APPROVED
1732	be94cc3ec833a093ddae1cc210e8941ee423da946366a9372843b215e92980fd	6642	지하수개발보조설비공사	AMBIGUOUS	PROCESS	KEEP_AS_DISTINCT	EMPTY	NOT_APPROVED
1733	bd8abe2be5acbf2b661bb7b5a939cea1680db53e6d96ea884bccf5911d22c288	6651	방식전기설비공사	AMBIGUOUS	PROCESS	KEEP_AS_DISTINCT	EMPTY	NOT_APPROVED
1734	dca16705da02a2ba2752214b3e86058561cae287a2ec98909cdacd4de94e2d51	6652	방식보조설비공사	AMBIGUOUS	PROCESS	KEEP_AS_DISTINCT	EMPTY	NOT_APPROVED
1735	707a3c77b3f3b998e11824a0ca1a8167280bfaf2eb513450a7116fe1a959fd48	6661	아이스링크설비주기기공사	AMBIGUOUS	PROCESS	KEEP_AS_DISTINCT	EMPTY	NOT_APPROVED
1736	70999f10d899bfce92cf9a7db7a0d42e7b5b9dce8ba99405c46ae2eb90b39e06	6662	아이스링크보조설비공사	AMBIGUOUS	PROCESS	KEEP_AS_DISTINCT	EMPTY	NOT_APPROVED
1737	8cc8d98ad0d7ae94cb67a7f92be900f2ba9d3058934a85f7eb5c3c1ec1fd173f	6671	문서이송설비주기기공사	AMBIGUOUS	PROCESS	KEEP_AS_DISTINCT	EMPTY	NOT_APPROVED
1738	858240fda6352ab006d8fed790ec02ebe454c8f7376f2ca118d60c422ff3487c	6672	문서이송보조설비공사	AMBIGUOUS	PROCESS	KEEP_AS_DISTINCT	EMPTY	NOT_APPROVED
1739	ea2d0584700561d86e79b8c3028c0d6f62f35082be51974a9de7d6154f257c19	6721	세탁장비설비공사	AMBIGUOUS	PROCESS	MERGE_CANDIDATE	2cd5380b46c25ebe366a610accb7c2a9896377f1679e394367c8976dc5513886	NOT_APPROVED
1740	7f6621260d1ea567096f311d2c847a6967a4939e8976cefd3d0d8f2261ddbe3e	6722	세탁물운반설비공사	AMBIGUOUS	PROCESS	KEEP_AS_DISTINCT	EMPTY	NOT_APPROVED
1741	7cb2326ade9287edf623cdbab66853ef91d5f82d58896f413aba3cb2d23e9208	6731	의료시험및시운전공사실가스설비공사	AMBIGUOUS	PROCESS	KEEP_AS_DISTINCT	EMPTY	NOT_APPROVED
1742	9a8ec64d9bc34d56c92504e949bc4c66f720ea87e815b8f30030b3c9ed8529b0	6741	수영장설비공사	AMBIGUOUS	PROCESS	KEEP_AS_DISTINCT	EMPTY	NOT_APPROVED
1743	dde7f8d1df609e29de5c0797cf5e4700fdac5e8194ad5527e4f3b3faad09fa2f	6742	분수설비공사	AMBIGUOUS	PROCESS	KEEP_AS_DISTINCT	EMPTY	NOT_APPROVED
1744	48f3b18d44e0cd852ed40a17576c4b2145d32015edec7fa41b169cbf6c1bafb5	6751	목욕탕및사우나설비공사	AMBIGUOUS	PROCESS	KEEP_AS_DISTINCT	EMPTY	NOT_APPROVED
1745	2dea78dec5ccd51dd32eb15b41f9f258f47b45162b71063ff2c5bf0850ccafba	6761	진공청소설비공사	AMBIGUOUS	PROCESS	KEEP_AS_DISTINCT	EMPTY	NOT_APPROVED
1746	02ea41580f3ab1a9e6c5144ee426c66d4868abcaf331a79deb86f4d509810e6b	6771	주차장환기설비공사	AMBIGUOUS	PROCESS	KEEP_AS_DISTINCT	EMPTY	NOT_APPROVED
1747	b787f5943835d1c8ad983d1f7eb97c56cde1b1acf71fc5cc537afb646a52bd3b	6772	주차장설비공사	AMBIGUOUS	PROCESS	KEEP_AS_DISTINCT	EMPTY	NOT_APPROVED
1748	9c17ea1aa0f65a4b6ab4b044a18d9875647f0dfea280fbb670ab7244eb74753e	6773	주차관제설비공사	AMBIGUOUS	PROCESS	KEEP_AS_DISTINCT	EMPTY	NOT_APPROVED
1749	a0b04bca7616e3fea7dd92c289600dabfd77efd309f42ce609ee9d4b14c1588a	6781	특수방진설비공사	AMBIGUOUS	PROCESS	KEEP_AS_DISTINCT	EMPTY	NOT_APPROVED
1750	f29224fe4e92f413b43f274198e7376b690b77a530936789da55efe6f8df9891	7121	수력발전설비공사	AMBIGUOUS	PROCESS	KEEP_AS_DISTINCT	EMPTY	NOT_APPROVED
1751	c9f9e2ebff7dba2986f876707fb731cf2da1a7bae3ebb9fffe956d70d0e28a35	7131	원자력발전시설설비공사	AMBIGUOUS	PROCESS	KEEP_AS_DISTINCT	EMPTY	NOT_APPROVED
1752	0f00ec1bca686b5c8e5d1124ef10611fec8f1596a778fd8862cc47d2e89a9dfa	7141	풍력발전소발전시설설비공사	AMBIGUOUS	PROCESS	KEEP_AS_DISTINCT	EMPTY	NOT_APPROVED
1753	4e6f147d9d08e0ba6b561799ea85acde3137b0d645d80e74ab61dd8f63294960	7151	조력발전시설설비공사	AMBIGUOUS	PROCESS	KEEP_AS_DISTINCT	EMPTY	NOT_APPROVED
1754	d6dff1aa38aff30205611b4e5bddcd3effefdde45a695c5930a13959f4d1486d	7161	열병합발전시설설비공사	AMBIGUOUS	PROCESS	KEEP_AS_DISTINCT	EMPTY	NOT_APPROVED
1755	79a3f9baa591eefd9eef4eb9f3d66ad6e82b7cadcf8e4ec9cc05963880d1bd5b	7171	태양열발전시설설비공사	AMBIGUOUS	PROCESS	KEEP_AS_DISTINCT	EMPTY	NOT_APPROVED
1756	2f7ca55acf259c508948e240907e2ad4e58d6274430b9d0b1b4e0ae35c2f615c	7181	터빈및발전기설치공사	AMBIGUOUS	TASK	KEEP_AS_DISTINCT	EMPTY	NOT_APPROVED
1757	37ac05e0b0f5266e471481cb81673986d866b3d92784511bba9600df616992ee	7182	복수설비설치공사	AMBIGUOUS	TASK	KEEP_AS_DISTINCT	EMPTY	NOT_APPROVED
1758	21a2fe544feab31c77ac8c212a8b7dd089ae443c550e178bfd7333e68e6970ee	7191	디젤발전기플랜트설비공사	AMBIGUOUS	PROCESS	KEEP_AS_DISTINCT	EMPTY	NOT_APPROVED
1759	bd1826872ab29bc2ce45691c0ced7237ace1ec74d3beccc88be2597035dfe572	7192	복합발전플랜트설비공사	AMBIGUOUS	PROCESS	KEEP_AS_DISTINCT	EMPTY	NOT_APPROVED
1760	c746b71950d7211bd30a90a01f87324540ee677b3c8ed9613345d7b4f80496e2	7193	내연발전플랜트설비공사	AMBIGUOUS	PROCESS	KEEP_AS_DISTINCT	EMPTY	NOT_APPROVED
1761	6d8d38674bd6aaa1e47890a39e6e1eb1e554668f367fc254f31b14650dc2e45c	7194	기력발전플랜트설비공사	AMBIGUOUS	PROCESS	KEEP_AS_DISTINCT	EMPTY	NOT_APPROVED
1762	1bec67d6beb9035c5df9dba476437d534345102cfc1e2b58a97c9a950c7cc790	7195	양수발전플랜트설비공사	AMBIGUOUS	PROCESS	KEEP_AS_DISTINCT	EMPTY	NOT_APPROVED
1763	8866af3cf7af123226575c58928ff98510991393f614be7bef7acd829f18fa4b	7321	쓰레기관로이송및중계처리시설설비공사	AMBIGUOUS	PROCESS	KEEP_AS_DISTINCT	EMPTY	NOT_APPROVED
1764	94781565ffc96c59368401b0a8f1eac4b629cd2793f473ce3d5bfed839b48e79	7331	폐기물처리설비공사	AMBIGUOUS	PROCESS	MERGE_CANDIDATE	825fafb2cb0c673e04be97f4b5951a6ee10a97422da44fabc817689fa15d0b35	NOT_APPROVED
1765	09b4f095b19bee0dd96a6b2388be770823b3880afbb8ef4071f5fd8f885a0243	7341	탈취설비공사	AMBIGUOUS	PROCESS	MERGE_CANDIDATE	5b2b1b50650cc366df922ba1bb6f8a8b3c7d34b465948b859afc640e34ddaee7	NOT_APPROVED
1766	c0f2d4823f926142430dd009e955f955655f9f26ef84b1cfc46828df89a3fdfb	7353	석회석운반및석회석슬러리제조설비공사	AMBIGUOUS	PROCESS	KEEP_AS_DISTINCT	EMPTY	NOT_APPROVED
1767	f87a016d266876515f49ac9ca68923652c6c19707ca2c31fe18c17c90b8eb2a5	7354	석고탈수및취급설비공사	AMBIGUOUS	PROCESS	KEEP_AS_DISTINCT	EMPTY	NOT_APPROVED
1768	6651e54e29db4273183b89465b881771d8e9ac3353b00eb4274b3b02fa00413e	7361	탈질설비기기류설치공사	AMBIGUOUS	TASK	KEEP_AS_DISTINCT	EMPTY	NOT_APPROVED
1769	106cab555baae70f59c8235ee090a916339da35ef0fbbcc3b8ddf897e260cad5	7362	탈질설비덕트류설치공사	AMBIGUOUS	TASK	KEEP_AS_DISTINCT	EMPTY	NOT_APPROVED
1770	919cdd59441a7b3c11483765ac5cd85ab2e6705f43639dfa5122156e6ceb34d1	7363	탈질설비Support류설치공사	AMBIGUOUS	TASK	KEEP_AS_DISTINCT	EMPTY	NOT_APPROVED
1771	8ce6dce247da19798428af5a138224e60d64f5804bf64a0d6a28b515ef6e72ec	7371	전기집진기설비본체설치공사	AMBIGUOUS	TASK	KEEP_AS_DISTINCT	EMPTY	NOT_APPROVED
1772	a503de428cf11b7ee488ae6e1004761b904e16a9971ca8ba32788564db45bdf2	7372	전기집진기설비방풍벽설치공사	AMBIGUOUS	TASK	KEEP_AS_DISTINCT	EMPTY	NOT_APPROVED
1773	b339d76d06b0f6b4bd88874476e8b2ec64108591b593a73bbad45aeda5d06ed9	7373	전기집진기설비Fan Blower류설치공사	AMBIGUOUS	TASK	KEEP_AS_DISTINCT	EMPTY	NOT_APPROVED
1774	070311b7e6dbd0f2b786a672947f64f1dee76ef78b05928cc7a0dcb6c04c74e3	7374	전기집진기관련부속설비설치공사	AMBIGUOUS	TASK	KEEP_AS_DISTINCT	EMPTY	NOT_APPROVED
1775	f5728f3266bfcd6642c25dbe00859eb7cd0fe0489c751cc22ab81ddade3785d1	7391	석탄취급설비공사	AMBIGUOUS	PROCESS	KEEP_AS_DISTINCT	EMPTY	NOT_APPROVED
1776	d6467a86d0d55dd30c7c649ac1bf27b1a343e70c14b48154de0bb9cc5f988f7b	7392	회처리설비공사	AMBIGUOUS	PROCESS	KEEP_AS_DISTINCT	EMPTY	NOT_APPROVED
1777	e2dda610d70a15af3cfec5d41e52fedcb440b24b4b8e79e5370efe2f774ad6d4	7393	음식물감량화설비공사	AMBIGUOUS	PROCESS	KEEP_AS_DISTINCT	EMPTY	NOT_APPROVED
1778	1ca3d75e54943cd2864a5e6c0d7bf1bd5e6e2f5fdfd738da64f95a2f4993b7a2	7421	승객용엘리베이터설비공사	AMBIGUOUS	PROCESS	KEEP_AS_DISTINCT	EMPTY	NOT_APPROVED
1779	0839416a170ec383412109915d9f9a0fe48945ad11b70670be538cee5034fffd	7422	승객 운수용엘리베이터설비공사	AMBIGUOUS	PROCESS	KEEP_AS_DISTINCT	EMPTY	NOT_APPROVED
1780	1282a39f90945dfab0acb290f9cb2929360934ccde5bb796b6f0055dd96b8969	7423	화물용엘리베이터설비공사	AMBIGUOUS	PROCESS	KEEP_AS_DISTINCT	EMPTY	NOT_APPROVED
1781	c6ef1f7f3d19f68d0628503e7a0e29cdb1d129ea3a015828447fd5bd54503012	7424	차량용엘리베이터설비공사	AMBIGUOUS	PROCESS	KEEP_AS_DISTINCT	EMPTY	NOT_APPROVED
1782	8587adbe98712e6cedba4c2c10c66610719a7d108a345e978d903606e4e44887	7425	비상용엘리베이터설비공사	AMBIGUOUS	PROCESS	KEEP_AS_DISTINCT	EMPTY	NOT_APPROVED
1783	a20c6b480546baa5474a86d9ee80a2ca7f71de4a2882462d26de80af1206147d	7426	특수용엘리베이터설비공사	AMBIGUOUS	PROCESS	KEEP_AS_DISTINCT	EMPTY	NOT_APPROVED
1784	d0b3991dca621db64456dbd5061988826882628364bf160b4a1fb69a52b4b103	7431	에스컬레이터설비공사	AMBIGUOUS	PROCESS	KEEP_AS_DISTINCT	EMPTY	NOT_APPROVED
1785	363d98e39ee250c2882c43306c8683ff3debe78f745cbb7e2b7d23b9721c0e9c	7432	이동보행로설비공사	AMBIGUOUS	PROCESS	KEEP_AS_DISTINCT	EMPTY	NOT_APPROVED
1786	02b91399ac6ba1d477a8f3358b6c69487342051acd0ae8e02946b57a76a23ec5	7441	덤웨이터설비공사	AMBIGUOUS	PROCESS	KEEP_AS_DISTINCT	EMPTY	NOT_APPROVED
1787	f10528dca16528cab87b00a236a303ca309c4db06ca359f73b03f2ef237aae4b	7449	기타운송설비공사	AMBIGUOUS	CLASSIFICATION	REJECT	EMPTY	NOT_APPROVED
1788	22daae28d8fe258e79996b3f7b97a7a49c4ab00377294050d50cecdfc9199203	7631	지역열공급설비설비공사	AMBIGUOUS	PROCESS	KEEP_AS_DISTINCT	EMPTY	NOT_APPROVED
1789	fa56019106a4c05690f4359ddd2230f22235952fa9022c339a85b7956ac0dd2c	7641	도시가스공급설비공사	AMBIGUOUS	PROCESS	KEEP_AS_DISTINCT	EMPTY	NOT_APPROVED
1790	2003d629bd757854bd9c36311c9d2ea382f6fd1c0fe14c963da44fca2292657a	7651	연료처리설비공사	AMBIGUOUS	PROCESS	KEEP_AS_DISTINCT	EMPTY	NOT_APPROVED
1791	e18d4e24e21fae7178aae6e335a2434a6067d3d17a27c3b8ab23e1fd5ae8555e	7691	기타에너지원시설설비공사	AMBIGUOUS	CLASSIFICATION	REJECT	EMPTY	NOT_APPROVED
1792	a92103b18447566c3e183956eb3489d8ac77a133025815449d9c425230a77411	8121	배선및가선공사	AMBIGUOUS	PROCESS	MERGE_CANDIDATE	e066088663d01d820767c3f0971b34fad3f3e906d1fc5237d06f74f293fb3ac2	NOT_APPROVED
1793	e84cfba9c370322288a0c48ca5a6ad6fcfed92226a1f4798a9b16c24c62238dd	8131	전기․통신공사관련건설및연관공사	AMBIGUOUS	PROCESS	KEEP_AS_DISTINCT	EMPTY	NOT_APPROVED
1794	c7816f61934e826c09560636a37b97c4349808747530b895bdf2b78f95639123	8132	전기․통신공사관련철물류연관공사	AMBIGUOUS	PROCESS	KEEP_AS_DISTINCT	EMPTY	NOT_APPROVED
1795	13173bb5452308f0a1d48cf99d363d445bf2ab8ba46ff9988caf57f4583ad756	8133	전기․통신공사관련보조설비및기타공사	AMBIGUOUS	CLASSIFICATION	REJECT	EMPTY	NOT_APPROVED
1796	baac6dd0450bf7469cc748143b73bc1cd880002c185c462a33636a6d8b45bed8	8134	전기․통신공사관련도장및방청공사	AMBIGUOUS	TASK	KEEP_AS_DISTINCT	EMPTY	NOT_APPROVED
1797	19a7a1e05e47a7fde52307c40e1823fed170c77936c99df5c476bb3c07be426f	8212	송전설비공사	AMBIGUOUS	PROCESS	MERGE_CANDIDATE	cdd59d0734b914f44b5e6cb52823916adb204ac8c117ecfc2656b8261f512d03	NOT_APPROVED
1798	89e3a10d980b8cd599898359d56483f34c1127bbc1cfa61e1c2842768b4d1e9d	8221	배전설비별기기류설치공사	AMBIGUOUS	TASK	KEEP_AS_DISTINCT	EMPTY	NOT_APPROVED
1799	c13f0ded5641a6a99546143694798aa30b64ee43952ea0b9179e2c6c3adc3f2a	8222	배전설비공사	AMBIGUOUS	PROCESS	MERGE_CANDIDATE	229db50c74c354e18b6457206c64fb830f0d02fa46e3b2ae916af1743d349b31 | a3535fa6836e0e8e66cd0b9b64611148cf9b2c72b48a554d16d2301b942d74dd | 73d311c8d9d65139be81ac55e8cf8a4a6237baf090c49709d93b57caacae7c89	NOT_APPROVED
1800	1de22f803705b2abd0549e2aa09f0b977dd7aaa2ded551ab74506923e40db7e6	8232	변전설비공사	AMBIGUOUS	PROCESS	KEEP_AS_DISTINCT	EMPTY	NOT_APPROVED
1801	dccca62fdaa57b704badd5a5a74f3842d2f758612bb151501ee1b95375166844	8233	큐비클및차단설비공사	AMBIGUOUS	PROCESS	KEEP_AS_DISTINCT	EMPTY	NOT_APPROVED
1802	758b5f758f684aa5a8d6ffd5ffb1a982fdb1104305204cf6beb35d16e6b93084	8234	조상설비공사	AMBIGUOUS	PROCESS	KEEP_AS_DISTINCT	EMPTY	NOT_APPROVED
1803	2fd5cffea1cdf131e51bd662175f1c84b2d3ec75c28d6d57febd00241fe09bd2	8235	모선공사	AMBIGUOUS	PROCESS	KEEP_AS_DISTINCT	EMPTY	NOT_APPROVED
1804	fc78665c05cd254d7d77fd34ee4fdbc45dad36a1a4ce4c7443597e238b7fb2f3	8239	기타설비	AMBIGUOUS	CLASSIFICATION	REJECT	EMPTY	NOT_APPROVED
1805	f656d3f9d601f6b637426af23a11034e533713660a614f819f0d03a8be87c71a	8241	카테나리전차선공사	AMBIGUOUS	PROCESS	KEEP_AS_DISTINCT	EMPTY	NOT_APPROVED
1806	f8c80d135eb63a976d172625960ba117db73e319aa4e7e7c323cc290a8bd7ab6	8242	강체전차선공사	AMBIGUOUS	PROCESS	KEEP_AS_DISTINCT	EMPTY	NOT_APPROVED
1807	cc99f74d184cecd03ce77780947135316159352897fb496dfe35fba1f054c862	8243	신호설비	AMBIGUOUS	FACILITY_EQUIPMENT	REJECT	EMPTY	NOT_APPROVED
1808	d63a44b7ddef4d991c7762643aa0ead16a065fb842511c8f5771cffac8c91ff5	8251	무정전공사	AMBIGUOUS	PROCESS	KEEP_AS_DISTINCT	EMPTY	NOT_APPROVED
1809	5ece5f6bab2a6e29b0af110512ed4d3328dc52f9f7b676531c8f913a8464ef06	8252	전동기설치공사	AMBIGUOUS	TASK	KEEP_AS_DISTINCT	EMPTY	NOT_APPROVED
1810	f5067ae15cc84ed571b8b57ea9f1228f9f73912b9a3080e0dd2b22f7ad6239ea	8253	전기설비기타공사	AMBIGUOUS	CLASSIFICATION	REJECT	EMPTY	NOT_APPROVED
1811	37c282a28c5541a278714a907f7aea0ef259b6e158aa0cb3250461dec6414d19	8321	옥내조명설비공사	AMBIGUOUS	PROCESS	KEEP_AS_DISTINCT	EMPTY	NOT_APPROVED
1812	975bcc51bb78ae090af06fe7dd975dcb9cd3a31eddaa587ba4ea81cd5466e470	8322	옥외조명설비공사	AMBIGUOUS	PROCESS	KEEP_AS_DISTINCT	EMPTY	NOT_APPROVED
1813	d142e7057314400d181d4305e42aabea275f0ac94a07ce992b433864421d3e09	8323	비상조명설비공사	AMBIGUOUS	PROCESS	KEEP_AS_DISTINCT	EMPTY	NOT_APPROVED
1814	ba2b583adfacebc91e2236f90891c4f6e8bfaf4dd9703a054ebce5c6f7633dca	8324	특수조명설비공사	AMBIGUOUS	PROCESS	KEEP_AS_DISTINCT	EMPTY	NOT_APPROVED
1815	edce19be9876a84590bf0c4d27675643731499d22fee09ec5b00403ae90462fc	8331	동력용전동기설치공사	AMBIGUOUS	TASK	KEEP_AS_DISTINCT	EMPTY	NOT_APPROVED
1816	fc58c0bb7428efa30ed4078fed352e366fc5ee971d55d9dd6b512bb2d20db56b	8332	구내동력설비공사	AMBIGUOUS	PROCESS	KEEP_AS_DISTINCT	EMPTY	NOT_APPROVED
1817	8ed4f3afe76dd597985658f4c424b8d19d3e1cff2d987be1ce622cd26a019915	8341	예비전원설비공사	AMBIGUOUS	PROCESS	MERGE_CANDIDATE	be3f8539a8d95a286eddcc524bd4392df0ff4652858972562bfbe6ee74ec5a15	NOT_APPROVED
