review_no	seed_proposal_key	source_key	name	source_path	root_name	root_source_key	parent_name	parent_source_key	parent_semantic_kind	parent_review_decision	parent_leaf_family_policy	sibling_count	sibling_names	reviewed_sibling_count	reviewed_sibling_refs	same_name_cicw_count	same_name_cicw_paths	same_name_other_source_count	same_name_other_source_refs	lexical_cues	gpt_semantic_kind	gpt_review_decision	merge_candidate_keys	gpt_reason
1302	19ab4bbfd71916dd1ad9d772e181a44ccbf079bb84acef4d020cba854b050385	4323	자기질기와잇기	지붕및홈통공사 > 기와잇기 > 자기질기와잇기	지붕및홈통공사	43	기와잇기	432	PROCESS	KEEP_AS_DISTINCT	NOT_ASSESSED	8	시멘트기와잇기 | 점토질기와잇기 | 슬레이트기와잇기 | 아스팔트슁글잇기 | 금속기와잇기 | 목재기와잇기 | 플라스틱기와잇기 | 부속기와	0		1	지붕및홈통공사 > 기와잇기 > 자기질기와잇기	0		NONE	PENDING	PENDING	EMPTY	EMPTY
1303	a03418852b021301a6af711c2de7fcc65fd504d5c7588c0dac29999a4583b978	4324	슬레이트기와잇기	지붕및홈통공사 > 기와잇기 > 슬레이트기와잇기	지붕및홈통공사	43	기와잇기	432	PROCESS	KEEP_AS_DISTINCT	NOT_ASSESSED	8	시멘트기와잇기 | 점토질기와잇기 | 자기질기와잇기 | 아스팔트슁글잇기 | 금속기와잇기 | 목재기와잇기 | 플라스틱기와잇기 | 부속기와	0		1	지붕및홈통공사 > 기와잇기 > 슬레이트기와잇기	0		NONE	PENDING	PENDING	EMPTY	EMPTY
1304	502ee391bc5f31ac102bda97fd8f7b6ee785a22e1c81598908c799c2664e1c80	4325	아스팔트슁글잇기	지붕및홈통공사 > 기와잇기 > 아스팔트슁글잇기	지붕및홈통공사	43	기와잇기	432	PROCESS	KEEP_AS_DISTINCT	NOT_ASSESSED	8	시멘트기와잇기 | 점토질기와잇기 | 자기질기와잇기 | 슬레이트기와잇기 | 금속기와잇기 | 목재기와잇기 | 플라스틱기와잇기 | 부속기와	0		1	지붕및홈통공사 > 기와잇기 > 아스팔트슁글잇기	0		NONE	PENDING	PENDING	EMPTY	EMPTY
1305	93a032716eef22228c6d19e554d442e7b75c74aacd4af439ae8af94fe1a727bb	4326	금속기와잇기	지붕및홈통공사 > 기와잇기 > 금속기와잇기	지붕및홈통공사	43	기와잇기	432	PROCESS	KEEP_AS_DISTINCT	NOT_ASSESSED	8	시멘트기와잇기 | 점토질기와잇기 | 자기질기와잇기 | 슬레이트기와잇기 | 아스팔트슁글잇기 | 목재기와잇기 | 플라스틱기와잇기 | 부속기와	0		1	지붕및홈통공사 > 기와잇기 > 금속기와잇기	0		NONE	PENDING	PENDING	EMPTY	EMPTY
1306	8660fef7c8ea0a5a9bb86775cb0e0da6e19795c15c706b1710b096b1227c6ea9	4327	목재기와잇기	지붕및홈통공사 > 기와잇기 > 목재기와잇기	지붕및홈통공사	43	기와잇기	432	PROCESS	KEEP_AS_DISTINCT	NOT_ASSESSED	8	시멘트기와잇기 | 점토질기와잇기 | 자기질기와잇기 | 슬레이트기와잇기 | 아스팔트슁글잇기 | 금속기와잇기 | 플라스틱기와잇기 | 부속기와	0		1	지붕및홈통공사 > 기와잇기 > 목재기와잇기	0		NONE	PENDING	PENDING	EMPTY	EMPTY
1307	f4531ec392cdd78022ff7cd5cd11ed8206eda492a44aa02f1bc29bdce41cf6c4	4328	플라스틱기와잇기	지붕및홈통공사 > 기와잇기 > 플라스틱기와잇기	지붕및홈통공사	43	기와잇기	432	PROCESS	KEEP_AS_DISTINCT	NOT_ASSESSED	8	시멘트기와잇기 | 점토질기와잇기 | 자기질기와잇기 | 슬레이트기와잇기 | 아스팔트슁글잇기 | 금속기와잇기 | 목재기와잇기 | 부속기와	0		1	지붕및홈통공사 > 기와잇기 > 플라스틱기와잇기	0		NONE	PENDING	PENDING	EMPTY	EMPTY
1308	968e8996e1e2a8960bc2888afe49098382a3dc9b476fdeae38c49819ee05c376	4329	부속기와	지붕및홈통공사 > 기와잇기 > 부속기와	지붕및홈통공사	43	기와잇기	432	PROCESS	KEEP_AS_DISTINCT	NOT_ASSESSED	8	시멘트기와잇기 | 점토질기와잇기 | 자기질기와잇기 | 슬레이트기와잇기 | 아스팔트슁글잇기 | 금속기와잇기 | 목재기와잇기 | 플라스틱기와잇기	0		1	지붕및홈통공사 > 기와잇기 > 부속기와	0		NONE	PENDING	PENDING	EMPTY	EMPTY
1309	13d79cc19232695a098a90a67c9f73ed0a46c5ce0eff6bf061ba818d4247f1dd	4331	판슬레이트	지붕및홈통공사 > 슬레이트잇기 > 판슬레이트	지붕및홈통공사	43	슬레이트잇기	433	PROCESS	KEEP_AS_DISTINCT	INSUFFICIENT_EVIDENCE	1	골슬레이트	0		1	지붕및홈통공사 > 슬레이트잇기 > 판슬레이트	0		NONE	PENDING	PENDING	EMPTY	EMPTY
1310	a21eb5b05b3ac5f97b8e6fc73e3931a00fbb3e34307e5be465e408bc7403ff85	4332	골슬레이트	지붕및홈통공사 > 슬레이트잇기 > 골슬레이트	지붕및홈통공사	43	슬레이트잇기	433	PROCESS	KEEP_AS_DISTINCT	INSUFFICIENT_EVIDENCE	1	판슬레이트	0		1	지붕및홈통공사 > 슬레이트잇기 > 골슬레이트	0		NONE	PENDING	PENDING	EMPTY	EMPTY
1311	243535030409a5026dacd3c42b3771d16c55f8012e88a5172b29f3ee1afb689b	4341	함석잇기	지붕및홈통공사 > 금속잇기 > 함석잇기	지붕및홈통공사	43	금속잇기	434	PROCESS	KEEP_AS_DISTINCT	NOT_ASSESSED	5	동판잇기 | 스틸테크잇기 | 알루니늄판잇기 | 스테인레스스틸판잇기 | 법랑피복철판잇기	0		1	지붕및홈통공사 > 금속잇기 > 함석잇기	0		NONE	PENDING	PENDING	EMPTY	EMPTY
1312	c8da10ea225a87fd73f68b219d1f0ae66aa7481745641c94a8f26febc5509d03	4342	동판잇기	지붕및홈통공사 > 금속잇기 > 동판잇기	지붕및홈통공사	43	금속잇기	434	PROCESS	KEEP_AS_DISTINCT	NOT_ASSESSED	5	함석잇기 | 스틸테크잇기 | 알루니늄판잇기 | 스테인레스스틸판잇기 | 법랑피복철판잇기	0		1	지붕및홈통공사 > 금속잇기 > 동판잇기	0		NONE	PENDING	PENDING	EMPTY	EMPTY
1313	07072183762f39a194631f474e26ac6ffdaeb683b84602c40e67fd26915dc062	4343	스틸테크잇기	지붕및홈통공사 > 금속잇기 > 스틸테크잇기	지붕및홈통공사	43	금속잇기	434	PROCESS	KEEP_AS_DISTINCT	NOT_ASSESSED	5	함석잇기 | 동판잇기 | 알루니늄판잇기 | 스테인레스스틸판잇기 | 법랑피복철판잇기	0		1	지붕및홈통공사 > 금속잇기 > 스틸테크잇기	0		NONE	PENDING	PENDING	EMPTY	EMPTY
1314	9c22603f8b098834a819d3f2347e8ef8ac0d1a573079daaf9b84794f3d16f419	4344	알루니늄판잇기	지붕및홈통공사 > 금속잇기 > 알루니늄판잇기	지붕및홈통공사	43	금속잇기	434	PROCESS	KEEP_AS_DISTINCT	NOT_ASSESSED	5	함석잇기 | 동판잇기 | 스틸테크잇기 | 스테인레스스틸판잇기 | 법랑피복철판잇기	0		1	지붕및홈통공사 > 금속잇기 > 알루니늄판잇기	0		NONE	PENDING	PENDING	EMPTY	EMPTY
1315	1b040f487a7a914d96e4a8fb19cafb8578d90f07cc1e653959154bab95e83d42	4345	스테인레스스틸판잇기	지붕및홈통공사 > 금속잇기 > 스테인레스스틸판잇기	지붕및홈통공사	43	금속잇기	434	PROCESS	KEEP_AS_DISTINCT	NOT_ASSESSED	5	함석잇기 | 동판잇기 | 스틸테크잇기 | 알루니늄판잇기 | 법랑피복철판잇기	0		1	지붕및홈통공사 > 금속잇기 > 스테인레스스틸판잇기	0		NONE	PENDING	PENDING	EMPTY	EMPTY
1316	47b9d7a60ff130f4dcc82b1bff73d91b5682987b91e024a97718647b9cc1c819	4346	법랑피복철판잇기	지붕및홈통공사 > 금속잇기 > 법랑피복철판잇기	지붕및홈통공사	43	금속잇기	434	PROCESS	KEEP_AS_DISTINCT	NOT_ASSESSED	5	함석잇기 | 동판잇기 | 스틸테크잇기 | 알루니늄판잇기 | 스테인레스스틸판잇기	0		1	지붕및홈통공사 > 금속잇기 > 법랑피복철판잇기	0		NONE	PENDING	PENDING	EMPTY	EMPTY
1317	0bb075e67458e51b022ae6b385e9f96333d7e4732f7560c3ea3c8d85761b3967	4351	변형아스팔트루핑	지붕및홈통공사 > 시트지붕 > 변형아스팔트루핑	지붕및홈통공사	43	시트지붕	435	CLASSIFICATION	REJECT	NOT_ASSESSED	5	혼성중합체플라스틱시트지붕 | 에틸렌중합체시트지붕 | 염화폴리비닐시트지붕 | 열가소성올레핀시트지붕 | 니트릴부타디엔폴리머시트지붕	0		1	지붕및홈통공사 > 시트지붕 > 변형아스팔트루핑	0		NONE	PENDING	PENDING	EMPTY	EMPTY
1318	19623afa9b97576e9d45e832871d674bf7f27b8b342799453797aea62ce5ed9d	4352	혼성중합체플라스틱시트지붕	지붕및홈통공사 > 시트지붕 > 혼성중합체플라스틱시트지붕	지붕및홈통공사	43	시트지붕	435	CLASSIFICATION	REJECT	NOT_ASSESSED	5	변형아스팔트루핑 | 에틸렌중합체시트지붕 | 염화폴리비닐시트지붕 | 열가소성올레핀시트지붕 | 니트릴부타디엔폴리머시트지붕	0		1	지붕및홈통공사 > 시트지붕 > 혼성중합체플라스틱시트지붕	0		NONE	PENDING	PENDING	EMPTY	EMPTY
1319	ad9cde13f3d7b65b9c8645f3e9e937ee741d551fbb54351bfca9ccb3c449c7b5	4353	에틸렌중합체시트지붕	지붕및홈통공사 > 시트지붕 > 에틸렌중합체시트지붕	지붕및홈통공사	43	시트지붕	435	CLASSIFICATION	REJECT	NOT_ASSESSED	5	변형아스팔트루핑 | 혼성중합체플라스틱시트지붕 | 염화폴리비닐시트지붕 | 열가소성올레핀시트지붕 | 니트릴부타디엔폴리머시트지붕	0		1	지붕및홈통공사 > 시트지붕 > 에틸렌중합체시트지붕	0		NONE	PENDING	PENDING	EMPTY	EMPTY
1320	071bcd830f490cf1e30c20defa28281bf4927fc35410b9140afa963bc2204b60	4354	염화폴리비닐시트지붕	지붕및홈통공사 > 시트지붕 > 염화폴리비닐시트지붕	지붕및홈통공사	43	시트지붕	435	CLASSIFICATION	REJECT	NOT_ASSESSED	5	변형아스팔트루핑 | 혼성중합체플라스틱시트지붕 | 에틸렌중합체시트지붕 | 열가소성올레핀시트지붕 | 니트릴부타디엔폴리머시트지붕	0		1	지붕및홈통공사 > 시트지붕 > 염화폴리비닐시트지붕	0		NONE	PENDING	PENDING	EMPTY	EMPTY
1321	ff8d46eec773bdd14d6068b8b3cc0610e30e62324c40051dd301d256f58a9943	4355	열가소성올레핀시트지붕	지붕및홈통공사 > 시트지붕 > 열가소성올레핀시트지붕	지붕및홈통공사	43	시트지붕	435	CLASSIFICATION	REJECT	NOT_ASSESSED	5	변형아스팔트루핑 | 혼성중합체플라스틱시트지붕 | 에틸렌중합체시트지붕 | 염화폴리비닐시트지붕 | 니트릴부타디엔폴리머시트지붕	0		1	지붕및홈통공사 > 시트지붕 > 열가소성올레핀시트지붕	0		NONE	PENDING	PENDING	EMPTY	EMPTY
1322	19d0544777c5586d6ef1db49cee7ae4567e6020806e3d4927b9582378a86c1c1	4356	니트릴부타디엔폴리머시트지붕	지붕및홈통공사 > 시트지붕 > 니트릴부타디엔폴리머시트지붕	지붕및홈통공사	43	시트지붕	435	CLASSIFICATION	REJECT	NOT_ASSESSED	5	변형아스팔트루핑 | 혼성중합체플라스틱시트지붕 | 에틸렌중합체시트지붕 | 염화폴리비닐시트지붕 | 열가소성올레핀시트지붕	0		1	지붕및홈통공사 > 시트지붕 > 니트릴부타디엔폴리머시트지붕	0		NONE	PENDING	PENDING	EMPTY	EMPTY
1323	d1f4aded0aa4bbbe3853c03c6544ff6eef6d67183fa7cd43ee4d791ee38709a2	4361	메탈지붕판넬	지붕및홈통공사 > 지붕판넬 > 메탈지붕판넬	지붕및홈통공사	43	지붕판넬	436	MATERIAL_COMPONENT	REJECT	INSUFFICIENT_EVIDENCE	4	목재지붕판넬 | 프라스틱지붕판넬 | 복합지붕판넬 | 조립식지붕판넬	0		1	지붕및홈통공사 > 지붕판넬 > 메탈지붕판넬	0		MATERIAL_LIKE_TOKEN	PENDING	PENDING	EMPTY	EMPTY
1324	730e0e352cef5eca5e64a7f12786d0a4f925392a3ed069e58e338d7632f253e2	4362	목재지붕판넬	지붕및홈통공사 > 지붕판넬 > 목재지붕판넬	지붕및홈통공사	43	지붕판넬	436	MATERIAL_COMPONENT	REJECT	INSUFFICIENT_EVIDENCE	4	메탈지붕판넬 | 프라스틱지붕판넬 | 복합지붕판넬 | 조립식지붕판넬	0		1	지붕및홈통공사 > 지붕판넬 > 목재지붕판넬	0		MATERIAL_LIKE_TOKEN	PENDING	PENDING	EMPTY	EMPTY
1325	11a70ab8d95edee95b4c869496454b25739fc395d9a0198282c5c4e0b7641dc3	4363	프라스틱지붕판넬	지붕및홈통공사 > 지붕판넬 > 프라스틱지붕판넬	지붕및홈통공사	43	지붕판넬	436	MATERIAL_COMPONENT	REJECT	INSUFFICIENT_EVIDENCE	4	메탈지붕판넬 | 목재지붕판넬 | 복합지붕판넬 | 조립식지붕판넬	0		1	지붕및홈통공사 > 지붕판넬 > 프라스틱지붕판넬	0		MATERIAL_LIKE_TOKEN	PENDING	PENDING	EMPTY	EMPTY
1326	22f059587c0742dff7b85f418d873f70812cbdd215f2fe19d7ee67fe94ad5815	4364	복합지붕판넬	지붕및홈통공사 > 지붕판넬 > 복합지붕판넬	지붕및홈통공사	43	지붕판넬	436	MATERIAL_COMPONENT	REJECT	INSUFFICIENT_EVIDENCE	4	메탈지붕판넬 | 목재지붕판넬 | 프라스틱지붕판넬 | 조립식지붕판넬	0		1	지붕및홈통공사 > 지붕판넬 > 복합지붕판넬	0		MATERIAL_LIKE_TOKEN	PENDING	PENDING	EMPTY	EMPTY
1327	c01b7e6104343e1378ea0e731bfefc4adcf85ad6eb9d4af149e083f99bf8e6ce	4365	조립식지붕판넬	지붕및홈통공사 > 지붕판넬 > 조립식지붕판넬	지붕및홈통공사	43	지붕판넬	436	MATERIAL_COMPONENT	REJECT	INSUFFICIENT_EVIDENCE	4	메탈지붕판넬 | 목재지붕판넬 | 프라스틱지붕판넬 | 복합지붕판넬	0		1	지붕및홈통공사 > 지붕판넬 > 조립식지붕판넬	0		MATERIAL_LIKE_TOKEN	PENDING	PENDING	EMPTY	EMPTY
1328	a573b13875782b2ceb48388650ae01d7d8acd70a06b5a3b236040620cd1eda1c	4371	처마홈통(Flashing)	지붕및홈통공사 > 홈통공사및지붕부속공사 > 처마홈통(Flashing)	지붕및홈통공사	43	홈통공사및지붕부속공사	437	PROCESS	KEEP_AS_DISTINCT	NOT_ASSESSED	5	지붕거터(Gutter) | 선홈통 | 선홈통물받이 | 지붕트림 | 루프드레인	0		1	지붕및홈통공사 > 홈통공사및지붕부속공사 > 처마홈통(Flashing)	0		NONE	PENDING	PENDING	EMPTY	EMPTY
1329	ed1c8d5c7dbbd99fe4a4e63405b30fb870ef7223d71f5ddc5c3cc474892bfcf5	4372	지붕거터(Gutter)	지붕및홈통공사 > 홈통공사및지붕부속공사 > 지붕거터(Gutter)	지붕및홈통공사	43	홈통공사및지붕부속공사	437	PROCESS	KEEP_AS_DISTINCT	NOT_ASSESSED	5	처마홈통(Flashing) | 선홈통 | 선홈통물받이 | 지붕트림 | 루프드레인	0		1	지붕및홈통공사 > 홈통공사및지붕부속공사 > 지붕거터(Gutter)	0		NONE	PENDING	PENDING	EMPTY	EMPTY
1330	3275456df877d4fc5070115753a33edc5f993dad0820e5f87d5eb0ac8c00fdba	4373	선홈통	지붕및홈통공사 > 홈통공사및지붕부속공사 > 선홈통	지붕및홈통공사	43	홈통공사및지붕부속공사	437	PROCESS	KEEP_AS_DISTINCT	NOT_ASSESSED	5	처마홈통(Flashing) | 지붕거터(Gutter) | 선홈통물받이 | 지붕트림 | 루프드레인	0		1	지붕및홈통공사 > 홈통공사및지붕부속공사 > 선홈통	0		NONE	PENDING	PENDING	EMPTY	EMPTY
1331	689a80519913a4785b1d56eccd021b28466a458efc142b70e0726bcf633eb9ff	4374	선홈통물받이	지붕및홈통공사 > 홈통공사및지붕부속공사 > 선홈통물받이	지붕및홈통공사	43	홈통공사및지붕부속공사	437	PROCESS	KEEP_AS_DISTINCT	NOT_ASSESSED	5	처마홈통(Flashing) | 지붕거터(Gutter) | 선홈통 | 지붕트림 | 루프드레인	0		1	지붕및홈통공사 > 홈통공사및지붕부속공사 > 선홈통물받이	0		NONE	PENDING	PENDING	EMPTY	EMPTY
1332	bbfd2632a33b1a3c894bddbd237d8c0d3ab8a509e1de2e2a0568849cebefc035	4375	지붕트림	지붕및홈통공사 > 홈통공사및지붕부속공사 > 지붕트림	지붕및홈통공사	43	홈통공사및지붕부속공사	437	PROCESS	KEEP_AS_DISTINCT	NOT_ASSESSED	5	처마홈통(Flashing) | 지붕거터(Gutter) | 선홈통 | 선홈통물받이 | 루프드레인	0		1	지붕및홈통공사 > 홈통공사및지붕부속공사 > 지붕트림	0		NONE	PENDING	PENDING	EMPTY	EMPTY
1333	461e2d921f5d488751a435993e88158e87af00cf23ec95fd0c0a8f0841869937	4376	루프드레인	지붕및홈통공사 > 홈통공사및지붕부속공사 > 루프드레인	지붕및홈통공사	43	홈통공사및지붕부속공사	437	PROCESS	KEEP_AS_DISTINCT	NOT_ASSESSED	5	처마홈통(Flashing) | 지붕거터(Gutter) | 선홈통 | 선홈통물받이 | 지붕트림	0		1	지붕및홈통공사 > 홈통공사및지붕부속공사 > 루프드레인	0		NONE	PENDING	PENDING	EMPTY	EMPTY
1334	68c549183a5652fab9f4923f54cdea5f465ca28f727a795b469bf6a50d2f8d3d	4412	탄성시트방수	방수공사 > 멤브레인방수 > 탄성시트방수	방수공사	44	멤브레인방수	441	PROCESS	KEEP_AS_DISTINCT	INSUFFICIENT_EVIDENCE	2	아스팔트방수 | 도막방수	1	4411:아스팔트방수:TASK:KEEP_AS_DISTINCT	1	방수공사 > 멤브레인방수 > 탄성시트방수	0		NONE	PENDING	PENDING	EMPTY	EMPTY
1335	0d63ec46e472117fb1328e9fd50f78f7171e23afb4bb055c18d15d64a3f27025	4413	도막방수	방수공사 > 멤브레인방수 > 도막방수	방수공사	44	멤브레인방수	441	PROCESS	KEEP_AS_DISTINCT	INSUFFICIENT_EVIDENCE	2	아스팔트방수 | 탄성시트방수	1	4411:아스팔트방수:TASK:KEEP_AS_DISTINCT	1	방수공사 > 멤브레인방수 > 도막방수	0		NONE	PENDING	PENDING	EMPTY	EMPTY
1336	11ebf6424002b666b7536906e2b54b62b063c239c02fa88a9b3991edc7eab820	4421	유기질침투성방수	방수공사 > 침투성방수 > 유기질침투성방수	방수공사	44	침투성방수	442	PROCESS	KEEP_AS_DISTINCT	INSUFFICIENT_EVIDENCE	1	무기질침투성방수	0		1	방수공사 > 침투성방수 > 유기질침투성방수	0		NONE	PENDING	PENDING	EMPTY	EMPTY
1337	2414d0a849bfaa9ddb3eaa95adfa7234363159829cca88d3e34300e555a4309f	4422	무기질침투성방수	방수공사 > 침투성방수 > 무기질침투성방수	방수공사	44	침투성방수	442	PROCESS	KEEP_AS_DISTINCT	INSUFFICIENT_EVIDENCE	1	유기질침투성방수	0		1	방수공사 > 침투성방수 > 무기질침투성방수	0		NONE	PENDING	PENDING	EMPTY	EMPTY
1338	0fab9ab7a0cb4ec4aa8f10f58fa0c99952b7a53dc35753670c2d78ab179e3b63	4431	모르터방수	방수공사 > 액체방수및모르터방수 > 모르터방수	방수공사	44	액체방수및모르터방수	443	PROCESS	KEEP_AS_DISTINCT	INSUFFICIENT_EVIDENCE	2	시멘트액체방수 | 기타액체및모르터방수	0		1	방수공사 > 액체방수및모르터방수 > 모르터방수	0		NONE	PENDING	PENDING	EMPTY	EMPTY
1339	ede92823b5a33c26dbaf4465ad55fbd86972a1356a1f97d0801fa1eff3391d2e	4435	시멘트액체방수	방수공사 > 액체방수및모르터방수 > 시멘트액체방수	방수공사	44	액체방수및모르터방수	443	PROCESS	KEEP_AS_DISTINCT	INSUFFICIENT_EVIDENCE	2	모르터방수 | 기타액체및모르터방수	0		1	방수공사 > 액체방수및모르터방수 > 시멘트액체방수	0		NONE	PENDING	PENDING	EMPTY	EMPTY
1340	5eb9255406bad0599e0c7df136c6711c3efb352859c3035b33cc680c794ddcab	4439	기타액체및모르터방수	방수공사 > 액체방수및모르터방수 > 기타액체및모르터방수	방수공사	44	액체방수및모르터방수	443	PROCESS	KEEP_AS_DISTINCT	INSUFFICIENT_EVIDENCE	2	모르터방수 | 시멘트액체방수	0		1	방수공사 > 액체방수및모르터방수 > 기타액체및모르터방수	0		NONE	PENDING	PENDING	EMPTY	EMPTY
1341	924ea4f3d634f908f40bc6ed2b09d06ab12e58a66dffc46836e1e99af4faac41	4441	동판방수	방수공사 > 금속방수 > 동판방수	방수공사	44	금속방수	444	PROCESS	KEEP_AS_DISTINCT	INSUFFICIENT_EVIDENCE	1	스테인레스강판방수	0		1	방수공사 > 금속방수 > 동판방수	0		NONE	PENDING	PENDING	EMPTY	EMPTY
1342	01b4471539a81015cd70088b8d7f2c137943c33fc0907d3c9f72e710a08c7f2a	4442	스테인레스강판방수	방수공사 > 금속방수 > 스테인레스강판방수	방수공사	44	금속방수	444	PROCESS	KEEP_AS_DISTINCT	INSUFFICIENT_EVIDENCE	1	동판방수	0		1	방수공사 > 금속방수 > 스테인레스강판방수	0		NONE	PENDING	PENDING	EMPTY	EMPTY
1343	4326687084d4e80ce73c34dd9a1327e89804d0d17ead2d763008a49a7f373d95	4451	벤토나이트판넬방수	방수공사 > 벤토나이트방수 > 벤토나이트판넬방수	방수공사	44	벤토나이트방수	445	PROCESS	KEEP_AS_DISTINCT	INSUFFICIENT_EVIDENCE	1	벤토나이트복합시트방수	0		1	방수공사 > 벤토나이트방수 > 벤토나이트판넬방수	0		MATERIAL_LIKE_TOKEN	PENDING	PENDING	EMPTY	EMPTY
1344	15ea354098b2c114465ed4edfb2e01794446ac7c50edfaa1a755ad1ef7f325f4	4452	벤토나이트복합시트방수	방수공사 > 벤토나이트방수 > 벤토나이트복합시트방수	방수공사	44	벤토나이트방수	445	PROCESS	KEEP_AS_DISTINCT	INSUFFICIENT_EVIDENCE	1	벤토나이트판넬방수	0		1	방수공사 > 벤토나이트방수 > 벤토나이트복합시트방수	0		NONE	PENDING	PENDING	EMPTY	EMPTY
