review_key	source_key	project_kind	work_type	source_name	source_path	gpt_semantic_decision	gpt_target_canonical_id	gpt_target_canonical_name	gpt_mapping_type	gpt_reason	gpt_confidence_class	input_evidence_sha	canonical_reference_sha	review_authority	review_batch
17ccc16574221bc619dd8e4304481f4c2fcee5fbcee129f90bb5a3d86863d952	81447bdc8507ddfe3eba050f52ad8547f8e7a3c92f0f653d5b9be9b7578c3be4	빌딩	맨홀 및 관부설작업	맨홀 및 관부설 굴착	빌딩 > 맨홀 및 관부설작업 > 맨홀 및 관부설 굴착	CANONICAL_GAP				VALID_TASK_BUT_NO_SUITABLE_SINGLE_CANONICAL_TASK_IN_FROZEN_REFERENCE	MEDIUM	22214590663745d75223bcaec284c8f28c0339345703958839952331e1817895	a22f3a83f3cc2563554eb04b71ac8afc1faff44e3a6a594dd265ff04baafa2a6	GPT	B03
1df8002a18c7d976c4419c28842423c90b3db5730d5912ef265db7e0c5981651	e9caa71556b8def0db63c1f8a96b737e50e2062dfd3c65f167db812fec1754cf	빌딩	전기설비작업	전기설비 배선	빌딩 > 전기설비작업 > 전기설비 배선	CANONICAL_GAP				VALID_TASK_BUT_NO_SUITABLE_SINGLE_CANONICAL_TASK_IN_FROZEN_REFERENCE	MEDIUM	22214590663745d75223bcaec284c8f28c0339345703958839952331e1817895	a22f3a83f3cc2563554eb04b71ac8afc1faff44e3a6a594dd265ff04baafa2a6	GPT	B03
1e327a4a4abc0ed445a56ccefbb7188fd910dd4fb2c2dee34b50833abaf6917c	044cd69cac9e0eee8d561010be2296bdbf0163125f3e67ff40eaf8098bb83964	빌딩	철골작업	철골 Deck Plate 설치	빌딩 > 철골작업 > 철골 Deck Plate 설치	MAP_EXISTING_CANONICAL	813be6a8-13c4-4c96-9c90-36bd04348fb5	바닥판깔기	NARROWER_THAN	STEEL_DECK_PLATE_INSTALLATION_IS_A_CONTEXT_SPECIFIC_FORM_OF_CANONICAL_METAL_FLOOR_PLATE_LAYING	HIGH	22214590663745d75223bcaec284c8f28c0339345703958839952331e1817895	a22f3a83f3cc2563554eb04b71ac8afc1faff44e3a6a594dd265ff04baafa2a6	GPT	B03
1e4344992917660e8ff62dd521c19db8e437a53aeeebbda08afec3a7c496c285	b629276f616d4f721ef1c527b72858d058cbb57859fdb22c07bf3ca39ea05488	빌딩	안전가시설작업	이동식 사다리	빌딩 > 안전가시설작업 > 이동식 사다리	NO_MATCH			NO_MATCH	SOURCE_CONCEPT_IS_NOT_A_TASK_SEMANTIC_FOR_CURRENT_CANONICAL_TASK_UNIVERSE	HIGH	22214590663745d75223bcaec284c8f28c0339345703958839952331e1817895	a22f3a83f3cc2563554eb04b71ac8afc1faff44e3a6a594dd265ff04baafa2a6	GPT	B03
2788e6fdaa63106524ef58bf15df9e0665a3a83d8a02c30038ee3ee678ced288	f111969fbf57d94093f07978fa820b0f607a4f5f9ebd7327196cba281ba415c7	빌딩	도장작업	실내도장	빌딩 > 도장작업 > 실내도장	AMBIGUOUS			AMBIGUOUS	LOCATION_ONLY_PAINTING_LABEL_DOES_NOT_IDENTIFY_A_SINGLE_PAINTING_CANONICAL_TASK	MEDIUM	22214590663745d75223bcaec284c8f28c0339345703958839952331e1817895	a22f3a83f3cc2563554eb04b71ac8afc1faff44e3a6a594dd265ff04baafa2a6	GPT	B03
29ddda019e1088c525c474eeb5dc67d2b724df244fbf15117036c597df73e5cf	2fb6696b3ecd07c993ec45709c0919ce61c8440cc7940b579662d1809a33ec36	빌딩	기계설비작업	기계설비 자재반입	빌딩 > 기계설비작업 > 기계설비 자재반입	CANONICAL_GAP				VALID_TASK_BUT_NO_SUITABLE_SINGLE_CANONICAL_TASK_IN_FROZEN_REFERENCE	MEDIUM	22214590663745d75223bcaec284c8f28c0339345703958839952331e1817895	a22f3a83f3cc2563554eb04b71ac8afc1faff44e3a6a594dd265ff04baafa2a6	GPT	B03
2d56bd385b7e44721af00460e820b78429c318396da6891afc5bfa1249dcb59a	a52efcc258b97140579fa0bffaebada0141ebb6e469b16cd6735eec61f143a02	빌딩	위험기계기구작업	목재가공용 둥급톱	빌딩 > 위험기계기구작업 > 목재가공용 둥급톱	NO_MATCH			NO_MATCH	SOURCE_CONCEPT_IS_NOT_A_TASK_SEMANTIC_FOR_CURRENT_CANONICAL_TASK_UNIVERSE	HIGH	22214590663745d75223bcaec284c8f28c0339345703958839952331e1817895	a22f3a83f3cc2563554eb04b71ac8afc1faff44e3a6a594dd265ff04baafa2a6	GPT	B03
2e497e1ea557d5b3039d90fd94b83ac684c8daff640a5dc14312194c0107d102	70ffac8dcffb8e1b8ab004f6596dda93e798963b82f1742bd37c04a6cf046fc3	빌딩	발파작업	발파 화약고 관리	빌딩 > 발파작업 > 발파 화약고 관리	MAP_EXISTING_CANONICAL	bae014b7-2474-48f7-b5c0-0e9f30a0ff56	발파	POSSIBLE_RELATED	EXPLOSIVES_MAGAZINE_MANAGEMENT_SUPPORTS_BLASTING_BUT_IS_NOT_A_BLASTING_EXECUTION_TASK	MEDIUM	22214590663745d75223bcaec284c8f28c0339345703958839952331e1817895	a22f3a83f3cc2563554eb04b71ac8afc1faff44e3a6a594dd265ff04baafa2a6	GPT	B03
3152576d6cb77a71a49cd9e224d005a2f3585321375e9ad0513339dfe3042b12	e00b161f7e4f267073b0896af31ec117beea9c6aeb9d44224acac6d5eb9a63b9	빌딩	안전가시설작업	굴착선단부	빌딩 > 안전가시설작업 > 굴착선단부	NO_MATCH			NO_MATCH	SOURCE_CONCEPT_IS_NOT_A_TASK_SEMANTIC_FOR_CURRENT_CANONICAL_TASK_UNIVERSE	HIGH	22214590663745d75223bcaec284c8f28c0339345703958839952331e1817895	a22f3a83f3cc2563554eb04b71ac8afc1faff44e3a6a594dd265ff04baafa2a6	GPT	B03
32edc659dbd410d940553dd376722d665aa2708fd5604f0defe6f08b3b939224	7fd3740000a9057803956d0a99397cbd1f2b2a487caa1b7db03e343012c3f6a0	빌딩	부대토목작업	부대토목 구내포장	빌딩 > 부대토목작업 > 부대토목 구내포장	AMBIGUOUS			AMBIGUOUS	GENERIC_SITE_PAVING_DOES_NOT_IDENTIFY_MATERIAL_OR_PAVING_METHOD	MEDIUM	22214590663745d75223bcaec284c8f28c0339345703958839952331e1817895	a22f3a83f3cc2563554eb04b71ac8afc1faff44e3a6a594dd265ff04baafa2a6	GPT	B03
349b683ffc4626dee10fedf18cefc16501a641697a408bbd7934d236bba0923b	445c759f7f43ba2c694678f0514e0baa4c4119bee2a9ff5ff362aa81845b92f2	빌딩	안전가시설작업	경사지붕	빌딩 > 안전가시설작업 > 경사지붕	NO_MATCH			NO_MATCH	SOURCE_CONCEPT_IS_NOT_A_TASK_SEMANTIC_FOR_CURRENT_CANONICAL_TASK_UNIVERSE	HIGH	22214590663745d75223bcaec284c8f28c0339345703958839952331e1817895	a22f3a83f3cc2563554eb04b71ac8afc1faff44e3a6a594dd265ff04baafa2a6	GPT	B03
37715e873b975e5817d262e9e7b17bb32e1787e4deef809002daf2ea45930a12	54899044adf4059bdf3750ca6a569593202a93aad4687dd50556d01da38d6cb0	빌딩	기초파일작업	기초파일 천공	빌딩 > 기초파일작업 > 기초파일 천공	CANONICAL_GAP				VALID_TASK_BUT_NO_SUITABLE_SINGLE_CANONICAL_TASK_IN_FROZEN_REFERENCE	MEDIUM	22214590663745d75223bcaec284c8f28c0339345703958839952331e1817895	a22f3a83f3cc2563554eb04b71ac8afc1faff44e3a6a594dd265ff04baafa2a6	GPT	B03
387497a94338107be527c16644542057866c6e5983b3335280c609ad114ad9c5	43092bae16ae67b732779e0e21173346f90260a141d7435dc92e119fca13c915	빌딩	전기설비작업	전기 특고압선로	빌딩 > 전기설비작업 > 전기 특고압선로	NO_MATCH			NO_MATCH	SOURCE_CONCEPT_IS_NOT_A_TASK_SEMANTIC_FOR_CURRENT_CANONICAL_TASK_UNIVERSE	HIGH	22214590663745d75223bcaec284c8f28c0339345703958839952331e1817895	a22f3a83f3cc2563554eb04b71ac8afc1faff44e3a6a594dd265ff04baafa2a6	GPT	B03
3d1d7600bc3258b7359068a2341597211dd491948f79c949b103954b90d38ef7	5fb5fea53b1173cc06b632a7f1170b23c709d83f53a6856eb72213cdbf57a998	빌딩	작업환경	작업환경 (조명)	빌딩 > 작업환경 > 작업환경 (조명)	NO_MATCH			NO_MATCH	SOURCE_CONCEPT_IS_NOT_A_TASK_SEMANTIC_FOR_CURRENT_CANONICAL_TASK_UNIVERSE	HIGH	22214590663745d75223bcaec284c8f28c0339345703958839952331e1817895	a22f3a83f3cc2563554eb04b71ac8afc1faff44e3a6a594dd265ff04baafa2a6	GPT	B03
42a4888eb80e0ba2861ba18797a6772ee053365a55c1a5afb5ff7bb532580d0f	7efc915d5a83fd9a932fef678784a410008457f2e355f3c249e90f18393b1faf	빌딩	조경작업	조경부지정리	빌딩 > 조경작업 > 조경부지정리	MAP_EXISTING_CANONICAL	5bb130b1-f1ab-4cdb-86d8-9b0985bf9a81	일반부지정지	NARROWER_THAN	LANDSCAPE_SITE_PREPARATION_IS_A_CONTEXT_SPECIFIC_FORM_OF_GENERAL_SITE_GRADING	MEDIUM	22214590663745d75223bcaec284c8f28c0339345703958839952331e1817895	a22f3a83f3cc2563554eb04b71ac8afc1faff44e3a6a594dd265ff04baafa2a6	GPT	B03
46410587dddab915aee33fa672061e55a436deb603822847ba78f48178b7861f	f9e364e5d200df306ba374afc3c060a3a65c8c963eb440e2270ca3f32591b09b	빌딩	철근작업	철근가공 및 운반	빌딩 > 철근작업 > 철근가공 및 운반	MAP_EXISTING_CANONICAL	be965f09-464b-4d53-9be4-d72f44d3d1ee	철근가공및조립	POSSIBLE_RELATED	SOURCE_AND_CANONICAL_SHARE_REBAR_PROCESSING_BUT_DIFFER_ON_TRANSPORT_VERSUS_ASSEMBLY_COMPONENT	MEDIUM	22214590663745d75223bcaec284c8f28c0339345703958839952331e1817895	a22f3a83f3cc2563554eb04b71ac8afc1faff44e3a6a594dd265ff04baafa2a6	GPT	B03
4a8a7149fae60f0d5f83d87e81effd063f169c1386570f0e11ded9a1a2b8888c	9f9077c91bcde34a29c7c35c73408188aa5b7b099106287f6a80c9f60128677d	빌딩	부대토목작업	부대토목 옹벽시공	빌딩 > 부대토목작업 > 부대토목 옹벽시공	CANONICAL_GAP				VALID_TASK_BUT_NO_SUITABLE_SINGLE_CANONICAL_TASK_IN_FROZEN_REFERENCE	MEDIUM	22214590663745d75223bcaec284c8f28c0339345703958839952331e1817895	a22f3a83f3cc2563554eb04b71ac8afc1faff44e3a6a594dd265ff04baafa2a6	GPT	B03
4c5af57f612549c791a31d291e7fa3f90ac0fd1eade9a2e6d3af6c46aca51a62	b0b41a0e5d65bb105ed02d089cd2dcb263a56e9deb403b7ab7d93fa2a3264ad4	빌딩	안전가시설작업	달비계	빌딩 > 안전가시설작업 > 달비계	NO_MATCH			NO_MATCH	SOURCE_CONCEPT_IS_NOT_A_TASK_SEMANTIC_FOR_CURRENT_CANONICAL_TASK_UNIVERSE	HIGH	22214590663745d75223bcaec284c8f28c0339345703958839952331e1817895	a22f3a83f3cc2563554eb04b71ac8afc1faff44e3a6a594dd265ff04baafa2a6	GPT	B03
4efdb6dec7b0de326a31d915f1a14ef0f79098686daddcd8e9391d2fb8f898da	a294df26da424643dc84d475bf8f4c2206c88b306011ba0f722fc03f3493a2b4	빌딩	흙막이지보공작업	흙막이지보공 자재반입	빌딩 > 흙막이지보공작업 > 흙막이지보공 자재반입	CANONICAL_GAP				VALID_TASK_BUT_NO_SUITABLE_SINGLE_CANONICAL_TASK_IN_FROZEN_REFERENCE	MEDIUM	22214590663745d75223bcaec284c8f28c0339345703958839952331e1817895	a22f3a83f3cc2563554eb04b71ac8afc1faff44e3a6a594dd265ff04baafa2a6	GPT	B03
4fab44c23b94677a142c5ce087e86f019d7edb77377366642329004538b7a75e	2b67ccd0fb6da13ba4783952c552bf2c388da55aecf978439890deacabcbb0f7	빌딩	수장작업	수장 자재반입	빌딩 > 수장작업 > 수장 자재반입	CANONICAL_GAP				VALID_TASK_BUT_NO_SUITABLE_SINGLE_CANONICAL_TASK_IN_FROZEN_REFERENCE	MEDIUM	22214590663745d75223bcaec284c8f28c0339345703958839952331e1817895	a22f3a83f3cc2563554eb04b71ac8afc1faff44e3a6a594dd265ff04baafa2a6	GPT	B03
542f607fca91c627e173bfce0091c707d937495711b64dfd577fdc0bc2fdf332	124c4b8606a9c6f4da6f32369564062d831a879aafc100287615055491399cd7	빌딩	작업환경	작업환경 (분진)	빌딩 > 작업환경 > 작업환경 (분진)	NO_MATCH			NO_MATCH	SOURCE_CONCEPT_IS_NOT_A_TASK_SEMANTIC_FOR_CURRENT_CANONICAL_TASK_UNIVERSE	HIGH	22214590663745d75223bcaec284c8f28c0339345703958839952331e1817895	a22f3a83f3cc2563554eb04b71ac8afc1faff44e3a6a594dd265ff04baafa2a6	GPT	B03
55ec804f1f9b2715050e12fe49c78aabf82f41a94602cd42cb0d873e01d08dc2	0f914af5b13d89ed79842b0530cce3b041aa855f524964f4f95da19713cbcad0	빌딩	거푸집작업	거푸집 동바리 해체	빌딩 > 거푸집작업 > 거푸집 동바리 해체	CANONICAL_GAP				VALID_TASK_BUT_NO_SUITABLE_SINGLE_CANONICAL_TASK_IN_FROZEN_REFERENCE	MEDIUM	22214590663745d75223bcaec284c8f28c0339345703958839952331e1817895	a22f3a83f3cc2563554eb04b71ac8afc1faff44e3a6a594dd265ff04baafa2a6	GPT	B03
59980c404265acea7ad9e655dad49ca1c49a9408c4a66b1643f45ae65c546cb0	d36bed370f6fdf32a02b7383ebfc94c06fb1e96a4befe2efd21c6582743017f3	빌딩	수장작업	수장시공(석고보드	빌딩 > 수장작업 > 수장시공(석고보드	AMBIGUOUS			AMBIGUOUS	GYPSUM_BOARD_SOURCE_IS_INCOMPLETE_AND_DOES_NOT_DISTINGUISH_WALL_FROM_CEILING_INSTALLATION	MEDIUM	22214590663745d75223bcaec284c8f28c0339345703958839952331e1817895	a22f3a83f3cc2563554eb04b71ac8afc1faff44e3a6a594dd265ff04baafa2a6	GPT	B03
59ceb5841d2542cdcb54f401348d63f9dd16f73265bbbd7a56391ccae295b794	15e2fa0f400a8cc72d760d6ea384b39f1d1e045ec3b5e17cf6a7bb62f664e95f	빌딩	되메움작업	토사반입 및 되메움 실시	빌딩 > 되메움작업 > 토사반입 및 되메움 실시	CANONICAL_GAP				VALID_TASK_BUT_NO_SUITABLE_SINGLE_CANONICAL_TASK_IN_FROZEN_REFERENCE	MEDIUM	22214590663745d75223bcaec284c8f28c0339345703958839952331e1817895	a22f3a83f3cc2563554eb04b71ac8afc1faff44e3a6a594dd265ff04baafa2a6	GPT	B03
5bd33cb6b0f11e74c5ab18d2f0c4bb04fd956773bed667b8d94490d368e00674	c07699a02282e60619084ad295f1a4eb2bf0e5042f5d45aa2af473f525565d51	빌딩	안전가시설작업	가설 경사로	빌딩 > 안전가시설작업 > 가설 경사로	NO_MATCH			NO_MATCH	SOURCE_CONCEPT_IS_NOT_A_TASK_SEMANTIC_FOR_CURRENT_CANONICAL_TASK_UNIVERSE	HIGH	22214590663745d75223bcaec284c8f28c0339345703958839952331e1817895	a22f3a83f3cc2563554eb04b71ac8afc1faff44e3a6a594dd265ff04baafa2a6	GPT	B03
5eb751b3c9679b11e2d671381f93512b58ac49f0fb3f33fdee208c679ac1dfc5	dec6962dcc78af7d9a88e0cac150d60a8f74a79ba8b1efb5b5040127f4b076ee	빌딩	엘리베이터 설치작업	엘리베이터 기계설치	빌딩 > 엘리베이터 설치작업 > 엘리베이터 기계설치	CANONICAL_GAP				VALID_TASK_BUT_NO_SUITABLE_SINGLE_CANONICAL_TASK_IN_FROZEN_REFERENCE	MEDIUM	22214590663745d75223bcaec284c8f28c0339345703958839952331e1817895	a22f3a83f3cc2563554eb04b71ac8afc1faff44e3a6a594dd265ff04baafa2a6	GPT	B03
607f831fc6699fa806d09cb346cd0ebee5f12b2a4e8adc3e8953398c9ede46ef	3ea97b59aeb58b392d05259ef4897f0fe190714fba478f82894811eb0705e64d	빌딩	방수작업	방수 면처리	빌딩 > 방수작업 > 방수 면처리	CANONICAL_GAP				VALID_TASK_BUT_NO_SUITABLE_SINGLE_CANONICAL_TASK_IN_FROZEN_REFERENCE	MEDIUM	22214590663745d75223bcaec284c8f28c0339345703958839952331e1817895	a22f3a83f3cc2563554eb04b71ac8afc1faff44e3a6a594dd265ff04baafa2a6	GPT	B03
6244f24b080eedc78f7b1394be533fdbb6d1b78a22ac8abc1d4671ee4f5ba149	4482536e5dfc1af60e1c3b73e2a34cff839b0912dc319265c8b4e6ad9e2a2a1e	빌딩	안전가시설작업	리프트승강부 출입문	빌딩 > 안전가시설작업 > 리프트승강부 출입문	NO_MATCH			NO_MATCH	SOURCE_CONCEPT_IS_NOT_A_TASK_SEMANTIC_FOR_CURRENT_CANONICAL_TASK_UNIVERSE	HIGH	22214590663745d75223bcaec284c8f28c0339345703958839952331e1817895	a22f3a83f3cc2563554eb04b71ac8afc1faff44e3a6a594dd265ff04baafa2a6	GPT	B03
63b0eb710e1184860c6ab5e2652c450657a15192bba4b1c3c8b0e19a4d1fdedb	c8b7f0b3475ab1614bf4af66e468bca51f07fcb7f2e3a6969213795f4470056c	빌딩	양중기작업	특수 작업대	빌딩 > 양중기작업 > 특수 작업대	NO_MATCH			NO_MATCH	SOURCE_CONCEPT_IS_NOT_A_TASK_SEMANTIC_FOR_CURRENT_CANONICAL_TASK_UNIVERSE	HIGH	22214590663745d75223bcaec284c8f28c0339345703958839952331e1817895	a22f3a83f3cc2563554eb04b71ac8afc1faff44e3a6a594dd265ff04baafa2a6	GPT	B03
67878528bb9d87fd9280ff77845b26726ac4dec508dab4b1617e62de3918579c	457270c99c0529ab3b4ae102cf88edbc2f2e49018d66d554434a0a11268ca041	빌딩	창호 및 유리작업	창호 및 유리 설치	빌딩 > 창호 및 유리작업 > 창호 및 유리 설치	AMBIGUOUS			AMBIGUOUS	COMPOSITE_WINDOW_AND_GLASS_INSTALLATION_DOES_NOT_IDENTIFY_A_SINGLE_CANONICAL_TASK	MEDIUM	22214590663745d75223bcaec284c8f28c0339345703958839952331e1817895	a22f3a83f3cc2563554eb04b71ac8afc1faff44e3a6a594dd265ff04baafa2a6	GPT	B03
6a746fa3f9805b9d7224c38595932b0e6dfd28196466be4fff18d9eee0744028	30a8d460acac6328c2e22da98c5b8078e0db0483f687ac79ba5a4a6c986edec7	빌딩	지장물조사 및 이설작업	지장물 보호	빌딩 > 지장물조사 및 이설작업 > 지장물 보호	AMBIGUOUS			AMBIGUOUS	GENERIC_UTILITY_PROTECTION_SPANS_MULTIPLE_UTILITY_PROTECTION_INTERPRETATIONS	MEDIUM	22214590663745d75223bcaec284c8f28c0339345703958839952331e1817895	a22f3a83f3cc2563554eb04b71ac8afc1faff44e3a6a594dd265ff04baafa2a6	GPT	B03
6b2f2394f0f835173decbc2b9101bb69cad14104dc5647ceea800643359572f4	e91b31abec319ef7f8c06a7582968654f9b350ae4b50f5d098d103608cc06db0	빌딩	되메움작업	되메움 토사 다짐	빌딩 > 되메움작업 > 되메움 토사 다짐	CANONICAL_GAP				VALID_TASK_BUT_NO_SUITABLE_SINGLE_CANONICAL_TASK_IN_FROZEN_REFERENCE	MEDIUM	22214590663745d75223bcaec284c8f28c0339345703958839952331e1817895	a22f3a83f3cc2563554eb04b71ac8afc1faff44e3a6a594dd265ff04baafa2a6	GPT	B03
6cf23b914e6331ecc4308be3490e1f441f4736b0bd641310a950f29ebcf6c5cb	f84b015f7fe29a75b20cb0e1a3fc444b1ae35ad05bccaf64eecba25aebd1b9f3	빌딩	위험기계기구작업	연삭기	빌딩 > 위험기계기구작업 > 연삭기	NO_MATCH			NO_MATCH	SOURCE_CONCEPT_IS_NOT_A_TASK_SEMANTIC_FOR_CURRENT_CANONICAL_TASK_UNIVERSE	HIGH	22214590663745d75223bcaec284c8f28c0339345703958839952331e1817895	a22f3a83f3cc2563554eb04b71ac8afc1faff44e3a6a594dd265ff04baafa2a6	GPT	B03
6df3ddc9190664dfaa58c54b3162ad27bfb351f39b48788110debdb81e329c27	a3c2d03e8f4c15994ceaed38e61a543f38cc894c1972ddb987353448be784383	빌딩	기초파일작업	기초파일 자재·장비반입	빌딩 > 기초파일작업 > 기초파일 자재·장비반입	CANONICAL_GAP				VALID_TASK_BUT_NO_SUITABLE_SINGLE_CANONICAL_TASK_IN_FROZEN_REFERENCE	MEDIUM	22214590663745d75223bcaec284c8f28c0339345703958839952331e1817895	a22f3a83f3cc2563554eb04b71ac8afc1faff44e3a6a594dd265ff04baafa2a6	GPT	B03
70be0f6d68c50e493b8c7e2b9c6247504570f9a409504b82322e57959d57f5c0	ce68c1d84cb548f46f0db48d63e3c9d1ddd0311f68eed8e815d5660cfa6635a9	빌딩	흙막이지보공작업	흙막이지보공 자재반출	빌딩 > 흙막이지보공작업 > 흙막이지보공 자재반출	CANONICAL_GAP				VALID_TASK_BUT_NO_SUITABLE_SINGLE_CANONICAL_TASK_IN_FROZEN_REFERENCE	MEDIUM	22214590663745d75223bcaec284c8f28c0339345703958839952331e1817895	a22f3a83f3cc2563554eb04b71ac8afc1faff44e3a6a594dd265ff04baafa2a6	GPT	B03
