review_no	seed_proposal_key	source_key	name	semantic_kind_before	semantic_kind_after	semantic_review_decision	merge_candidate_keys	approval_state
1513	e9a42ba74439051e18346c791891b35506f44b998bd1e324035eaf461365c463	5313	자기질타일바닥붙이기	AMBIGUOUS	TASK	KEEP_AS_DISTINCT	EMPTY	NOT_APPROVED
1514	7c62b0a4a0bc7dbc129b6b6e1bea29f1bc28b2b8a2ad3cb3b9dd5ca9bbbdc894	5314	도기질타일바닥붙이기	AMBIGUOUS	TASK	KEEP_AS_DISTINCT	EMPTY	NOT_APPROVED
1515	81e3cc2df648a50519207bedda5c7c8b71e5e1eb5e2cb349a1855681fc0ff25b	5315	합성수지타일바닥붙이기	AMBIGUOUS	TASK	KEEP_AS_DISTINCT	EMPTY	NOT_APPROVED
1516	3397c9a30a6bba808f3bfff23beb47857642bd3b4c52fc08ff8833d3ba41d1f3	5316	유리질타일바닥붙이기	AMBIGUOUS	TASK	KEEP_AS_DISTINCT	EMPTY	NOT_APPROVED
1517	aaacb982359564568047b179805d77b85d3f3af3a6aeab6cac4c3c44487b7503	5317	금속타일바닥붙이기	AMBIGUOUS	TASK	KEEP_AS_DISTINCT	EMPTY	NOT_APPROVED
1518	0a63f8ebb61e7e4f1b899a50a34935220345109170727199763c140efb1b1365	5318	석재타일바닥붙이기	AMBIGUOUS	TASK	KEEP_AS_DISTINCT	EMPTY	NOT_APPROVED
1519	35ea968d2837ec686054ebc2e4177dbd803ffc6fff30e5f867ad314a1988bee0	5319	특수타일바닥붙이기	AMBIGUOUS	TASK	KEEP_AS_DISTINCT	EMPTY	NOT_APPROVED
1520	4c54582e0af6d6158a808a4d374a8c7c2c91a7bded0675054d05d1fd925076ea	5321	시멘트계타일내벽붙이기	AMBIGUOUS	TASK	KEEP_AS_DISTINCT	EMPTY	NOT_APPROVED
1521	167488a99f0d58206b5e3c76f2ea69e350729f922543b1f1f126ffb0c94a4454	5322	점토질타일내벽붙이기	AMBIGUOUS	TASK	KEEP_AS_DISTINCT	EMPTY	NOT_APPROVED
1522	b6bf7a7be2b0cba32ddbaaa116071fb7e3ed86cadf78d2c3b73c25f8f5288ade	5323	자기질타일내벽붙이기	AMBIGUOUS	TASK	KEEP_AS_DISTINCT	EMPTY	NOT_APPROVED
1523	5c5c44fcdbc6a38f9c65889095995da28fd2553a418b2990e8360b4d7846d3ca	5324	도기질타일내벽붙이기	AMBIGUOUS	TASK	KEEP_AS_DISTINCT	EMPTY	NOT_APPROVED
1524	1c5fe8cc5ac40dd0aed79f0581682656fd725f6589b7db042817fec13232f725	5325	합성수지타일내벽붙이기	AMBIGUOUS	TASK	KEEP_AS_DISTINCT	EMPTY	NOT_APPROVED
1525	9c16b2f1c000f231846cef2877d8da46da0e14f44134465e374ec5257eed7cf3	5326	유리질타일내벽붙이기	AMBIGUOUS	TASK	KEEP_AS_DISTINCT	EMPTY	NOT_APPROVED
1526	139de325cab1cf818efdaf4a94c42df217c75c77180e2dd22e51210ed292a8bd	5327	금속타일내벽붙이기	AMBIGUOUS	TASK	KEEP_AS_DISTINCT	EMPTY	NOT_APPROVED
1527	588b9ed67d0528e466bdf4563c208f68888603a124f192618105c7d798c65030	5328	석재타일내벽붙이기	AMBIGUOUS	TASK	KEEP_AS_DISTINCT	EMPTY	NOT_APPROVED
1528	0ee9b38590134da6dc69227f904a04cfe622dbd2ee4e955cf653555cdd7604ad	5329	특수타일내벽붙이기	AMBIGUOUS	TASK	KEEP_AS_DISTINCT	EMPTY	NOT_APPROVED
1529	a6d54b82c2a65a2c2467863be84b287d5022538e43b6c91b37e76190b677340c	5331	시멘트계타일외벽붙이기	AMBIGUOUS	TASK	KEEP_AS_DISTINCT	EMPTY	NOT_APPROVED
1530	d01e141b8fe4c432c5631616fead6d2c40b23c1a05af6551ba0018d842a40ff5	5332	점토질타일외벽붙이기	AMBIGUOUS	TASK	KEEP_AS_DISTINCT	EMPTY	NOT_APPROVED
1531	318fc6649475186db4646ae98c2beca53f1d7307f69679063e7ab9b040007723	5333	자기질타일외벽붙이기	AMBIGUOUS	TASK	KEEP_AS_DISTINCT	EMPTY	NOT_APPROVED
1532	367592c72113a0bf147f143ffc2a00a7c195f9ee30a9fc47517a94f2fb15e7ac	5334	도기질타일외벽붙이기	AMBIGUOUS	TASK	KEEP_AS_DISTINCT	EMPTY	NOT_APPROVED
1533	75312506593ee089e0584c794a7fca80212568c12d25f61deb041e2b84aad4e2	5335	합성수지타일외벽붙이기	AMBIGUOUS	TASK	KEEP_AS_DISTINCT	EMPTY	NOT_APPROVED
1534	0137254c0c085602a3fa82a4eb23adc2282d9150c3ccb523c495ee8fef7ce16f	5336	유리질타일외벽붙이기	AMBIGUOUS	TASK	KEEP_AS_DISTINCT	EMPTY	NOT_APPROVED
1535	acac70e127fce58fb6aaaf221e54eb1fcba272cb219c982c921c7a5ccea37a81	5337	금속타일외벽붙이기	AMBIGUOUS	TASK	KEEP_AS_DISTINCT	EMPTY	NOT_APPROVED
1536	5758d281ae2cbee3a67181cb7ce199a1ee47dab930b8671f5158522632c473f7	5338	석재타일외벽붙이기	AMBIGUOUS	TASK	KEEP_AS_DISTINCT	EMPTY	NOT_APPROVED
1537	1be96f0243775caff6a2883fb7a5e0e74a31953b076ffc077a493eb8c35c50a8	5339	특수타일외벽붙이기	AMBIGUOUS	TASK	KEEP_AS_DISTINCT	EMPTY	NOT_APPROVED
1538	bb5df5c5e32b1cd685b0119fcc5160f95596b3a1bd2dcde57489904cf917968a	5341	시멘트계타일밑면붙이기	AMBIGUOUS	TASK	KEEP_AS_DISTINCT	EMPTY	NOT_APPROVED
1539	2a8d2be2168d3c411fe5a3732b4568cc6807241d21c9f89e88d40cec2ab66bcb	5342	점토질타일밑면붙이기	AMBIGUOUS	TASK	KEEP_AS_DISTINCT	EMPTY	NOT_APPROVED
1540	476047a419f3d5d86ebe2847bf053c6e3d35f2987bb89f60872f8c68372dc5d0	5343	자기질타일밑면붙이기	AMBIGUOUS	TASK	KEEP_AS_DISTINCT	EMPTY	NOT_APPROVED
1541	b8b0cd1e328d8560b47b952e6a3fb9bc68bd1d7a89fab56c8d535f809f8496f7	5344	도기질타일밑면붙이기	AMBIGUOUS	TASK	KEEP_AS_DISTINCT	EMPTY	NOT_APPROVED
1542	529efcc50a5826f6dea59727ca17ea6e4ed74fdbcba33d1085870c5b27472ff1	5345	합성수지타일밑면붙이기	AMBIGUOUS	TASK	KEEP_AS_DISTINCT	EMPTY	NOT_APPROVED
1543	972373048892a1626c21a4bb21c46fc2e635239866fa82588833e1ffd9568b6d	5346	유리질타일밑면붙이기	AMBIGUOUS	TASK	KEEP_AS_DISTINCT	EMPTY	NOT_APPROVED
1544	9ae662c4d156f200bb78a6e565ed4c29a3208034c61f3f1103559955d7bc6a58	5347	금속타일밑면붙이기	AMBIGUOUS	TASK	KEEP_AS_DISTINCT	EMPTY	NOT_APPROVED
1545	64e197d7600879f4b89f8804033360eec469c0913d6bcf2ec7f997ce3149eb9f	5348	석재타일밑면붙이기	AMBIGUOUS	TASK	KEEP_AS_DISTINCT	EMPTY	NOT_APPROVED
1546	1f0bec5b8d42000ddd50ad4a27d409b8e1e101365f7497c1922df34e2f6bbcbf	5349	특수타일밑면붙이기	AMBIGUOUS	TASK	KEEP_AS_DISTINCT	EMPTY	NOT_APPROVED
1547	004493043cbd6812ec7c8ebecf06292506372cf75e5cb1dc4477722725da1c39	5351	계단디딤판(트레드)타일붙이기	AMBIGUOUS	TASK	KEEP_AS_DISTINCT	EMPTY	NOT_APPROVED
1548	56c69ff9e69d81b5711d9ad23ada3a61a84f35c03391264527ef70137f3b4c64	5352	계단채임판(라이저)석재붙이기	AMBIGUOUS	TASK	MERGE_CANDIDATE	88e1a0da33adf4caee41b1aa36257015274e056a5131cf094a187051371296da	NOT_APPROVED
1549	b8a74dbdaf9743932b06db3389cedd8b9b1d2c5958b649e9870e2142fe8c7f3a	5361	띠타일붙이기	AMBIGUOUS	TASK	KEEP_AS_DISTINCT	EMPTY	NOT_APPROVED
1550	cca0cea3a96c6a6f1c41d33384e9d716e56148efbb3e3e8f65709256ff7e5331	5362	모서리타일붙이기	AMBIGUOUS	TASK	KEEP_AS_DISTINCT	EMPTY	NOT_APPROVED
1551	71c59935f7a837ab7c3dbe7fab6e8d8bfc69d8704bd7fbbaf49461f3e355d81d	5363	점자타일붙이기	AMBIGUOUS	TASK	KEEP_AS_DISTINCT	EMPTY	NOT_APPROVED
1552	970c8c8295dc4b086f34ae98be6327c3f4e23af516eeada5fe4eb024ed984a75	5364	그래픽타일붙이기	AMBIGUOUS	TASK	KEEP_AS_DISTINCT	EMPTY	NOT_APPROVED
1553	876e8cbda251ad9ecaa39cb35e83807f79db6037d5b6dbfd6da786ea58ba854e	5412	합성수지쉬트	AMBIGUOUS	MATERIAL_COMPONENT	REJECT	EMPTY	NOT_APPROVED
1554	a214f5ff323ba42c4565d65b63ea2274994738f2faab0c6190d2c242cd60d45f	5413	합성수지판재	AMBIGUOUS	MATERIAL_COMPONENT	REJECT	EMPTY	NOT_APPROVED
1555	47d3049a366340fff54c2e70b75c22b13e49b187f983bef6fe161691299630c4	5414	카페트깔기	AMBIGUOUS	TASK	KEEP_AS_DISTINCT	EMPTY	NOT_APPROVED
1556	fd59c3f27cfd69c43cb42a37b37f28c13b4b2fafcc3f630cb870c1ac5b9a8150	5416	이중바닥판(Accessfloor)	AMBIGUOUS	MATERIAL_COMPONENT	REJECT	EMPTY	NOT_APPROVED
1557	32d7fca2f363f152d04de9c9873c98093b3f3cc275766bf452d810ba1e91bb3b	5417	인조잔디깔기	AMBIGUOUS	TASK	KEEP_AS_DISTINCT	EMPTY	NOT_APPROVED
1558	c37ece443b6c268df3cc5beb5309c868be940de91cf08c80409a386fec4939de	5418	돗자리 다다미	AMBIGUOUS	MATERIAL_COMPONENT	REJECT	EMPTY	NOT_APPROVED
1559	0b7168a65f368a1ea951f6481e24daedb2183912fe46849dfa1d3e2359ccf0db	5421	시멘트계판재칸막이	AMBIGUOUS	FACILITY_EQUIPMENT	REJECT	EMPTY	NOT_APPROVED
1560	20071849cd8ac628c9498d31c236eb4a181f571bd68d38b4071005b0cf25637b	5422	철재칸막이	AMBIGUOUS	FACILITY_EQUIPMENT	REJECT	EMPTY	NOT_APPROVED
1561	f428eeb75f994c4327ea6c157ea81e1b83d20c300b37633cac4d36e23ad9ba7e	5423	합성수지판재칸막이	AMBIGUOUS	FACILITY_EQUIPMENT	REJECT	EMPTY	NOT_APPROVED
1562	4c5d8664fb33346f37d0f80eefd2853491bb564d6195ca5e57a2d600e2adab0e	5424	파티클보드칸막이	AMBIGUOUS	FACILITY_EQUIPMENT	REJECT	EMPTY	NOT_APPROVED
1563	bae88e06f4456c40976422277987605b007b14025be544651c76a9226dd69462	5431	벽체석고보드붙이기	AMBIGUOUS	TASK	KEEP_AS_DISTINCT	EMPTY	NOT_APPROVED
1564	8e1302720744602a8e382eb2f49460806ba50fd44d0db2552c86a45da9e6b933	5432	벽체석면시멘트판재붙이기	AMBIGUOUS	TASK	KEEP_AS_DISTINCT	EMPTY	NOT_APPROVED
1565	a25e1cef28beb337d2858c7ec6c0af34dceee287991159a1af17d52ded200d75	5433	벽체합성수지판재붙이기	AMBIGUOUS	TASK	KEEP_AS_DISTINCT	EMPTY	NOT_APPROVED
1566	8f5c0467779f016966e2b22993cc636d54f206dc4d042565c71548ffc030d770	5434	벽체섬유질판재붙이기	AMBIGUOUS	TASK	KEEP_AS_DISTINCT	EMPTY	NOT_APPROVED
1567	5eb2b27c7ef2ce00792ead51f8b359d3a03c295954512313e9d76a8c38cec4db	5435	벽체카페트붙이기	AMBIGUOUS	TASK	KEEP_AS_DISTINCT	EMPTY	NOT_APPROVED
1568	8f9fd23bd6fedde8fbe4cacfd59fdf6fadc39e41bd516c9b4e920a7b32d58317	5436	벽체페브릭붙이기	AMBIGUOUS	TASK	KEEP_AS_DISTINCT	EMPTY	NOT_APPROVED
1569	28eee752c6cc187fd37094937dcc6d706bb79869dd2ad35f6af2dba77b6dd9ce	5441	천정석고보드붙이기	AMBIGUOUS	TASK	KEEP_AS_DISTINCT	EMPTY	NOT_APPROVED
1570	914ca27cab7410ed86b313f8ff56b57842f43aefa6eef507e5f49c9112da92fc	5442	천정석면시멘트판재붙이기	AMBIGUOUS	TASK	KEEP_AS_DISTINCT	EMPTY	NOT_APPROVED
1571	6660dc6683ee0b6bb3c2b1229bea4a5c6dc1c76ceb81c975d7087cb05e507bdc	5443	천정합성수지판재붙이기	AMBIGUOUS	TASK	KEEP_AS_DISTINCT	EMPTY	NOT_APPROVED
1572	d648e48721f687dc663127b2fbdc2a19908f147005406eaa810f76f0a2180be3	5444	천정섬유질판재붙이기	AMBIGUOUS	TASK	KEEP_AS_DISTINCT	EMPTY	NOT_APPROVED
1573	ba46988c3b0ac634aee981b4792b02d0722e98c987b431dcc4ef6882bd298b8d	5446	천정패브릭붙이기	AMBIGUOUS	TASK	KEEP_AS_DISTINCT	EMPTY	NOT_APPROVED
1574	6888165b8cdfcfe2d92557a328f1bb1920d7c6758e2d9ea4ecc13cc78d0dc2d8	5451	벽지바르기	AMBIGUOUS	TASK	KEEP_AS_DISTINCT	EMPTY	NOT_APPROVED
1575	71af77c54f1888d178aca91f56cc836c1b7a354ced87923b1e4b38550b71d8cc	5452	천정지바르기	AMBIGUOUS	TASK	KEEP_AS_DISTINCT	EMPTY	NOT_APPROVED
1576	d5e7f5b73241dcfb030dcc8ead04ed08af9740cee5514900483306716db3aa61	5453	장판지바르기	AMBIGUOUS	TASK	KEEP_AS_DISTINCT	EMPTY	NOT_APPROVED
1577	234c0abd4189ceb06e53be8f6d2e4df239c7fa02bc4b6fe1c64ca9715786e5a7	5455	창호지바르기	AMBIGUOUS	TASK	KEEP_AS_DISTINCT	EMPTY	NOT_APPROVED
1578	b3773f6d549193196488ebe2c1edd2e39cadd73d820e62691407fabb0fe2b2b7	5461	우드비니어(무늬목)붙이기	AMBIGUOUS	TASK	KEEP_AS_DISTINCT	EMPTY	NOT_APPROVED
1579	b84f629ef50df9cfb4a01f8ee8629034025284cd3714036cce0f0f5b376d1746	5462	멜라민수지쉬트붙이기	AMBIGUOUS	TASK	KEEP_AS_DISTINCT	EMPTY	NOT_APPROVED
1580	0fe2fee352a26455bc0b2dc7f86c790cd604fa548abfd97300a5e98922d1ccae	5463	폴리에스테르수지쉬트붙이기	AMBIGUOUS	TASK	KEEP_AS_DISTINCT	EMPTY	NOT_APPROVED
1581	5349d6f3d411665d76614f209ccbc0ec9ea02116bba4d90778df1eef790b3fec	5464	염화비닐수지쉬트붙이기	AMBIGUOUS	TASK	KEEP_AS_DISTINCT	EMPTY	NOT_APPROVED
1582	73c416e41a4d023f4bf79d59accaafd63b02284501482d27a378d7c9f37b3ade	5465	페놀수지쉬트붙이기	AMBIGUOUS	TASK	KEEP_AS_DISTINCT	EMPTY	NOT_APPROVED
1583	f58fa609e5d7b6df2abc3822d1456340de6c433c821fd78e884dd8c5f41034de	5466	박판금속쉬트붙이기	AMBIGUOUS	TASK	KEEP_AS_DISTINCT	EMPTY	NOT_APPROVED
1584	c8e3a556ca4625ad50a92a11e88168aad14a7b11a382b8e381eefe45e3263e03	5471	그릴설치	AMBIGUOUS	TASK	KEEP_AS_DISTINCT	EMPTY	NOT_APPROVED
1585	461e834c2e2863d923c24c847d4af05eb17c3da839a16f0e69af9b765703ee89	5472	루버설치	AMBIGUOUS	TASK	KEEP_AS_DISTINCT	EMPTY	NOT_APPROVED
1586	a99b1e10b1977399a19bf499caf8265feff693bc3565252625651bdb9684874a	5473	수장마감부속재설치	AMBIGUOUS	TASK	KEEP_AS_DISTINCT	EMPTY	NOT_APPROVED
1587	aa4d788aa1220ee9689e696ae8944df74575281d6e8210f08f9b247aa35992c9	5512	목재바탕처리	AMBIGUOUS	TASK	KEEP_AS_DISTINCT	EMPTY	NOT_APPROVED
1588	2910a5571db6756d4eb1513612d8db36547619e9b89032e78a4e5680015d97fc	5513	미장및콘크리트면바탕처리	AMBIGUOUS	TASK	KEEP_AS_DISTINCT	EMPTY	NOT_APPROVED
1589	be864e5058dc450039176eb629bb56887c28210d63c96fda7ecd108c9dda8a86	5514	석고보드 종이면바탕처리	AMBIGUOUS	TASK	KEEP_AS_DISTINCT	EMPTY	NOT_APPROVED
1590	dde89f75f720ccb274994d7d71a933d73a4eeef04380b4b65f47870f7ca45f66	5517	오일스테인	AMBIGUOUS	MATERIAL_COMPONENT	REJECT	EMPTY	NOT_APPROVED
1591	6124732b80e2f2a7972db47b295681841a4ea5f511af1e588efa92a4a6725386	5518	목재방부칠	AMBIGUOUS	TASK	KEEP_AS_DISTINCT	EMPTY	NOT_APPROVED
1592	a9851dc9be5a97834f108818e37e0d8ef9466fce7461c4ae36a7b9ee7d0868b6	5519	기타도장바탕처리	AMBIGUOUS	TASK	KEEP_AS_DISTINCT	EMPTY	NOT_APPROVED
1593	d2d96668b0200f1db650883ed4671b2a42cc6e9eedbdc0ce64b72ec291b2750c	5521	광명단	AMBIGUOUS	MATERIAL_COMPONENT	REJECT	EMPTY	NOT_APPROVED
1594	3b765a03a964f7720ec1ce795ebd8bbc191b726a072a2e8e5a1fdd939c2453fb	5522	산화철방청페인트 - - 대․중․소 분류대․중․소 분류	AMBIGUOUS	MATERIAL_COMPONENT	REJECT	EMPTY	NOT_APPROVED
1595	5fb70f37cd3b163bb96acc57a2438a5e86a572ae9e092ef9a1832a1eba0fd576	5523	징크로메이트방청페인트	AMBIGUOUS	MATERIAL_COMPONENT	REJECT	EMPTY	NOT_APPROVED
1596	13a0416e1607ba9aed53b21100e28f46daa8dc268f31fe59a842df0f3fb5d7ad	5524	연시안아미드방청페인트	AMBIGUOUS	MATERIAL_COMPONENT	REJECT	EMPTY	NOT_APPROVED
1597	b673f46651bac209dd0859a18ca380a7960add245c4125658f9689e76ba8c570	5525	알루미늄페인트	AMBIGUOUS	MATERIAL_COMPONENT	REJECT	EMPTY	NOT_APPROVED
1598	e84b92fbf6ec64e990b9680a47cc5a84314428013343acbbef2062c9f6f068d1	5526	그라파이트페인트	AMBIGUOUS	MATERIAL_COMPONENT	REJECT	EMPTY	NOT_APPROVED
1599	0de1691268fce0b8d05ba62658878714d5f62a4fc479bff8ee7adfd149a55f95	5527	역청질페인트	AMBIGUOUS	MATERIAL_COMPONENT	REJECT	EMPTY	NOT_APPROVED
1600	aa7d2a5415a7f575d2d343b0ad2c2d0b2408fef78877e2cf5acce4b208fa9493	5528	이온교환수지페인트	AMBIGUOUS	MATERIAL_COMPONENT	REJECT	EMPTY	NOT_APPROVED
1601	f4d9f4163afc5fdc03242f1b5f609eb87f157a3dc5be5c38a32d4a49a86bd4e9	5529	기타방청성페인트	AMBIGUOUS	MATERIAL_COMPONENT	REJECT	EMPTY	NOT_APPROVED
1602	59974581b655e56ba7477e39841d094ee575b09234c6f1d8823687817e8598d8	5531	된반죽유성페인트	AMBIGUOUS	MATERIAL_COMPONENT	REJECT	EMPTY	NOT_APPROVED
1603	25f4e1efb886ab8f96965e2f879bb9b4a2137035cacbc149b1f407b729faca44	5532	조합페인트	AMBIGUOUS	MATERIAL_COMPONENT	REJECT	EMPTY	NOT_APPROVED
1604	ebacdb64d24b3e2bce30c1344ddd84b442766728aedd1334a31bff1c40ca3881	5533	카슈칠 옻칠	AMBIGUOUS	MATERIAL_COMPONENT	REJECT	EMPTY	NOT_APPROVED
1605	dff19f9c33a4f0551f95445978ebee4aa9975d722f24f96472b034d9bf747898	5534	페놀수지페인트	AMBIGUOUS	MATERIAL_COMPONENT	REJECT	EMPTY	NOT_APPROVED
1606	56abb580b708b4406306c19c2a8cf06e59f021f7c0f43c1995145d8a23efe5ae	5541	유성바니쉬	AMBIGUOUS	MATERIAL_COMPONENT	REJECT	EMPTY	NOT_APPROVED
1607	9d29dc4f4d0f9356d9ce181c625e7cfa6c5b8f63508d86fa60874da5245a7996	5542	수지바니쉬	AMBIGUOUS	MATERIAL_COMPONENT	REJECT	EMPTY	NOT_APPROVED
1608	a679b80598ed63285e74afcf9fb5352b59468ed07cdbebe74593b0782bebf920	5545	에나멜페인트	AMBIGUOUS	MATERIAL_COMPONENT	REJECT	EMPTY	NOT_APPROVED
1609	d4520fcb8c35ea6f8b8ec8e20ff64fddfd1dfaa1c428b34e8449a589f3bf4ff8	5551	크리어락카	AMBIGUOUS	MATERIAL_COMPONENT	REJECT	EMPTY	NOT_APPROVED
1610	4c31d91a0ef2d84b5724fd8d3cba8a131c20bb4ab7438181c3e157521c6afcc4	5552	락커에나멜	AMBIGUOUS	MATERIAL_COMPONENT	REJECT	EMPTY	NOT_APPROVED
1611	f3fa0d014f9353ce682b402a182d98fa02cb422cbdd889760f911de1a1557848	5553	특수락카	AMBIGUOUS	MATERIAL_COMPONENT	REJECT	EMPTY	NOT_APPROVED
1612	b2350f32bba3be1824c7b3d15a5025e112014f7b4aebda001a2a2cc80fee8fa0	5561	일반수성페인트	AMBIGUOUS	MATERIAL_COMPONENT	REJECT	EMPTY	NOT_APPROVED
1613	013f04b0f14cfafce6e6c0c0ae962664e04babe53407fa4a55b59ae3b0d668d4	5562	합성수지계에멀젼페인트	AMBIGUOUS	MATERIAL_COMPONENT	REJECT	EMPTY	NOT_APPROVED
1614	f91932f5c335ad5fce18ba85161f703637f1218de517751d5cbbaa545cc70cdd	5571	멜라민계수지페인트	AMBIGUOUS	MATERIAL_COMPONENT	REJECT	EMPTY	NOT_APPROVED
1615	40e32dde869d18f9d7b361def8d85cc9ac702b6031c9fc9796503aaa6a400bb4	5572	프탈산계수지페인트	AMBIGUOUS	MATERIAL_COMPONENT	REJECT	EMPTY	NOT_APPROVED
1616	7ec959e5e05f962a2c91672cd8900acc68feb74b00cf136609fce1d235698414	5573	비닐계수지페인트	AMBIGUOUS	MATERIAL_COMPONENT	REJECT	EMPTY	NOT_APPROVED
1617	346bd1be11b7d652e71cdf468fed00c822f56a743424cf9658aa2e78917fc288	5574	아크릴계수지페인트	AMBIGUOUS	MATERIAL_COMPONENT	REJECT	EMPTY	NOT_APPROVED
1618	953e69d7dcffeb4e83429b9908fc6da7840775577c859c1316a145f3e3497270	5575	불포화에스테르계수지페인트	AMBIGUOUS	MATERIAL_COMPONENT	REJECT	EMPTY	NOT_APPROVED
1619	5f88f993f1a4d3da053d7ffaf565d66f346f19ca955b4c6ebd03bea1ab0ddfb4	5576	에폭시계수지페인트	AMBIGUOUS	MATERIAL_COMPONENT	REJECT	EMPTY	NOT_APPROVED
1620	df15e8ff8b785306e44e5ec1a562fee442f071f0ed690229ccdb9a4159b245d0	5577	폴리에스테르계수지페인트	AMBIGUOUS	MATERIAL_COMPONENT	REJECT	EMPTY	NOT_APPROVED
1621	ff279c614488b6a6d7c92cf469233457a379cd49e31710f0f116efdcd0f6e9d1	5578	폴리우레탄계수지페인트	AMBIGUOUS	MATERIAL_COMPONENT	REJECT	EMPTY	NOT_APPROVED
