review_key	source_key	project_kind	work_type	source_name	source_path	gpt_semantic_decision	gpt_target_canonical_id	gpt_target_canonical_name	gpt_mapping_type	gpt_reason	gpt_confidence_class	input_evidence_sha	canonical_reference_sha	review_authority	review_batch
2527bba091d1f15132181507b269d1ba9000b5529e6c5897e0177a6f0a3cbfd0	05e3619800e14b269ce3281da7770b324138aa5eb249fc57d5b8c80a7d0e633b	아파트	안전가시설작업	이동식 사다리	아파트 > 안전가시설작업 > 이동식 사다리	NO_MATCH			NO_MATCH	SOURCE_CONCEPT_IS_NOT_A_TASK_SEMANTIC_FOR_CURRENT_CANONICAL_TASK_UNIVERSE	HIGH	c44be9c0edac197b175e84a2647497747a636ad71b27dfaa8308492a4616014a	a22f3a83f3cc2563554eb04b71ac8afc1faff44e3a6a594dd265ff04baafa2a6	GPT	B04
2548fb0f40f92f40123d3326a9f53cc3304213a6f8b1911a63591ef5088bb5a4	3ebe9fc0862fdc1f89fb1afc0e8ccc773403df022562e02a4f6468ce6aead7e6	아파트	작업환경	작업환경 (분진)	아파트 > 작업환경 > 작업환경 (분진)	NO_MATCH			NO_MATCH	SOURCE_CONCEPT_IS_NOT_A_TASK_SEMANTIC_FOR_CURRENT_CANONICAL_TASK_UNIVERSE	HIGH	c44be9c0edac197b175e84a2647497747a636ad71b27dfaa8308492a4616014a	a22f3a83f3cc2563554eb04b71ac8afc1faff44e3a6a594dd265ff04baafa2a6	GPT	B04
256427b48e425a1265a615aa248c218359cb762659184b09300e6acd4bebc1a7	5a8cecc9525bb45ffa825d9eaebc84e28ed622d0530f80466aebb567e427a896	아파트	안전가시설작업	가설통로 또는 가설계단	아파트 > 안전가시설작업 > 가설통로 또는 가설계단	NO_MATCH			NO_MATCH	SOURCE_CONCEPT_IS_NOT_A_TASK_SEMANTIC_FOR_CURRENT_CANONICAL_TASK_UNIVERSE	HIGH	c44be9c0edac197b175e84a2647497747a636ad71b27dfaa8308492a4616014a	a22f3a83f3cc2563554eb04b71ac8afc1faff44e3a6a594dd265ff04baafa2a6	GPT	B04
27f53930f672bb6adec8237665054d1766121eaec1e523cdf795c4a0a4e9bd8c	778eddad35144cc6ab125ed81e9776740c9df50826e63e5b1e84286f5f55efc2	아파트	석재 및 타일작업	석재 및 타일 자재반입	아파트 > 석재 및 타일작업 > 석재 및 타일 자재반입	CANONICAL_GAP				VALID_TASK_BUT_NO_SUITABLE_SINGLE_CANONICAL_TASK_IN_FROZEN_REFERENCE	MEDIUM	c44be9c0edac197b175e84a2647497747a636ad71b27dfaa8308492a4616014a	a22f3a83f3cc2563554eb04b71ac8afc1faff44e3a6a594dd265ff04baafa2a6	GPT	B04
27fc30ecca291b0f204b321aaa0aa01c97501881aed40c48e856e9e94c8c29c7	3db0653349f8d4c86f85617042af9158557506c3ad1b57837b51d70dc1fcede3	아파트	도장작업	도장 면처리	아파트 > 도장작업 > 도장 면처리	AMBIGUOUS			AMBIGUOUS	GENERIC_PAINT_SURFACE_PREPARATION_DOES_NOT_IDENTIFY_THE_SUBSTRATE_SPECIFIC_CANONICAL_TASK	MEDIUM	c44be9c0edac197b175e84a2647497747a636ad71b27dfaa8308492a4616014a	a22f3a83f3cc2563554eb04b71ac8afc1faff44e3a6a594dd265ff04baafa2a6	GPT	B04
28963d18f38b1965ecf51f003252f32fff64fdcfa5fca5b6a93529b57b93605d	159bbf40c54e5d41103ac09b1362af1849698955ea5b38e978d7c1d60db85af0	아파트	그라우팅작업	그라우팅 장비 및 자재반입	아파트 > 그라우팅작업 > 그라우팅 장비 및 자재반입	CANONICAL_GAP				VALID_TASK_BUT_NO_SUITABLE_SINGLE_CANONICAL_TASK_IN_FROZEN_REFERENCE	MEDIUM	c44be9c0edac197b175e84a2647497747a636ad71b27dfaa8308492a4616014a	a22f3a83f3cc2563554eb04b71ac8afc1faff44e3a6a594dd265ff04baafa2a6	GPT	B04
2cf1e05e868594ea184c7f9853fe19eb50aa6a803e0fe8100413ed160a2bf874	83b5312231d6cadc17c4f77b775ce355b46a195e5bda9ff7cd23ac5128e0ca03	아파트	안전가시설작업	굴착선단부	아파트 > 안전가시설작업 > 굴착선단부	NO_MATCH			NO_MATCH	SOURCE_CONCEPT_IS_NOT_A_TASK_SEMANTIC_FOR_CURRENT_CANONICAL_TASK_UNIVERSE	HIGH	c44be9c0edac197b175e84a2647497747a636ad71b27dfaa8308492a4616014a	a22f3a83f3cc2563554eb04b71ac8afc1faff44e3a6a594dd265ff04baafa2a6	GPT	B04
336ba59f8468742dc2b240ad0a0883e3c07b5cccf339b8fd812d60d7bb52491b	e5ad6b11f8acb74cd4df9c45e25e65230cbe99ef5c5c39aa0d9f6c081cadc16c	아파트	맨홀 및 관부설작업	맨홀 및 관부설	아파트 > 맨홀 및 관부설작업 > 맨홀 및 관부설	AMBIGUOUS			AMBIGUOUS	COMPOSITE_MANHOLE_AND_PIPE_LAYING_SOURCE_DOES_NOT_IDENTIFY_PIPE_MATERIAL_OR_SINGLE_CANONICAL_TASK	MEDIUM	c44be9c0edac197b175e84a2647497747a636ad71b27dfaa8308492a4616014a	a22f3a83f3cc2563554eb04b71ac8afc1faff44e3a6a594dd265ff04baafa2a6	GPT	B04
376317acac98d186324f83bce24f8507c60dccb446f1a6ee0f49a4c8ee02ba4e	08bd3d179f6c4e12b0f2400ad1ad0e91d804ace409c4eb2a03d48751887d467f	아파트	기계설비작업	기계설비 설치	아파트 > 기계설비작업 > 기계설비 설치	AMBIGUOUS			AMBIGUOUS	GENERIC_MECHANICAL_EQUIPMENT_INSTALLATION_SPANS_MULTIPLE_SPECIFIC_INSTALLATION_TASKS	MEDIUM	c44be9c0edac197b175e84a2647497747a636ad71b27dfaa8308492a4616014a	a22f3a83f3cc2563554eb04b71ac8afc1faff44e3a6a594dd265ff04baafa2a6	GPT	B04
377bacdf74e1da08ece6646be99cbace5a28452c5ae863d66c59292633bea304	057c8b2452e839c86043367e0b4b9448b3c3073e51d5c491866598f6196c4e3a	아파트	양중기작업	곤도라	아파트 > 양중기작업 > 곤도라	NO_MATCH			NO_MATCH	SOURCE_CONCEPT_IS_NOT_A_TASK_SEMANTIC_FOR_CURRENT_CANONICAL_TASK_UNIVERSE	HIGH	c44be9c0edac197b175e84a2647497747a636ad71b27dfaa8308492a4616014a	a22f3a83f3cc2563554eb04b71ac8afc1faff44e3a6a594dd265ff04baafa2a6	GPT	B04
3d796d1b107b6c20a063a64e6210fd8fe47ee1383906ae8c12a4ea89538c09fc	90de93f8f59b62bea8cddb696eaa3388642ef19b6bf4316efde52fba07e8a281	아파트	안전가시설작업	가설 경사로	아파트 > 안전가시설작업 > 가설 경사로	NO_MATCH			NO_MATCH	SOURCE_CONCEPT_IS_NOT_A_TASK_SEMANTIC_FOR_CURRENT_CANONICAL_TASK_UNIVERSE	HIGH	c44be9c0edac197b175e84a2647497747a636ad71b27dfaa8308492a4616014a	a22f3a83f3cc2563554eb04b71ac8afc1faff44e3a6a594dd265ff04baafa2a6	GPT	B04
3e45dd7975fbc96ab96856973ccc877d7d42cb516ca1efb59cc4e3e8cd21f8c6	14cfd0e4afaa4f8a7a60d9038c5857282322e1913e9b78aacbe21fde6b9c0c42	아파트	전기설비작업	전기설비 배선	아파트 > 전기설비작업 > 전기설비 배선	CANONICAL_GAP				VALID_TASK_BUT_NO_SUITABLE_SINGLE_CANONICAL_TASK_IN_FROZEN_REFERENCE	MEDIUM	c44be9c0edac197b175e84a2647497747a636ad71b27dfaa8308492a4616014a	a22f3a83f3cc2563554eb04b71ac8afc1faff44e3a6a594dd265ff04baafa2a6	GPT	B04
3eb2c42b2e7fe34f7a80203187d68916e5f0318d8af8903601d6df51dee664b5	f49a179de6093d47a278c11d9365575a90b90336630b7307e62e0d408bcf118e	아파트	조경작업	조경부지정리	아파트 > 조경작업 > 조경부지정리	MAP_EXISTING_CANONICAL	5bb130b1-f1ab-4cdb-86d8-9b0985bf9a81	일반부지정지	NARROWER_THAN	LANDSCAPE_SITE_PREPARATION_IS_A_CONTEXT_SPECIFIC_FORM_OF_GENERAL_SITE_GRADING	MEDIUM	c44be9c0edac197b175e84a2647497747a636ad71b27dfaa8308492a4616014a	a22f3a83f3cc2563554eb04b71ac8afc1faff44e3a6a594dd265ff04baafa2a6	GPT	B04
3f6a2e67b006d348ef41633775364ec4810186012ed3a70fca61ea2466e9d967	6811a3d5f71808690edd53b71cce882ee4d5020c5d50b51cae2ca773f15e1710	아파트	전기설비작업	전기설비 자재반입	아파트 > 전기설비작업 > 전기설비 자재반입	CANONICAL_GAP				VALID_TASK_BUT_NO_SUITABLE_SINGLE_CANONICAL_TASK_IN_FROZEN_REFERENCE	MEDIUM	c44be9c0edac197b175e84a2647497747a636ad71b27dfaa8308492a4616014a	a22f3a83f3cc2563554eb04b71ac8afc1faff44e3a6a594dd265ff04baafa2a6	GPT	B04
40d98a391f1b865fa4009502596690d14072428b981a6c9f59f3e814c0d9ee62	3864517fdfa26f5eee51df732d2c7358a93d72a9f0b1d45926ea7bd5fc6d3178	아파트	지장물조사 및 이설작업	지장물 되메움	아파트 > 지장물조사 및 이설작업 > 지장물 되메움	CANONICAL_GAP				VALID_TASK_BUT_NO_SUITABLE_SINGLE_CANONICAL_TASK_IN_FROZEN_REFERENCE	MEDIUM	c44be9c0edac197b175e84a2647497747a636ad71b27dfaa8308492a4616014a	a22f3a83f3cc2563554eb04b71ac8afc1faff44e3a6a594dd265ff04baafa2a6	GPT	B04
4138aec41041c064ab2a9172bf6294f79afe4147596b501f44b001644ebf30ef	2271e711b3742463351a83e3f64b0309393015917b193229a0347d0c9fabd115	아파트	안전가시설작업	철골 승강용트랩	아파트 > 안전가시설작업 > 철골 승강용트랩	NO_MATCH			NO_MATCH	SOURCE_CONCEPT_IS_NOT_A_TASK_SEMANTIC_FOR_CURRENT_CANONICAL_TASK_UNIVERSE	HIGH	c44be9c0edac197b175e84a2647497747a636ad71b27dfaa8308492a4616014a	a22f3a83f3cc2563554eb04b71ac8afc1faff44e3a6a594dd265ff04baafa2a6	GPT	B04
423190363b84dbff2ff55f6a358d1f57ec255b0e991b8ba25e311d325d652591	81fd2ac32f8435cf648f45c596e8db2cc71f90d5c20344e7b64628547b748f94	아파트	기계설비작업	기계설비 자재반입	아파트 > 기계설비작업 > 기계설비 자재반입	CANONICAL_GAP				VALID_TASK_BUT_NO_SUITABLE_SINGLE_CANONICAL_TASK_IN_FROZEN_REFERENCE	MEDIUM	c44be9c0edac197b175e84a2647497747a636ad71b27dfaa8308492a4616014a	a22f3a83f3cc2563554eb04b71ac8afc1faff44e3a6a594dd265ff04baafa2a6	GPT	B04
4bd93685d2062f78d27b2c44b61ab033b00d8b0a811aad179bcd0ea5f3630268	8f4716b1b13605c48c674023bea46275087187fbdaf29b853aa0cac1454beb6f	아파트	가설도로작업	가설도로 시공	아파트 > 가설도로작업 > 가설도로 시공	CANONICAL_GAP				VALID_TASK_BUT_NO_SUITABLE_SINGLE_CANONICAL_TASK_IN_FROZEN_REFERENCE	MEDIUM	c44be9c0edac197b175e84a2647497747a636ad71b27dfaa8308492a4616014a	a22f3a83f3cc2563554eb04b71ac8afc1faff44e3a6a594dd265ff04baafa2a6	GPT	B04
510b9b35d3e47a41c0c2e03fdead92fe33c94022865205442b7ca5d534f19735	e7e1a3d92ea7a5b6dfb22dc8a6ee1b3e4d737b638729ebeb6c160d7188473286	아파트	위험기계기구작업	몰탈 믹서기	아파트 > 위험기계기구작업 > 몰탈 믹서기	NO_MATCH			NO_MATCH	SOURCE_CONCEPT_IS_NOT_A_TASK_SEMANTIC_FOR_CURRENT_CANONICAL_TASK_UNIVERSE	HIGH	c44be9c0edac197b175e84a2647497747a636ad71b27dfaa8308492a4616014a	a22f3a83f3cc2563554eb04b71ac8afc1faff44e3a6a594dd265ff04baafa2a6	GPT	B04
526043f015016d6b4be2cf083582ed12516d0a23b9f3a819c92c780f90461ea5	c31a68194e27e1c85a1de05bbbaaaa38318a1e4a04b765e49e2e50773cd840d8	아파트	안전가시설작업	작업발판	아파트 > 안전가시설작업 > 작업발판	NO_MATCH			NO_MATCH	SOURCE_CONCEPT_IS_NOT_A_TASK_SEMANTIC_FOR_CURRENT_CANONICAL_TASK_UNIVERSE	HIGH	c44be9c0edac197b175e84a2647497747a636ad71b27dfaa8308492a4616014a	a22f3a83f3cc2563554eb04b71ac8afc1faff44e3a6a594dd265ff04baafa2a6	GPT	B04
533e0ec007e97e361e5a4093e6cd416fd490c776869bb84c73e39cfb456f3937	1e36fcb209cbef0338ba3a17b14450c0e4f063d4a94e4d9e788428924aa66b1d	아파트	가설전기작업	전선	아파트 > 가설전기작업 > 전선	NO_MATCH			NO_MATCH	SOURCE_CONCEPT_IS_NOT_A_TASK_SEMANTIC_FOR_CURRENT_CANONICAL_TASK_UNIVERSE	HIGH	c44be9c0edac197b175e84a2647497747a636ad71b27dfaa8308492a4616014a	a22f3a83f3cc2563554eb04b71ac8afc1faff44e3a6a594dd265ff04baafa2a6	GPT	B04
557f7c93b9b9f0f20ae96b8bcd0d18d4d33892d43827a3cde91925e119a4c630	fccabf461287db4559e99721dd62712ead4ed633d132e1bd6e843b73e9a5231a	아파트	금속 및 잡철물작업	금속 및 잡철물 자재반입	아파트 > 금속 및 잡철물작업 > 금속 및 잡철물 자재반입	CANONICAL_GAP				VALID_TASK_BUT_NO_SUITABLE_SINGLE_CANONICAL_TASK_IN_FROZEN_REFERENCE	MEDIUM	c44be9c0edac197b175e84a2647497747a636ad71b27dfaa8308492a4616014a	a22f3a83f3cc2563554eb04b71ac8afc1faff44e3a6a594dd265ff04baafa2a6	GPT	B04
59f7dc0d09ba79c7768be45c5e6ae2d5c9f0536b50242da1456c65a7408b192e	019f81e967d0613b9e8f8704c283433f5d133afb3812f31a2b98e57bde4392e3	아파트	창호 및 유리작업	창호 및 유리 설치	아파트 > 창호 및 유리작업 > 창호 및 유리 설치	AMBIGUOUS			AMBIGUOUS	COMPOSITE_WINDOW_AND_GLASS_INSTALLATION_DOES_NOT_IDENTIFY_A_SINGLE_CANONICAL_TASK	MEDIUM	c44be9c0edac197b175e84a2647497747a636ad71b27dfaa8308492a4616014a	a22f3a83f3cc2563554eb04b71ac8afc1faff44e3a6a594dd265ff04baafa2a6	GPT	B04
5d765903c29c4526688532c7fa58697fd8af536ac3f96fb944bf56e031ee08d9	c469423c996f4827ed7cefc2fe69a483650af49c1587107d4e175cebe032a7a8	아파트	전기설비작업	전기설비 설치	아파트 > 전기설비작업 > 전기설비 설치	AMBIGUOUS			AMBIGUOUS	GENERIC_ELECTRICAL_EQUIPMENT_INSTALLATION_DOES_NOT_IDENTIFY_A_SINGLE_CANONICAL_TASK	MEDIUM	c44be9c0edac197b175e84a2647497747a636ad71b27dfaa8308492a4616014a	a22f3a83f3cc2563554eb04b71ac8afc1faff44e3a6a594dd265ff04baafa2a6	GPT	B04
603e3ab1119503344f646d4613486cb790515407aad82c2f3c58a5bf5455a7bd	40336be964a68926fb84ab18c32ff6bd445b2c3ee197bb8aae32893a4a7fafe4	아파트	엘리베이터 설치작업	엘리베이터 가이드레일 설치	아파트 > 엘리베이터 설치작업 > 엘리베이터 가이드레일 설치	CANONICAL_GAP				VALID_TASK_BUT_NO_SUITABLE_SINGLE_CANONICAL_TASK_IN_FROZEN_REFERENCE	MEDIUM	c44be9c0edac197b175e84a2647497747a636ad71b27dfaa8308492a4616014a	a22f3a83f3cc2563554eb04b71ac8afc1faff44e3a6a594dd265ff04baafa2a6	GPT	B04
62ea25dfc890c984f6479de5594296ade038b93e07943b9aa991351e555667a1	e1e8494c4682b61509797c0083fd99e6444219af53d56a2ec5f314885a3b363a	아파트	조경작업	조경시공 및 설치	아파트 > 조경작업 > 조경시공 및 설치	AMBIGUOUS			AMBIGUOUS	BROAD_COMPOSITE_LANDSCAPE_CONSTRUCTION_LABEL_DOES_NOT_IDENTIFY_A_SINGLE_CANONICAL_TASK	MEDIUM	c44be9c0edac197b175e84a2647497747a636ad71b27dfaa8308492a4616014a	a22f3a83f3cc2563554eb04b71ac8afc1faff44e3a6a594dd265ff04baafa2a6	GPT	B04
64437a62b38214105fc85ac8670c8cb9fc16dfd5de3d4b2c688d445f84c4640c	dec16f7b86d1f135da0c745ae44877337b08f49cfe3b8c402376b992fe3e04c3	아파트	금속 및 잡철물작업	금속 및 잡철물 시공	아파트 > 금속 및 잡철물작업 > 금속 및 잡철물 시공	AMBIGUOUS			AMBIGUOUS	BROAD_METAL_AND_MISCELLANEOUS_STEEL_WORK_DOES_NOT_IDENTIFY_A_SINGLE_CANONICAL_TASK	MEDIUM	c44be9c0edac197b175e84a2647497747a636ad71b27dfaa8308492a4616014a	a22f3a83f3cc2563554eb04b71ac8afc1faff44e3a6a594dd265ff04baafa2a6	GPT	B04
6952afd805e0e40781c617ba580720e732a9e97f2b305088118b48e12e92f53f	5ea411d54b3c859a2c3fe4530b7fd61066bbd21d27fbbefdd504d7df4e0095fd	아파트	안전가시설작업	이동식 비계	아파트 > 안전가시설작업 > 이동식 비계	NO_MATCH			NO_MATCH	SOURCE_CONCEPT_IS_NOT_A_TASK_SEMANTIC_FOR_CURRENT_CANONICAL_TASK_UNIVERSE	HIGH	c44be9c0edac197b175e84a2647497747a636ad71b27dfaa8308492a4616014a	a22f3a83f3cc2563554eb04b71ac8afc1faff44e3a6a594dd265ff04baafa2a6	GPT	B04
6c2d470bc22cebfffef394a5b8e9be04698516bfbe0945a9508a25ae7be73877	faf00d6b07d1884c46415783ff601f4f6455e07a0620e426181cbf5f64ee2e87	아파트	위험기계기구작업	그라우팅 장비	아파트 > 위험기계기구작업 > 그라우팅 장비	NO_MATCH			NO_MATCH	SOURCE_CONCEPT_IS_NOT_A_TASK_SEMANTIC_FOR_CURRENT_CANONICAL_TASK_UNIVERSE	HIGH	c44be9c0edac197b175e84a2647497747a636ad71b27dfaa8308492a4616014a	a22f3a83f3cc2563554eb04b71ac8afc1faff44e3a6a594dd265ff04baafa2a6	GPT	B04
6d8b5ce10180c30dc0c9102b37f7c412b70eb2f88a313b099a0f4d02853fa021	a1bbed7286d6231ff794ba56f60ffe86080e07751c444506651c3d232dc6a149	아파트	가설전기작업	조명등	아파트 > 가설전기작업 > 조명등	NO_MATCH			NO_MATCH	SOURCE_CONCEPT_IS_NOT_A_TASK_SEMANTIC_FOR_CURRENT_CANONICAL_TASK_UNIVERSE	HIGH	c44be9c0edac197b175e84a2647497747a636ad71b27dfaa8308492a4616014a	a22f3a83f3cc2563554eb04b71ac8afc1faff44e3a6a594dd265ff04baafa2a6	GPT	B04
6f789f1880f7587463615b302a15c8bceed3f8ffba128a45ad25ecec76c3021a	56dbb446af9811709d22e7634d1a7934f28e9832090c9acb5a588a15fd83b61b	아파트	안전가시설작업	경사지붕	아파트 > 안전가시설작업 > 경사지붕	NO_MATCH			NO_MATCH	SOURCE_CONCEPT_IS_NOT_A_TASK_SEMANTIC_FOR_CURRENT_CANONICAL_TASK_UNIVERSE	HIGH	c44be9c0edac197b175e84a2647497747a636ad71b27dfaa8308492a4616014a	a22f3a83f3cc2563554eb04b71ac8afc1faff44e3a6a594dd265ff04baafa2a6	GPT	B04
700fc78572748144b0b9f719ca1f03ac7441d95a30f83899a5cda93b1a86de06	9782fca06b81e271b48e09f88ea18403ef6b542e3458ded0d8b11a4c00b654b6	아파트	위험기계기구작업	철근절단기 및 절곡기	아파트 > 위험기계기구작업 > 철근절단기 및 절곡기	NO_MATCH			NO_MATCH	SOURCE_CONCEPT_IS_NOT_A_TASK_SEMANTIC_FOR_CURRENT_CANONICAL_TASK_UNIVERSE	HIGH	c44be9c0edac197b175e84a2647497747a636ad71b27dfaa8308492a4616014a	a22f3a83f3cc2563554eb04b71ac8afc1faff44e3a6a594dd265ff04baafa2a6	GPT	B04
70cf2b4d397f0169ae1b0bbe3e4e53b14e4c2bb19630700ef021a6a6dc6efb96	861bb01ec296a1634a1073bbae6e3a0655ce9fb303d8b7498ed69c9f0e294a5d	아파트	위험기계기구작업	열풍기	아파트 > 위험기계기구작업 > 열풍기	NO_MATCH			NO_MATCH	SOURCE_CONCEPT_IS_NOT_A_TASK_SEMANTIC_FOR_CURRENT_CANONICAL_TASK_UNIVERSE	HIGH	c44be9c0edac197b175e84a2647497747a636ad71b27dfaa8308492a4616014a	a22f3a83f3cc2563554eb04b71ac8afc1faff44e3a6a594dd265ff04baafa2a6	GPT	B04
730625053d36307cc9d8ea0165e58aa715c993eb96f649611350ec7751ba0c29	903955464a6d486b12c7b44250919b0fc66157e9f5ed4b756d7b284de481ce73	아파트	가설전기작업	충전부	아파트 > 가설전기작업 > 충전부	NO_MATCH			NO_MATCH	SOURCE_CONCEPT_IS_NOT_A_TASK_SEMANTIC_FOR_CURRENT_CANONICAL_TASK_UNIVERSE	HIGH	c44be9c0edac197b175e84a2647497747a636ad71b27dfaa8308492a4616014a	a22f3a83f3cc2563554eb04b71ac8afc1faff44e3a6a594dd265ff04baafa2a6	GPT	B04
