review_key	source_key	project_kind	work_type	source_name	source_path	gpt_semantic_decision	gpt_target_canonical_id	gpt_target_canonical_name	gpt_mapping_type	gpt_reason	gpt_confidence_class	input_evidence_sha	canonical_reference_sha	review_authority	review_batch	source_name_normalized	source_path_normalized	batch_no
7a48d5c9da2f00e4755bacbecd8b04bf3996aa70a6960440ae352f6ee2dbfbf0	2f2539a928530b962d08f2fc5b3b8d6dbdeefedc328e2fefc39b6d5cf5e2a750	교량 및 도로	가설도로작업	가설도로 시공	교량 및 도로 > 가설도로작업 > 가설도로 시공	CANONICAL_GAP				VALID_TASK_BUT_NO_SUITABLE_SINGLE_CANONICAL_TASK_IN_FROZEN_REFERENCE	MEDIUM	bfa75ed7cb87368f9b0744188bd07ac87a495d641945e0e731565fda6517fde8	a22f3a83f3cc2563554eb04b71ac8afc1faff44e3a6a594dd265ff04baafa2a6	GPT	B01	가설도로 시공	교량 및 도로 > 가설도로작업 > 가설도로 시공	B01
7f0c71d34c57a40b950db9a68cb18bcb8b769390758e63ded2515defbb3005ac	fbce1fe5a661c25e07e10ab8d02b972cf8fa7a2552501235271d082b4f80874d	교량 및 도로	굴착작업	굴착 장비반입	교량 및 도로 > 굴착작업 > 굴착 장비반입	CANONICAL_GAP				VALID_TASK_BUT_NO_SUITABLE_SINGLE_CANONICAL_TASK_IN_FROZEN_REFERENCE	MEDIUM	bfa75ed7cb87368f9b0744188bd07ac87a495d641945e0e731565fda6517fde8	a22f3a83f3cc2563554eb04b71ac8afc1faff44e3a6a594dd265ff04baafa2a6	GPT	B01	굴착 장비반입	교량 및 도로 > 굴착작업 > 굴착 장비반입	B01
83f63b189ff7f1e78bc4e7740e68e8c223dfd4a4ed2342c3208179233fc2586e	fade0c4775fa9b581c6a3b27998eac7671631e72bb3fbdbd2d50c6b511520a2d	교량 및 도로	굴착작업	굴착 토사반출	교량 및 도로 > 굴착작업 > 굴착 토사반출	CANONICAL_GAP				VALID_TASK_BUT_NO_SUITABLE_SINGLE_CANONICAL_TASK_IN_FROZEN_REFERENCE	MEDIUM	bfa75ed7cb87368f9b0744188bd07ac87a495d641945e0e731565fda6517fde8	a22f3a83f3cc2563554eb04b71ac8afc1faff44e3a6a594dd265ff04baafa2a6	GPT	B01	굴착 토사반출	교량 및 도로 > 굴착작업 > 굴착 토사반출	B01
87e665e57e8cf116737bb2e8b63f467b4c7c0c69c2d868bdb373811974bd60ef	13f5acc508f0074b90815f2648d37686736e58fbd47b6ae477c3f8418c734c2c	교량 및 도로	제작장설치작업	제작장 부지조성	교량 및 도로 > 제작장설치작업 > 제작장 부지조성	CANONICAL_GAP				VALID_TASK_BUT_NO_SUITABLE_SINGLE_CANONICAL_TASK_IN_FROZEN_REFERENCE	MEDIUM	bfa75ed7cb87368f9b0744188bd07ac87a495d641945e0e731565fda6517fde8	a22f3a83f3cc2563554eb04b71ac8afc1faff44e3a6a594dd265ff04baafa2a6	GPT	B01	제작장 부지조성	교량 및 도로 > 제작장설치작업 > 제작장 부지조성	B01
8a9ed05d98e1fc321a37d404d9ce4b21a667df8edcc81547e7b84097e1f6349f	de77eab02b4344088f3bb7451a86ebe0c95472da53cdf15be5cffb45f92ff16b	교량 및 도로	부대토목작업	부대토목 옹벽시공	교량 및 도로 > 부대토목작업 > 부대토목 옹벽시공	CANONICAL_GAP				VALID_TASK_BUT_NO_SUITABLE_SINGLE_CANONICAL_TASK_IN_FROZEN_REFERENCE	MEDIUM	bfa75ed7cb87368f9b0744188bd07ac87a495d641945e0e731565fda6517fde8	a22f3a83f3cc2563554eb04b71ac8afc1faff44e3a6a594dd265ff04baafa2a6	GPT	B01	부대토목 옹벽시공	교량 및 도로 > 부대토목작업 > 부대토목 옹벽시공	B01
907567cbe4fcee3c34f6fdc7c357c07e0ec134e8f23812d10732849b7982181d	b093b482b8aaa19f1d9e5153942bbd6825ff556aa89dcf82e95b6c46542cf94e	교량 및 도로	기초파일작업	기초 파일항타	교량 및 도로 > 기초파일작업 > 기초 파일항타	CANONICAL_GAP				VALID_TASK_BUT_NO_SUITABLE_SINGLE_CANONICAL_TASK_IN_FROZEN_REFERENCE	MEDIUM	bfa75ed7cb87368f9b0744188bd07ac87a495d641945e0e731565fda6517fde8	a22f3a83f3cc2563554eb04b71ac8afc1faff44e3a6a594dd265ff04baafa2a6	GPT	B01	기초 파일항타	교량 및 도로 > 기초파일작업 > 기초 파일항타	B01
952d0f8b9769899e0466178cded380cedbd972c84b2517d0178bf2e364231059	738888c38d5e6b7e20cf7e64e71e9e4b25d28fa0c610c9e9c1f6a8434709624a	교량 및 도로	거푸집작업	거푸집 자재반입	교량 및 도로 > 거푸집작업 > 거푸집 자재반입	CANONICAL_GAP				VALID_TASK_BUT_NO_SUITABLE_SINGLE_CANONICAL_TASK_IN_FROZEN_REFERENCE	MEDIUM	bfa75ed7cb87368f9b0744188bd07ac87a495d641945e0e731565fda6517fde8	a22f3a83f3cc2563554eb04b71ac8afc1faff44e3a6a594dd265ff04baafa2a6	GPT	B01	거푸집 자재반입	교량 및 도로 > 거푸집작업 > 거푸집 자재반입	B01
9f776528ebd1158ccbf455f95f77a0162e8b1e93af0c1298b87070481e5fce33	236ef8a995c2c401fcaa7c63537ef37ec49702de7c1a8a477b7eea49d7883f49	교량 및 도로	PSC교량작업	PSC 교량 거더 제작	교량 및 도로 > PSC교량작업 > PSC 교량 거더 제작	CANONICAL_GAP				VALID_TASK_BUT_NO_SUITABLE_SINGLE_CANONICAL_TASK_IN_FROZEN_REFERENCE	MEDIUM	bfa75ed7cb87368f9b0744188bd07ac87a495d641945e0e731565fda6517fde8	a22f3a83f3cc2563554eb04b71ac8afc1faff44e3a6a594dd265ff04baafa2a6	GPT	B01	PSC 교량 거더 제작	교량 및 도로 > PSC교량작업 > PSC 교량 거더 제작	B01
ac9685dbb9a4bc9d7ed29c6e909cab737003520f4ff240ee88d8b83a588f1407	8e89eaa62441655166dd67dae3e374dd772af33ce210dd7d7c6a3694cc69192e	교량 및 도로	가설전기작업	접지	교량 및 도로 > 가설전기작업 > 접지	CANONICAL_GAP				VALID_TASK_BUT_NO_SUITABLE_SINGLE_CANONICAL_TASK_IN_FROZEN_REFERENCE	MEDIUM	bfa75ed7cb87368f9b0744188bd07ac87a495d641945e0e731565fda6517fde8	a22f3a83f3cc2563554eb04b71ac8afc1faff44e3a6a594dd265ff04baafa2a6	GPT	B01	접지	교량 및 도로 > 가설전기작업 > 접지	B01
aecf3000cd436ff0e996586a57353d14f6c43c84ab9431d27a94ba9e42761a2b	95325382db45d5a69e350a470584c1bc2565647ae5ee56fbb20e912048421eb5	교량 및 도로	거푸집작업	거푸집 동바리 해체	교량 및 도로 > 거푸집작업 > 거푸집 동바리 해체	CANONICAL_GAP				VALID_TASK_BUT_NO_SUITABLE_SINGLE_CANONICAL_TASK_IN_FROZEN_REFERENCE	MEDIUM	bfa75ed7cb87368f9b0744188bd07ac87a495d641945e0e731565fda6517fde8	a22f3a83f3cc2563554eb04b71ac8afc1faff44e3a6a594dd265ff04baafa2a6	GPT	B01	거푸집 동바리 해체	교량 및 도로 > 거푸집작업 > 거푸집 동바리 해체	B01
be13b9acb7f9b3d46cda1b8e5ff85fbfecfaa602c5d4d14e5b9aefdb5c2ee7b8	c9d75b183cc7c7703b9253ae0854a600aba68b3b37e23271aaff82ce1ce83eed	교량 및 도로	가체절작업	가체절(물막이) 장비 반입	교량 및 도로 > 가체절작업 > 가체절(물막이) 장비 반입	CANONICAL_GAP				VALID_TASK_BUT_NO_SUITABLE_SINGLE_CANONICAL_TASK_IN_FROZEN_REFERENCE	MEDIUM	bfa75ed7cb87368f9b0744188bd07ac87a495d641945e0e731565fda6517fde8	a22f3a83f3cc2563554eb04b71ac8afc1faff44e3a6a594dd265ff04baafa2a6	GPT	B01	가체절(물막이) 장비 반입	교량 및 도로 > 가체절작업 > 가체절(물막이) 장비 반입	B01
c39a1f9c24ff4d7459a65acc4b0919213e631711a8965d7dee47f4ad78f85718	ccb479b1ce1354d7c06005824916589ce4f9163213692fe0f5a09685e046235b	교량 및 도로	기초파일작업	기초파일 두부정리	교량 및 도로 > 기초파일작업 > 기초파일 두부정리	CANONICAL_GAP				VALID_TASK_BUT_NO_SUITABLE_SINGLE_CANONICAL_TASK_IN_FROZEN_REFERENCE	MEDIUM	bfa75ed7cb87368f9b0744188bd07ac87a495d641945e0e731565fda6517fde8	a22f3a83f3cc2563554eb04b71ac8afc1faff44e3a6a594dd265ff04baafa2a6	GPT	B01	기초파일 두부정리	교량 및 도로 > 기초파일작업 > 기초파일 두부정리	B01
d1045ce403828b512fc71e9b8f8787401376d67794ee48bfd50e2b1ed3c639f8	7d74fcc2e05c3711afe1ee592d6e6594fcd0821002d1cd8dad56291aa76ab235	교량 및 도로	강교설치작업	강교 부재반입	교량 및 도로 > 강교설치작업 > 강교 부재반입	CANONICAL_GAP				VALID_TASK_BUT_NO_SUITABLE_SINGLE_CANONICAL_TASK_IN_FROZEN_REFERENCE	MEDIUM	bfa75ed7cb87368f9b0744188bd07ac87a495d641945e0e731565fda6517fde8	a22f3a83f3cc2563554eb04b71ac8afc1faff44e3a6a594dd265ff04baafa2a6	GPT	B01	강교 부재반입	교량 및 도로 > 강교설치작업 > 강교 부재반입	B01
d3b2ff4757e732a392e4227f9e908da19f1b47adcda9994d05fd9f690a77f756	f318a6367c5dc2cccdf6486b79be8581edb32c38213e97cba71d7fe93aa0cc32	교량 및 도로	기초파일작업	기초파일 자재·장비반입	교량 및 도로 > 기초파일작업 > 기초파일 자재·장비반입	CANONICAL_GAP				VALID_TASK_BUT_NO_SUITABLE_SINGLE_CANONICAL_TASK_IN_FROZEN_REFERENCE	MEDIUM	bfa75ed7cb87368f9b0744188bd07ac87a495d641945e0e731565fda6517fde8	a22f3a83f3cc2563554eb04b71ac8afc1faff44e3a6a594dd265ff04baafa2a6	GPT	B01	기초파일 자재 장비반입	교량 및 도로 > 기초파일작업 > 기초파일 자재 장비반입	B01
dc39761901e22e2f5ff4ad976389a84a9bd6577457260adae9d5ae2d82ee7c05	783a4308b5156f917e797c5bdf96fa0e83e60a115f2c0fedb0915f646213d676	교량 및 도로	강교설치작업	강교 부재 운반	교량 및 도로 > 강교설치작업 > 강교 부재 운반	CANONICAL_GAP				VALID_TASK_BUT_NO_SUITABLE_SINGLE_CANONICAL_TASK_IN_FROZEN_REFERENCE	MEDIUM	bfa75ed7cb87368f9b0744188bd07ac87a495d641945e0e731565fda6517fde8	a22f3a83f3cc2563554eb04b71ac8afc1faff44e3a6a594dd265ff04baafa2a6	GPT	B01	강교 부재 운반	교량 및 도로 > 강교설치작업 > 강교 부재 운반	B01
e09614a2f064e6225eaaab7f5bf84ad2858b501516ddbddbf483d89ea5df301c	9d09ae53fe0db130fff1b5fa3cd18532d9cb1cef4b258569f4c440db56b531e4	교량 및 도로	거푸집작업	거푸집 동바리 조립	교량 및 도로 > 거푸집작업 > 거푸집 동바리 조립	CANONICAL_GAP				VALID_TASK_BUT_NO_SUITABLE_SINGLE_CANONICAL_TASK_IN_FROZEN_REFERENCE	MEDIUM	bfa75ed7cb87368f9b0744188bd07ac87a495d641945e0e731565fda6517fde8	a22f3a83f3cc2563554eb04b71ac8afc1faff44e3a6a594dd265ff04baafa2a6	GPT	B01	거푸집 동바리 조립	교량 및 도로 > 거푸집작업 > 거푸집 동바리 조립	B01
e7ee8b12a7082e2924bae4a09cff50cac1fa2775b0b3cb32bffd50a9efad80d0	0945929bed943c4472bf187e5de0350a7dfb1be91e8b7e088fcfd8e889d29ba8	교량 및 도로	지장물조사 및 이설작업	지장물 이설	교량 및 도로 > 지장물조사 및 이설작업 > 지장물 이설	CANONICAL_GAP				VALID_TASK_BUT_NO_SUITABLE_SINGLE_CANONICAL_TASK_IN_FROZEN_REFERENCE	MEDIUM	bfa75ed7cb87368f9b0744188bd07ac87a495d641945e0e731565fda6517fde8	a22f3a83f3cc2563554eb04b71ac8afc1faff44e3a6a594dd265ff04baafa2a6	GPT	B01	지장물 이설	교량 및 도로 > 지장물조사 및 이설작업 > 지장물 이설	B01
00811d2554f8c8a86b0b8c6d4b9947c4ee5f5ff34600f8d8fe7ef3d2b2d7eebf	3a503445eed80fa60534191572650d7760bf52e3515357b17b011edf62b6ee7c	댐	굴착작업	굴착 장비반입	댐 > 굴착작업 > 굴착 장비반입	CANONICAL_GAP				VALID_TASK_BUT_NO_SUITABLE_SINGLE_CANONICAL_TASK_IN_FROZEN_REFERENCE	MEDIUM	402fafe9e1026838ffd0c2fb15b6b685b3554c15aa07999329a6c073752f71dd	a22f3a83f3cc2563554eb04b71ac8afc1faff44e3a6a594dd265ff04baafa2a6	GPT	B02	굴착 장비반입	댐 > 굴착작업 > 굴착 장비반입	B02
02635425ba69c809755adda4e4654eaaf1b86545f2e037c7972f1fdaffab066d	77ce2cec08de3c8a19f009a9193cc8d23db48cc779e6948ad3a3ef0f1e239a04	댐	가체절작업	가체절(물막이) 장비 반입	댐 > 가체절작업 > 가체절(물막이) 장비 반입	CANONICAL_GAP				VALID_TASK_BUT_NO_SUITABLE_SINGLE_CANONICAL_TASK_IN_FROZEN_REFERENCE	MEDIUM	402fafe9e1026838ffd0c2fb15b6b685b3554c15aa07999329a6c073752f71dd	a22f3a83f3cc2563554eb04b71ac8afc1faff44e3a6a594dd265ff04baafa2a6	GPT	B02	가체절(물막이) 장비 반입	댐 > 가체절작업 > 가체절(물막이) 장비 반입	B02
0af8d6d3e5da5dff9f0a3608401a25cd6c1de23f425f0396b915b91c9255c4a8	e0ba6c5ab3af7883250aef0ba6dd9cb99c80e4d1fd071a227bdc81562ce0b963	댐	되메움작업	되메움 토사 다짐	댐 > 되메움작업 > 되메움 토사 다짐	CANONICAL_GAP				VALID_TASK_BUT_NO_SUITABLE_SINGLE_CANONICAL_TASK_IN_FROZEN_REFERENCE	MEDIUM	402fafe9e1026838ffd0c2fb15b6b685b3554c15aa07999329a6c073752f71dd	a22f3a83f3cc2563554eb04b71ac8afc1faff44e3a6a594dd265ff04baafa2a6	GPT	B02	되메움 토사 다짐	댐 > 되메움작업 > 되메움 토사 다짐	B02
0f6dc8cf2a0ee040b1fdfe5d358ff8d9d9ec94dadcb53e33a9983c1bb3160cfe	1fd6bacc7ebe9bbb0c2c264933fb6d7ef1e4394fed0661f377d56138bf02fb7d	댐	가체절작업	가체절(물막이) 흙막이 시공	댐 > 가체절작업 > 가체절(물막이) 흙막이 시공	CANONICAL_GAP				VALID_TASK_BUT_NO_SUITABLE_SINGLE_CANONICAL_TASK_IN_FROZEN_REFERENCE	MEDIUM	402fafe9e1026838ffd0c2fb15b6b685b3554c15aa07999329a6c073752f71dd	a22f3a83f3cc2563554eb04b71ac8afc1faff44e3a6a594dd265ff04baafa2a6	GPT	B02	가체절(물막이) 흙막이 시공	댐 > 가체절작업 > 가체절(물막이) 흙막이 시공	B02
167bef49e0af86eaad1b4759578601e4759615991157999dccb8ea4d340eec80	9f6ecb0176e2e1ad4bb6b4377b00ae5f884e307d07c2691bbdc43ef9111c2fc2	교량 및 도로	흙막이지보공작업	흙막이지보공 자재반출	교량 및 도로 > 흙막이지보공작업 > 흙막이지보공 자재반출	CANONICAL_GAP				VALID_TASK_BUT_NO_SUITABLE_SINGLE_CANONICAL_TASK_IN_FROZEN_REFERENCE	MEDIUM	402fafe9e1026838ffd0c2fb15b6b685b3554c15aa07999329a6c073752f71dd	a22f3a83f3cc2563554eb04b71ac8afc1faff44e3a6a594dd265ff04baafa2a6	GPT	B02	흙막이지보공 자재반출	교량 및 도로 > 흙막이지보공작업 > 흙막이지보공 자재반출	B02
17857b066286c095fd8d3176759caa44b9ce0c9d9e2dee7361e434851e7c3058	0f2268603a0346622e6415e618c8de7354a0f49b50792c040194017066b00843	교량 및 도로	콘크리트작업	콘크리트 반입	교량 및 도로 > 콘크리트작업 > 콘크리트 반입	CANONICAL_GAP				VALID_TASK_BUT_NO_SUITABLE_SINGLE_CANONICAL_TASK_IN_FROZEN_REFERENCE	MEDIUM	402fafe9e1026838ffd0c2fb15b6b685b3554c15aa07999329a6c073752f71dd	a22f3a83f3cc2563554eb04b71ac8afc1faff44e3a6a594dd265ff04baafa2a6	GPT	B02	콘크리트 반입	교량 및 도로 > 콘크리트작업 > 콘크리트 반입	B02
31df17624cbfa2a53ddcc149fc88d8d2c95a1ecd6848669ecf9022f7cc968509	0aa5703f0c7c15e779d5a9108102e5f40e12dca57b370c1eac8b58c5c34790fa	교량 및 도로	포장작업	포장 장비 반입	교량 및 도로 > 포장작업 > 포장 장비 반입	CANONICAL_GAP				VALID_TASK_BUT_NO_SUITABLE_SINGLE_CANONICAL_TASK_IN_FROZEN_REFERENCE	MEDIUM	402fafe9e1026838ffd0c2fb15b6b685b3554c15aa07999329a6c073752f71dd	a22f3a83f3cc2563554eb04b71ac8afc1faff44e3a6a594dd265ff04baafa2a6	GPT	B02	포장 장비 반입	교량 및 도로 > 포장작업 > 포장 장비 반입	B02
3ab0ec9534e248c37fab4435211adbd632790edad5266bb8ce19b557b1c82273	360c8dc59fb900f1a4893d7b29fb6f680d25bb0e94e2c190010f4573baebb71f	댐	거푸집작업	거푸집 동바리 조립	댐 > 거푸집작업 > 거푸집 동바리 조립	CANONICAL_GAP				VALID_TASK_BUT_NO_SUITABLE_SINGLE_CANONICAL_TASK_IN_FROZEN_REFERENCE	MEDIUM	402fafe9e1026838ffd0c2fb15b6b685b3554c15aa07999329a6c073752f71dd	a22f3a83f3cc2563554eb04b71ac8afc1faff44e3a6a594dd265ff04baafa2a6	GPT	B02	거푸집 동바리 조립	댐 > 거푸집작업 > 거푸집 동바리 조립	B02
6048f5b01943e93183eb33dbffc5dba10a03ef7c0ff0d21e3da30578c4820a28	1a45ff6d501b77388b0ac957c996341f936e9aae79bf57d78ae4b4d2b1b99091	댐	거푸집작업	거푸집 동바리 인양	댐 > 거푸집작업 > 거푸집 동바리 인양	CANONICAL_GAP				VALID_TASK_BUT_NO_SUITABLE_SINGLE_CANONICAL_TASK_IN_FROZEN_REFERENCE	MEDIUM	402fafe9e1026838ffd0c2fb15b6b685b3554c15aa07999329a6c073752f71dd	a22f3a83f3cc2563554eb04b71ac8afc1faff44e3a6a594dd265ff04baafa2a6	GPT	B02	거푸집 동바리 인양	댐 > 거푸집작업 > 거푸집 동바리 인양	B02
