review_no	seed_proposal_key	source_key	name	source_path	root_name	root_source_key	parent_name	parent_source_key	parent_semantic_kind	parent_review_decision	parent_leaf_family_policy	sibling_count	sibling_names	reviewed_sibling_count	reviewed_sibling_refs	same_name_cicw_count	same_name_cicw_paths	same_name_other_source_count	same_name_other_source_refs	lexical_cues	gpt_semantic_kind	gpt_review_decision	merge_candidate_keys	gpt_reason
1502	d65acaa1010dd098d2fe194bb5c1abd6225b9c41b925c412c9b5f3b7bd5f2606	5253	통석재계단놓기	석재판재공사 > 석재계단붙이기 > 통석재계단놓기	석재판재공사	52	석재계단붙이기	525	PROCESS	KEEP_AS_DISTINCT	INSUFFICIENT_EVIDENCE	2	계단디딤판(트레드)석재붙이기 | 계단채임판(라이저)석재붙이기	0		1	석재판재공사 > 석재계단붙이기 > 통석재계단놓기	0		NONE	PENDING	PENDING	EMPTY	EMPTY
1503	53020c495ee569a7bc98301e5efeebcbe889c11be25473703b3d85611a159327	5261	두겁돌붙이기	석재판재공사 > 기타부위석재붙이기 > 두겁돌붙이기	석재판재공사	52	기타부위석재붙이기	526	PROCESS	KEEP_AS_DISTINCT	INSUFFICIENT_EVIDENCE	3	창대석붙이기 | 도어씰붙이기 | 경계석(마감석)붙이기	0		1	석재판재공사 > 기타부위석재붙이기 > 두겁돌붙이기	0		NONE	PENDING	PENDING	EMPTY	EMPTY
1504	8438d37557880fef0ee8c3cc6aada2007b77cf5b01757f1d6a1681924a6fa708	5262	창대석붙이기	석재판재공사 > 기타부위석재붙이기 > 창대석붙이기	석재판재공사	52	기타부위석재붙이기	526	PROCESS	KEEP_AS_DISTINCT	INSUFFICIENT_EVIDENCE	3	두겁돌붙이기 | 도어씰붙이기 | 경계석(마감석)붙이기	0		1	석재판재공사 > 기타부위석재붙이기 > 창대석붙이기	0		NONE	PENDING	PENDING	EMPTY	EMPTY
1505	f1049909b109208c4072085fcc9abb4962bacbcd34646843eb0b5a8c22dc3ea6	5263	도어씰붙이기	석재판재공사 > 기타부위석재붙이기 > 도어씰붙이기	석재판재공사	52	기타부위석재붙이기	526	PROCESS	KEEP_AS_DISTINCT	INSUFFICIENT_EVIDENCE	3	두겁돌붙이기 | 창대석붙이기 | 경계석(마감석)붙이기	0		1	석재판재공사 > 기타부위석재붙이기 > 도어씰붙이기	0		NONE	PENDING	PENDING	EMPTY	EMPTY
1506	040079cb31dfe4e2a98b2f2b0f1edfbde965dd93d76546c5e511077dca9d6ed9	5264	경계석(마감석)붙이기	석재판재공사 > 기타부위석재붙이기 > 경계석(마감석)붙이기	석재판재공사	52	기타부위석재붙이기	526	PROCESS	KEEP_AS_DISTINCT	INSUFFICIENT_EVIDENCE	3	두겁돌붙이기 | 창대석붙이기 | 도어씰붙이기	0		1	석재판재공사 > 기타부위석재붙이기 > 경계석(마감석)붙이기	0		NONE	PENDING	PENDING	EMPTY	EMPTY
1507	0247b63bb4c41423ac78fdbebc1ec29eec64307040d314831a8810710aecb05e	5281	석재물갈기	석재판재공사 > 석재마감공사 > 석재물갈기	석재판재공사	52	석재마감공사	528	PROCESS	KEEP_AS_DISTINCT	INSUFFICIENT_EVIDENCE	4	석재거친다듬마감 - - 대․중․소 분류대․중․소 분류 | 석재잔다듬마감 | 석재젯트버너마감 | 석재골파기마감	0		1	석재판재공사 > 석재마감공사 > 석재물갈기	0		NONE	PENDING	PENDING	EMPTY	EMPTY
1508	f532b6a2871f7fe27cc8441a3420a11d9dd20d727ca6346fd80baa1e36227e09	5282	석재거친다듬마감 - - 대․중․소 분류대․중․소 분류	석재판재공사 > 석재마감공사 > 석재거친다듬마감 - - 대․중․소 분류대․중․소 분류	석재판재공사	52	석재마감공사	528	PROCESS	KEEP_AS_DISTINCT	INSUFFICIENT_EVIDENCE	4	석재물갈기 | 석재잔다듬마감 | 석재젯트버너마감 | 석재골파기마감	0		1	석재판재공사 > 석재마감공사 > 석재거친다듬마감 - - 대․중․소 분류대․중․소 분류	0		NONE	PENDING	PENDING	EMPTY	EMPTY
1509	d3a297eaf71c6f29f085e59161748d5ef02902035c11122c88fd9645eaa7121b	5283	석재잔다듬마감	석재판재공사 > 석재마감공사 > 석재잔다듬마감	석재판재공사	52	석재마감공사	528	PROCESS	KEEP_AS_DISTINCT	INSUFFICIENT_EVIDENCE	4	석재물갈기 | 석재거친다듬마감 - - 대․중․소 분류대․중․소 분류 | 석재젯트버너마감 | 석재골파기마감	0		1	석재판재공사 > 석재마감공사 > 석재잔다듬마감	0		NONE	PENDING	PENDING	EMPTY	EMPTY
1510	ad2b215b130aa0b0bbc0ea96099938d4ebfb604a0f703e9643c7b01bc198168d	5284	석재젯트버너마감	석재판재공사 > 석재마감공사 > 석재젯트버너마감	석재판재공사	52	석재마감공사	528	PROCESS	KEEP_AS_DISTINCT	INSUFFICIENT_EVIDENCE	4	석재물갈기 | 석재거친다듬마감 - - 대․중․소 분류대․중․소 분류 | 석재잔다듬마감 | 석재골파기마감	0		1	석재판재공사 > 석재마감공사 > 석재젯트버너마감	0		NONE	PENDING	PENDING	EMPTY	EMPTY
1511	fc0eb1087f333c967e302b6f64929fdb7d9d14b83cddb3cf57be588cae1bf34c	5285	석재골파기마감	석재판재공사 > 석재마감공사 > 석재골파기마감	석재판재공사	52	석재마감공사	528	PROCESS	KEEP_AS_DISTINCT	INSUFFICIENT_EVIDENCE	4	석재물갈기 | 석재거친다듬마감 - - 대․중․소 분류대․중․소 분류 | 석재잔다듬마감 | 석재젯트버너마감	0		1	석재판재공사 > 석재마감공사 > 석재골파기마감	0		NONE	PENDING	PENDING	EMPTY	EMPTY
1512	5c922943b3bfdf12cb5d2de5c57fde0485c129dfc538f7d24fb0d3ff2ee7c337	5312	점토질타일바닥붙이기	타일공사 > 바닥타일붙이기 > 점토질타일바닥붙이기	타일공사	53	바닥타일붙이기	531	PROCESS	KEEP_AS_DISTINCT	NOT_ASSESSED	8	시멘트계타일바닥붙이기 | 자기질타일바닥붙이기 | 도기질타일바닥붙이기 | 합성수지타일바닥붙이기 | 유리질타일바닥붙이기 | 금속타일바닥붙이기 | 석재타일바닥붙이기 | 특수타일바닥붙이기	1	5311:시멘트계타일바닥붙이기:TASK:KEEP_AS_DISTINCT	1	타일공사 > 바닥타일붙이기 > 점토질타일바닥붙이기	0		NONE	PENDING	PENDING	EMPTY	EMPTY
1513	e9a42ba74439051e18346c791891b35506f44b998bd1e324035eaf461365c463	5313	자기질타일바닥붙이기	타일공사 > 바닥타일붙이기 > 자기질타일바닥붙이기	타일공사	53	바닥타일붙이기	531	PROCESS	KEEP_AS_DISTINCT	NOT_ASSESSED	8	시멘트계타일바닥붙이기 | 점토질타일바닥붙이기 | 도기질타일바닥붙이기 | 합성수지타일바닥붙이기 | 유리질타일바닥붙이기 | 금속타일바닥붙이기 | 석재타일바닥붙이기 | 특수타일바닥붙이기	1	5311:시멘트계타일바닥붙이기:TASK:KEEP_AS_DISTINCT	1	타일공사 > 바닥타일붙이기 > 자기질타일바닥붙이기	0		NONE	PENDING	PENDING	EMPTY	EMPTY
1514	7c62b0a4a0bc7dbc129b6b6e1bea29f1bc28b2b8a2ad3cb3b9dd5ca9bbbdc894	5314	도기질타일바닥붙이기	타일공사 > 바닥타일붙이기 > 도기질타일바닥붙이기	타일공사	53	바닥타일붙이기	531	PROCESS	KEEP_AS_DISTINCT	NOT_ASSESSED	8	시멘트계타일바닥붙이기 | 점토질타일바닥붙이기 | 자기질타일바닥붙이기 | 합성수지타일바닥붙이기 | 유리질타일바닥붙이기 | 금속타일바닥붙이기 | 석재타일바닥붙이기 | 특수타일바닥붙이기	1	5311:시멘트계타일바닥붙이기:TASK:KEEP_AS_DISTINCT	1	타일공사 > 바닥타일붙이기 > 도기질타일바닥붙이기	0		NONE	PENDING	PENDING	EMPTY	EMPTY
1515	81e3cc2df648a50519207bedda5c7c8b71e5e1eb5e2cb349a1855681fc0ff25b	5315	합성수지타일바닥붙이기	타일공사 > 바닥타일붙이기 > 합성수지타일바닥붙이기	타일공사	53	바닥타일붙이기	531	PROCESS	KEEP_AS_DISTINCT	NOT_ASSESSED	8	시멘트계타일바닥붙이기 | 점토질타일바닥붙이기 | 자기질타일바닥붙이기 | 도기질타일바닥붙이기 | 유리질타일바닥붙이기 | 금속타일바닥붙이기 | 석재타일바닥붙이기 | 특수타일바닥붙이기	1	5311:시멘트계타일바닥붙이기:TASK:KEEP_AS_DISTINCT	1	타일공사 > 바닥타일붙이기 > 합성수지타일바닥붙이기	0		NONE	PENDING	PENDING	EMPTY	EMPTY
1516	3397c9a30a6bba808f3bfff23beb47857642bd3b4c52fc08ff8833d3ba41d1f3	5316	유리질타일바닥붙이기	타일공사 > 바닥타일붙이기 > 유리질타일바닥붙이기	타일공사	53	바닥타일붙이기	531	PROCESS	KEEP_AS_DISTINCT	NOT_ASSESSED	8	시멘트계타일바닥붙이기 | 점토질타일바닥붙이기 | 자기질타일바닥붙이기 | 도기질타일바닥붙이기 | 합성수지타일바닥붙이기 | 금속타일바닥붙이기 | 석재타일바닥붙이기 | 특수타일바닥붙이기	1	5311:시멘트계타일바닥붙이기:TASK:KEEP_AS_DISTINCT	1	타일공사 > 바닥타일붙이기 > 유리질타일바닥붙이기	0		MATERIAL_LIKE_TOKEN	PENDING	PENDING	EMPTY	EMPTY
1517	aaacb982359564568047b179805d77b85d3f3af3a6aeab6cac4c3c44487b7503	5317	금속타일바닥붙이기	타일공사 > 바닥타일붙이기 > 금속타일바닥붙이기	타일공사	53	바닥타일붙이기	531	PROCESS	KEEP_AS_DISTINCT	NOT_ASSESSED	8	시멘트계타일바닥붙이기 | 점토질타일바닥붙이기 | 자기질타일바닥붙이기 | 도기질타일바닥붙이기 | 합성수지타일바닥붙이기 | 유리질타일바닥붙이기 | 석재타일바닥붙이기 | 특수타일바닥붙이기	1	5311:시멘트계타일바닥붙이기:TASK:KEEP_AS_DISTINCT	1	타일공사 > 바닥타일붙이기 > 금속타일바닥붙이기	0		NONE	PENDING	PENDING	EMPTY	EMPTY
1518	0a63f8ebb61e7e4f1b899a50a34935220345109170727199763c140efb1b1365	5318	석재타일바닥붙이기	타일공사 > 바닥타일붙이기 > 석재타일바닥붙이기	타일공사	53	바닥타일붙이기	531	PROCESS	KEEP_AS_DISTINCT	NOT_ASSESSED	8	시멘트계타일바닥붙이기 | 점토질타일바닥붙이기 | 자기질타일바닥붙이기 | 도기질타일바닥붙이기 | 합성수지타일바닥붙이기 | 유리질타일바닥붙이기 | 금속타일바닥붙이기 | 특수타일바닥붙이기	1	5311:시멘트계타일바닥붙이기:TASK:KEEP_AS_DISTINCT	1	타일공사 > 바닥타일붙이기 > 석재타일바닥붙이기	0		NONE	PENDING	PENDING	EMPTY	EMPTY
1519	35ea968d2837ec686054ebc2e4177dbd803ffc6fff30e5f867ad314a1988bee0	5319	특수타일바닥붙이기	타일공사 > 바닥타일붙이기 > 특수타일바닥붙이기	타일공사	53	바닥타일붙이기	531	PROCESS	KEEP_AS_DISTINCT	NOT_ASSESSED	8	시멘트계타일바닥붙이기 | 점토질타일바닥붙이기 | 자기질타일바닥붙이기 | 도기질타일바닥붙이기 | 합성수지타일바닥붙이기 | 유리질타일바닥붙이기 | 금속타일바닥붙이기 | 석재타일바닥붙이기	1	5311:시멘트계타일바닥붙이기:TASK:KEEP_AS_DISTINCT	1	타일공사 > 바닥타일붙이기 > 특수타일바닥붙이기	0		NONE	PENDING	PENDING	EMPTY	EMPTY
1520	4c54582e0af6d6158a808a4d374a8c7c2c91a7bded0675054d05d1fd925076ea	5321	시멘트계타일내벽붙이기	타일공사 > 내벽타일붙이기 > 시멘트계타일내벽붙이기	타일공사	53	내벽타일붙이기	532	PROCESS	KEEP_AS_DISTINCT	NOT_ASSESSED	8	점토질타일내벽붙이기 | 자기질타일내벽붙이기 | 도기질타일내벽붙이기 | 합성수지타일내벽붙이기 | 유리질타일내벽붙이기 | 금속타일내벽붙이기 | 석재타일내벽붙이기 | 특수타일내벽붙이기	0		1	타일공사 > 내벽타일붙이기 > 시멘트계타일내벽붙이기	0		NONE	PENDING	PENDING	EMPTY	EMPTY
1521	167488a99f0d58206b5e3c76f2ea69e350729f922543b1f1f126ffb0c94a4454	5322	점토질타일내벽붙이기	타일공사 > 내벽타일붙이기 > 점토질타일내벽붙이기	타일공사	53	내벽타일붙이기	532	PROCESS	KEEP_AS_DISTINCT	NOT_ASSESSED	8	시멘트계타일내벽붙이기 | 자기질타일내벽붙이기 | 도기질타일내벽붙이기 | 합성수지타일내벽붙이기 | 유리질타일내벽붙이기 | 금속타일내벽붙이기 | 석재타일내벽붙이기 | 특수타일내벽붙이기	0		1	타일공사 > 내벽타일붙이기 > 점토질타일내벽붙이기	0		NONE	PENDING	PENDING	EMPTY	EMPTY
1522	b6bf7a7be2b0cba32ddbaaa116071fb7e3ed86cadf78d2c3b73c25f8f5288ade	5323	자기질타일내벽붙이기	타일공사 > 내벽타일붙이기 > 자기질타일내벽붙이기	타일공사	53	내벽타일붙이기	532	PROCESS	KEEP_AS_DISTINCT	NOT_ASSESSED	8	시멘트계타일내벽붙이기 | 점토질타일내벽붙이기 | 도기질타일내벽붙이기 | 합성수지타일내벽붙이기 | 유리질타일내벽붙이기 | 금속타일내벽붙이기 | 석재타일내벽붙이기 | 특수타일내벽붙이기	0		1	타일공사 > 내벽타일붙이기 > 자기질타일내벽붙이기	0		NONE	PENDING	PENDING	EMPTY	EMPTY
1523	5c5c44fcdbc6a38f9c65889095995da28fd2553a418b2990e8360b4d7846d3ca	5324	도기질타일내벽붙이기	타일공사 > 내벽타일붙이기 > 도기질타일내벽붙이기	타일공사	53	내벽타일붙이기	532	PROCESS	KEEP_AS_DISTINCT	NOT_ASSESSED	8	시멘트계타일내벽붙이기 | 점토질타일내벽붙이기 | 자기질타일내벽붙이기 | 합성수지타일내벽붙이기 | 유리질타일내벽붙이기 | 금속타일내벽붙이기 | 석재타일내벽붙이기 | 특수타일내벽붙이기	0		1	타일공사 > 내벽타일붙이기 > 도기질타일내벽붙이기	0		NONE	PENDING	PENDING	EMPTY	EMPTY
1524	1c5fe8cc5ac40dd0aed79f0581682656fd725f6589b7db042817fec13232f725	5325	합성수지타일내벽붙이기	타일공사 > 내벽타일붙이기 > 합성수지타일내벽붙이기	타일공사	53	내벽타일붙이기	532	PROCESS	KEEP_AS_DISTINCT	NOT_ASSESSED	8	시멘트계타일내벽붙이기 | 점토질타일내벽붙이기 | 자기질타일내벽붙이기 | 도기질타일내벽붙이기 | 유리질타일내벽붙이기 | 금속타일내벽붙이기 | 석재타일내벽붙이기 | 특수타일내벽붙이기	0		1	타일공사 > 내벽타일붙이기 > 합성수지타일내벽붙이기	0		NONE	PENDING	PENDING	EMPTY	EMPTY
1525	9c16b2f1c000f231846cef2877d8da46da0e14f44134465e374ec5257eed7cf3	5326	유리질타일내벽붙이기	타일공사 > 내벽타일붙이기 > 유리질타일내벽붙이기	타일공사	53	내벽타일붙이기	532	PROCESS	KEEP_AS_DISTINCT	NOT_ASSESSED	8	시멘트계타일내벽붙이기 | 점토질타일내벽붙이기 | 자기질타일내벽붙이기 | 도기질타일내벽붙이기 | 합성수지타일내벽붙이기 | 금속타일내벽붙이기 | 석재타일내벽붙이기 | 특수타일내벽붙이기	0		1	타일공사 > 내벽타일붙이기 > 유리질타일내벽붙이기	0		MATERIAL_LIKE_TOKEN	PENDING	PENDING	EMPTY	EMPTY
1526	139de325cab1cf818efdaf4a94c42df217c75c77180e2dd22e51210ed292a8bd	5327	금속타일내벽붙이기	타일공사 > 내벽타일붙이기 > 금속타일내벽붙이기	타일공사	53	내벽타일붙이기	532	PROCESS	KEEP_AS_DISTINCT	NOT_ASSESSED	8	시멘트계타일내벽붙이기 | 점토질타일내벽붙이기 | 자기질타일내벽붙이기 | 도기질타일내벽붙이기 | 합성수지타일내벽붙이기 | 유리질타일내벽붙이기 | 석재타일내벽붙이기 | 특수타일내벽붙이기	0		1	타일공사 > 내벽타일붙이기 > 금속타일내벽붙이기	0		NONE	PENDING	PENDING	EMPTY	EMPTY
1527	588b9ed67d0528e466bdf4563c208f68888603a124f192618105c7d798c65030	5328	석재타일내벽붙이기	타일공사 > 내벽타일붙이기 > 석재타일내벽붙이기	타일공사	53	내벽타일붙이기	532	PROCESS	KEEP_AS_DISTINCT	NOT_ASSESSED	8	시멘트계타일내벽붙이기 | 점토질타일내벽붙이기 | 자기질타일내벽붙이기 | 도기질타일내벽붙이기 | 합성수지타일내벽붙이기 | 유리질타일내벽붙이기 | 금속타일내벽붙이기 | 특수타일내벽붙이기	0		1	타일공사 > 내벽타일붙이기 > 석재타일내벽붙이기	0		NONE	PENDING	PENDING	EMPTY	EMPTY
1528	0ee9b38590134da6dc69227f904a04cfe622dbd2ee4e955cf653555cdd7604ad	5329	특수타일내벽붙이기	타일공사 > 내벽타일붙이기 > 특수타일내벽붙이기	타일공사	53	내벽타일붙이기	532	PROCESS	KEEP_AS_DISTINCT	NOT_ASSESSED	8	시멘트계타일내벽붙이기 | 점토질타일내벽붙이기 | 자기질타일내벽붙이기 | 도기질타일내벽붙이기 | 합성수지타일내벽붙이기 | 유리질타일내벽붙이기 | 금속타일내벽붙이기 | 석재타일내벽붙이기	0		1	타일공사 > 내벽타일붙이기 > 특수타일내벽붙이기	0		NONE	PENDING	PENDING	EMPTY	EMPTY
1529	a6d54b82c2a65a2c2467863be84b287d5022538e43b6c91b37e76190b677340c	5331	시멘트계타일외벽붙이기	타일공사 > 외벽타일붙이기 > 시멘트계타일외벽붙이기	타일공사	53	외벽타일붙이기	533	PROCESS	KEEP_AS_DISTINCT	NOT_ASSESSED	8	점토질타일외벽붙이기 | 자기질타일외벽붙이기 | 도기질타일외벽붙이기 | 합성수지타일외벽붙이기 | 유리질타일외벽붙이기 | 금속타일외벽붙이기 | 석재타일외벽붙이기 | 특수타일외벽붙이기	0		1	타일공사 > 외벽타일붙이기 > 시멘트계타일외벽붙이기	0		NONE	PENDING	PENDING	EMPTY	EMPTY
1530	d01e141b8fe4c432c5631616fead6d2c40b23c1a05af6551ba0018d842a40ff5	5332	점토질타일외벽붙이기	타일공사 > 외벽타일붙이기 > 점토질타일외벽붙이기	타일공사	53	외벽타일붙이기	533	PROCESS	KEEP_AS_DISTINCT	NOT_ASSESSED	8	시멘트계타일외벽붙이기 | 자기질타일외벽붙이기 | 도기질타일외벽붙이기 | 합성수지타일외벽붙이기 | 유리질타일외벽붙이기 | 금속타일외벽붙이기 | 석재타일외벽붙이기 | 특수타일외벽붙이기	0		1	타일공사 > 외벽타일붙이기 > 점토질타일외벽붙이기	0		NONE	PENDING	PENDING	EMPTY	EMPTY
1531	318fc6649475186db4646ae98c2beca53f1d7307f69679063e7ab9b040007723	5333	자기질타일외벽붙이기	타일공사 > 외벽타일붙이기 > 자기질타일외벽붙이기	타일공사	53	외벽타일붙이기	533	PROCESS	KEEP_AS_DISTINCT	NOT_ASSESSED	8	시멘트계타일외벽붙이기 | 점토질타일외벽붙이기 | 도기질타일외벽붙이기 | 합성수지타일외벽붙이기 | 유리질타일외벽붙이기 | 금속타일외벽붙이기 | 석재타일외벽붙이기 | 특수타일외벽붙이기	0		1	타일공사 > 외벽타일붙이기 > 자기질타일외벽붙이기	0		NONE	PENDING	PENDING	EMPTY	EMPTY
1532	367592c72113a0bf147f143ffc2a00a7c195f9ee30a9fc47517a94f2fb15e7ac	5334	도기질타일외벽붙이기	타일공사 > 외벽타일붙이기 > 도기질타일외벽붙이기	타일공사	53	외벽타일붙이기	533	PROCESS	KEEP_AS_DISTINCT	NOT_ASSESSED	8	시멘트계타일외벽붙이기 | 점토질타일외벽붙이기 | 자기질타일외벽붙이기 | 합성수지타일외벽붙이기 | 유리질타일외벽붙이기 | 금속타일외벽붙이기 | 석재타일외벽붙이기 | 특수타일외벽붙이기	0		1	타일공사 > 외벽타일붙이기 > 도기질타일외벽붙이기	0		NONE	PENDING	PENDING	EMPTY	EMPTY
1533	75312506593ee089e0584c794a7fca80212568c12d25f61deb041e2b84aad4e2	5335	합성수지타일외벽붙이기	타일공사 > 외벽타일붙이기 > 합성수지타일외벽붙이기	타일공사	53	외벽타일붙이기	533	PROCESS	KEEP_AS_DISTINCT	NOT_ASSESSED	8	시멘트계타일외벽붙이기 | 점토질타일외벽붙이기 | 자기질타일외벽붙이기 | 도기질타일외벽붙이기 | 유리질타일외벽붙이기 | 금속타일외벽붙이기 | 석재타일외벽붙이기 | 특수타일외벽붙이기	0		1	타일공사 > 외벽타일붙이기 > 합성수지타일외벽붙이기	0		NONE	PENDING	PENDING	EMPTY	EMPTY
1534	0137254c0c085602a3fa82a4eb23adc2282d9150c3ccb523c495ee8fef7ce16f	5336	유리질타일외벽붙이기	타일공사 > 외벽타일붙이기 > 유리질타일외벽붙이기	타일공사	53	외벽타일붙이기	533	PROCESS	KEEP_AS_DISTINCT	NOT_ASSESSED	8	시멘트계타일외벽붙이기 | 점토질타일외벽붙이기 | 자기질타일외벽붙이기 | 도기질타일외벽붙이기 | 합성수지타일외벽붙이기 | 금속타일외벽붙이기 | 석재타일외벽붙이기 | 특수타일외벽붙이기	0		1	타일공사 > 외벽타일붙이기 > 유리질타일외벽붙이기	0		MATERIAL_LIKE_TOKEN	PENDING	PENDING	EMPTY	EMPTY
