review_key	source_key	project_kind	work_type	source_name	source_path	gpt_semantic_decision	gpt_target_canonical_id	gpt_target_canonical_name	gpt_mapping_type	gpt_reason	gpt_confidence_class	input_evidence_sha	canonical_reference_sha	review_authority	review_batch
14fc92af4b63afd374cace7b2a37c0e176556bfd76b1eec7645efdb4da526b0c	b20583a238529782a83c794f5669ff5ec4077d02453756b5d81b33e028baa577	댐	위험기계기구작업	공기 압축기	댐 > 위험기계기구작업 > 공기 압축기	NO_MATCH			NO_MATCH	SOURCE_CONCEPT_IS_NOT_A_TASK_SEMANTIC_FOR_CURRENT_CANONICAL_TASK_UNIVERSE	HIGH	402fafe9e1026838ffd0c2fb15b6b685b3554c15aa07999329a6c073752f71dd	a22f3a83f3cc2563554eb04b71ac8afc1faff44e3a6a594dd265ff04baafa2a6	GPT	B02
1589b72e03adf71eb83b08c982da896684522967fe877e37c04dc7d321fed181	4371d96a206ce7b093598935451c5e861f6362bd4664460afef95a5ce3859ac7	빌딩	가설전기작업	이동석전기 기계기구	빌딩 > 가설전기작업 > 이동석전기 기계기구	NO_MATCH			NO_MATCH	SOURCE_CONCEPT_IS_NOT_A_TASK_SEMANTIC_FOR_CURRENT_CANONICAL_TASK_UNIVERSE	HIGH	402fafe9e1026838ffd0c2fb15b6b685b3554c15aa07999329a6c073752f71dd	a22f3a83f3cc2563554eb04b71ac8afc1faff44e3a6a594dd265ff04baafa2a6	GPT	B02
167bef49e0af86eaad1b4759578601e4759615991157999dccb8ea4d340eec80	9f6ecb0176e2e1ad4bb6b4377b00ae5f884e307d07c2691bbdc43ef9111c2fc2	교량 및 도로	흙막이지보공작업	흙막이지보공 자재반출	교량 및 도로 > 흙막이지보공작업 > 흙막이지보공 자재반출	CANONICAL_GAP				VALID_TASK_BUT_NO_SUITABLE_SINGLE_CANONICAL_TASK_IN_FROZEN_REFERENCE	MEDIUM	402fafe9e1026838ffd0c2fb15b6b685b3554c15aa07999329a6c073752f71dd	a22f3a83f3cc2563554eb04b71ac8afc1faff44e3a6a594dd265ff04baafa2a6	GPT	B02
17857b066286c095fd8d3176759caa44b9ce0c9d9e2dee7361e434851e7c3058	0f2268603a0346622e6415e618c8de7354a0f49b50792c040194017066b00843	교량 및 도로	콘크리트작업	콘크리트 반입	교량 및 도로 > 콘크리트작업 > 콘크리트 반입	CANONICAL_GAP				VALID_TASK_BUT_NO_SUITABLE_SINGLE_CANONICAL_TASK_IN_FROZEN_REFERENCE	MEDIUM	402fafe9e1026838ffd0c2fb15b6b685b3554c15aa07999329a6c073752f71dd	a22f3a83f3cc2563554eb04b71ac8afc1faff44e3a6a594dd265ff04baafa2a6	GPT	B02
19b1ec78f24f7221cd0cb6e036c975688718fd9a980582c7f97b62820bac4d8e	05f3d761f2d16da8e5629696c606cfef6416ec1ecb262322f43e4f08c829684a	댐	굴착작업	굴착	댐 > 굴착작업 > 굴착	AMBIGUOUS			AMBIGUOUS	GENERIC_EXCAVATION_SPANS_MULTIPLE_SPECIFIC_CANONICAL_EXCAVATION_TASKS	HIGH	402fafe9e1026838ffd0c2fb15b6b685b3554c15aa07999329a6c073752f71dd	a22f3a83f3cc2563554eb04b71ac8afc1faff44e3a6a594dd265ff04baafa2a6	GPT	B02
1a81a63241d2a3dd90a787cf8c3600e555827026e9a30a198e932835e54be97b	65f0ad508f7a1e287e50c129eddb1bdf533397e85519ed5c879ff5a60a82df12	댐	안전가시설작업	추락방지망	댐 > 안전가시설작업 > 추락방지망	NO_MATCH			NO_MATCH	SOURCE_CONCEPT_IS_NOT_A_TASK_SEMANTIC_FOR_CURRENT_CANONICAL_TASK_UNIVERSE	HIGH	402fafe9e1026838ffd0c2fb15b6b685b3554c15aa07999329a6c073752f71dd	a22f3a83f3cc2563554eb04b71ac8afc1faff44e3a6a594dd265ff04baafa2a6	GPT	B02
1deb9ed06e5615ce18989ebacf0bd69ff477721bf0a747d4f5585c22909ee22f	f0c418636e58bcdc1e89f25952cc9948f6af85680a965f9a9fd19bb64ae27710	댐	발파작업	발파 장약	댐 > 발파작업 > 발파 장약	MAP_EXISTING_CANONICAL	bae014b7-2474-48f7-b5c0-0e9f30a0ff56	발파	NARROWER_THAN	EXPLOSIVE_CHARGING_IS_A_SPECIFIC_SUBACTIVITY_OF_BLASTING	HIGH	402fafe9e1026838ffd0c2fb15b6b685b3554c15aa07999329a6c073752f71dd	a22f3a83f3cc2563554eb04b71ac8afc1faff44e3a6a594dd265ff04baafa2a6	GPT	B02
21e654e0f371a7cfb026cfdbe54535e2ce7953f7a0326293f144c8613480092d	bfca56d66c55eb640dcc8eded6d1c031a66a6a27829cd72aa44dbd6983c89d04	댐	안전가시설작업	리프트승강부 출입문	댐 > 안전가시설작업 > 리프트승강부 출입문	NO_MATCH			NO_MATCH	SOURCE_CONCEPT_IS_NOT_A_TASK_SEMANTIC_FOR_CURRENT_CANONICAL_TASK_UNIVERSE	HIGH	402fafe9e1026838ffd0c2fb15b6b685b3554c15aa07999329a6c073752f71dd	a22f3a83f3cc2563554eb04b71ac8afc1faff44e3a6a594dd265ff04baafa2a6	GPT	B02
2693337d9ae5d1cb0bf4392bb901a179738d1961aded3de407a68544443fd890	5a3a8db8415739b0a13f7747410f5b1071946ce1c1da5d5feb740eb069c2d3bd	교량 및 도로	포장작업	포장시공	교량 및 도로 > 포장작업 > 포장시공	AMBIGUOUS			AMBIGUOUS	GENERIC_PAVING_DOES_NOT_IDENTIFY_MATERIAL_OR_PAVING_METHOD	MEDIUM	402fafe9e1026838ffd0c2fb15b6b685b3554c15aa07999329a6c073752f71dd	a22f3a83f3cc2563554eb04b71ac8afc1faff44e3a6a594dd265ff04baafa2a6	GPT	B02
28022afd90299743c68a46ecd5aff192e9771e9bf515709fb659d6fc8ae635ae	c79380a2d93663891d26bf3b427845f18ab58012637df588431c778cc930399e	교량 및 도로	케이슨작업	케이슨 제작	교량 및 도로 > 케이슨작업 > 케이슨 제작	MAP_EXISTING_CANONICAL	97cf2571-0f3a-4bb2-8a85-837bbd502bb0	케이슨제작및설치	NARROWER_THAN	CAISSON_FABRICATION_IS_A_SPECIFIC_COMPONENT_OF_CANONICAL_CAISSON_FABRICATION_AND_INSTALLATION	HIGH	402fafe9e1026838ffd0c2fb15b6b685b3554c15aa07999329a6c073752f71dd	a22f3a83f3cc2563554eb04b71ac8afc1faff44e3a6a594dd265ff04baafa2a6	GPT	B02
28fa82f9f88822aa582c1d4d3854c568143a8fbb01bb9714a69097fe86c3f214	a19e3bec31a41204ecb62af0018841e4ad28103b100fc954724cfcd8ee0f3d9a	댐	조경작업	조경시공 및 설치	댐 > 조경작업 > 조경시공 및 설치	AMBIGUOUS			AMBIGUOUS	BROAD_COMPOSITE_LANDSCAPE_CONSTRUCTION_LABEL_DOES_NOT_IDENTIFY_A_SINGLE_CANONICAL_TASK	MEDIUM	402fafe9e1026838ffd0c2fb15b6b685b3554c15aa07999329a6c073752f71dd	a22f3a83f3cc2563554eb04b71ac8afc1faff44e3a6a594dd265ff04baafa2a6	GPT	B02
31df17624cbfa2a53ddcc149fc88d8d2c95a1ecd6848669ecf9022f7cc968509	0aa5703f0c7c15e779d5a9108102e5f40e12dca57b370c1eac8b58c5c34790fa	교량 및 도로	포장작업	포장 장비 반입	교량 및 도로 > 포장작업 > 포장 장비 반입	CANONICAL_GAP				VALID_TASK_BUT_NO_SUITABLE_SINGLE_CANONICAL_TASK_IN_FROZEN_REFERENCE	MEDIUM	402fafe9e1026838ffd0c2fb15b6b685b3554c15aa07999329a6c073752f71dd	a22f3a83f3cc2563554eb04b71ac8afc1faff44e3a6a594dd265ff04baafa2a6	GPT	B02
39de673ccc2c3e1d2934fdba211a60eab40f229bf9e7a946ec220d494135f3d1	d1a6603ef36c99cb34ab1596f47c56495aa362cdfa86709a095977ac3ae5ed96	교량 및 도로	콘크리트작업	콘크리트타설	교량 및 도로 > 콘크리트작업 > 콘크리트타설	AMBIGUOUS			AMBIGUOUS	GENERIC_CONCRETE_PLACEMENT_DOES_NOT_DISTINGUISH_AMONG_MULTIPLE_CONCRETE_PLACEMENT_CANONICAL_TASKS	HIGH	402fafe9e1026838ffd0c2fb15b6b685b3554c15aa07999329a6c073752f71dd	a22f3a83f3cc2563554eb04b71ac8afc1faff44e3a6a594dd265ff04baafa2a6	GPT	B02
3ab0ec9534e248c37fab4435211adbd632790edad5266bb8ce19b557b1c82273	360c8dc59fb900f1a4893d7b29fb6f680d25bb0e94e2c190010f4573baebb71f	댐	거푸집작업	거푸집 동바리 조립	댐 > 거푸집작업 > 거푸집 동바리 조립	CANONICAL_GAP				VALID_TASK_BUT_NO_SUITABLE_SINGLE_CANONICAL_TASK_IN_FROZEN_REFERENCE	MEDIUM	402fafe9e1026838ffd0c2fb15b6b685b3554c15aa07999329a6c073752f71dd	a22f3a83f3cc2563554eb04b71ac8afc1faff44e3a6a594dd265ff04baafa2a6	GPT	B02
3dcd72bd508086db29038b01d3910670e621c0c1f34c74eeba2d3da8d9799640	0694f415bddc74eae3f7ae4e981914cfed1e82bbd37c67aee59340535b117908	댐	가설전기작업	분전반	댐 > 가설전기작업 > 분전반	NO_MATCH			NO_MATCH	SOURCE_CONCEPT_IS_NOT_A_TASK_SEMANTIC_FOR_CURRENT_CANONICAL_TASK_UNIVERSE	HIGH	402fafe9e1026838ffd0c2fb15b6b685b3554c15aa07999329a6c073752f71dd	a22f3a83f3cc2563554eb04b71ac8afc1faff44e3a6a594dd265ff04baafa2a6	GPT	B02
3df4aa9dd3c14d45ec1d0b09b65688ec80af6ff7558e0746462aee2ddcaa2808	c826a967fda0d866048a7925a1ab1119e64cb164510814d6b25ef3887ac81071	댐	발파작업	발파 화약고 관리	댐 > 발파작업 > 발파 화약고 관리	MAP_EXISTING_CANONICAL	bae014b7-2474-48f7-b5c0-0e9f30a0ff56	발파	POSSIBLE_RELATED	EXPLOSIVES_MAGAZINE_MANAGEMENT_SUPPORTS_BLASTING_BUT_IS_NOT_A_BLASTING_EXECUTION_TASK	MEDIUM	402fafe9e1026838ffd0c2fb15b6b685b3554c15aa07999329a6c073752f71dd	a22f3a83f3cc2563554eb04b71ac8afc1faff44e3a6a594dd265ff04baafa2a6	GPT	B02
4232226a54eadcffe2f859fb6459a2a57a6da0392a7a94757323dd769339201c	33f4fd724677670a11297ac8f7add04b88d9a409f3dd295c02821f12443f85a3	빌딩	가설전기작업	전선	빌딩 > 가설전기작업 > 전선	NO_MATCH			NO_MATCH	SOURCE_CONCEPT_IS_NOT_A_TASK_SEMANTIC_FOR_CURRENT_CANONICAL_TASK_UNIVERSE	HIGH	402fafe9e1026838ffd0c2fb15b6b685b3554c15aa07999329a6c073752f71dd	a22f3a83f3cc2563554eb04b71ac8afc1faff44e3a6a594dd265ff04baafa2a6	GPT	B02
4619d5916a2430f5e6d8ce53a2d31a0ca1e875ad1b8a8970d90b1975cf2e5b54	6ce9caa3f42e1164040a6b1664e071eedf5c4f229d883481e3611799df7cc8a7	댐	부대토목작업	부대토목 구내포장	댐 > 부대토목작업 > 부대토목 구내포장	AMBIGUOUS			AMBIGUOUS	GENERIC_PAVING_DOES_NOT_IDENTIFY_MATERIAL_OR_PAVING_METHOD	MEDIUM	402fafe9e1026838ffd0c2fb15b6b685b3554c15aa07999329a6c073752f71dd	a22f3a83f3cc2563554eb04b71ac8afc1faff44e3a6a594dd265ff04baafa2a6	GPT	B02
47aaebbcf155f2b230f67b6dd0399c6ece75e8797178f9a371f6367ccc0ab58f	a2b912e1442896548721c4444c43d38627bc338412a4ad939a7cdbe676bfa85f	빌딩	가설전기작업	수배전설비	빌딩 > 가설전기작업 > 수배전설비	NO_MATCH			NO_MATCH	SOURCE_CONCEPT_IS_NOT_A_TASK_SEMANTIC_FOR_CURRENT_CANONICAL_TASK_UNIVERSE	HIGH	402fafe9e1026838ffd0c2fb15b6b685b3554c15aa07999329a6c073752f71dd	a22f3a83f3cc2563554eb04b71ac8afc1faff44e3a6a594dd265ff04baafa2a6	GPT	B02
5a1b1e859d074922894e902375b945b389077d3910315ebbcd90d2644ead8de8	8993d1081a9116937431842abe367e7eeee504bf4884195b0fb9db94a5c394af	댐	안전가시설작업	가설 경사로	댐 > 안전가시설작업 > 가설 경사로	NO_MATCH			NO_MATCH	SOURCE_CONCEPT_IS_NOT_A_TASK_SEMANTIC_FOR_CURRENT_CANONICAL_TASK_UNIVERSE	HIGH	402fafe9e1026838ffd0c2fb15b6b685b3554c15aa07999329a6c073752f71dd	a22f3a83f3cc2563554eb04b71ac8afc1faff44e3a6a594dd265ff04baafa2a6	GPT	B02
6048f5b01943e93183eb33dbffc5dba10a03ef7c0ff0d21e3da30578c4820a28	1a45ff6d501b77388b0ac957c996341f936e9aae79bf57d78ae4b4d2b1b99091	댐	거푸집작업	거푸집 동바리 인양	댐 > 거푸집작업 > 거푸집 동바리 인양	CANONICAL_GAP				VALID_TASK_BUT_NO_SUITABLE_SINGLE_CANONICAL_TASK_IN_FROZEN_REFERENCE	MEDIUM	402fafe9e1026838ffd0c2fb15b6b685b3554c15aa07999329a6c073752f71dd	a22f3a83f3cc2563554eb04b71ac8afc1faff44e3a6a594dd265ff04baafa2a6	GPT	B02
60872e5273adef0f3421d29ca5d283c3ea05e86c7b8b137698df20c7d66bff4e	255848a98f2e526ca2752eec36094ed0de8922ec444c2cd2cd64e13b927c306b	댐	안전가시설작업	달대비계	댐 > 안전가시설작업 > 달대비계	NO_MATCH			NO_MATCH	SOURCE_CONCEPT_IS_NOT_A_TASK_SEMANTIC_FOR_CURRENT_CANONICAL_TASK_UNIVERSE	HIGH	402fafe9e1026838ffd0c2fb15b6b685b3554c15aa07999329a6c073752f71dd	a22f3a83f3cc2563554eb04b71ac8afc1faff44e3a6a594dd265ff04baafa2a6	GPT	B02
60ddf5a92af3ef4c3a8a38070b47216536de36eb89588904ed6cbc2e7646dfba	ec6aac07bf727828066997afccbf7af61c67fdc934bc8a7e6a76c1f33fd5a996	교량 및 도로	케이슨작업	케이슨 내 속체움	교량 및 도로 > 케이슨작업 > 케이슨 내 속체움	CANONICAL_GAP				VALID_TASK_BUT_NO_SUITABLE_SINGLE_CANONICAL_TASK_IN_FROZEN_REFERENCE	MEDIUM	402fafe9e1026838ffd0c2fb15b6b685b3554c15aa07999329a6c073752f71dd	a22f3a83f3cc2563554eb04b71ac8afc1faff44e3a6a594dd265ff04baafa2a6	GPT	B02
6260932baaad3b772f53c1093da621e7e6c62e6838b1f783dd19c8370efccfdd	12c6336e05655e770be6885f1f9bec9b9ee0c70890620e60e8673e85b1f22369	댐	특수댐작업	특수댐(양수발전용 댐)	댐 > 특수댐작업 > 특수댐(양수발전용 댐)	NO_MATCH			NO_MATCH	SOURCE_CONCEPT_IS_NOT_A_TASK_SEMANTIC_FOR_CURRENT_CANONICAL_TASK_UNIVERSE	HIGH	402fafe9e1026838ffd0c2fb15b6b685b3554c15aa07999329a6c073752f71dd	a22f3a83f3cc2563554eb04b71ac8afc1faff44e3a6a594dd265ff04baafa2a6	GPT	B02
64d405677bff812bdd0dd6adc4adeab99eb772f2b4a65ee66d0cc502871a369d	18dd13b6ceb8f503f56e417710183abacead45d069088f51fb4568deeeb260bc	댐	조경작업	조경부지정리	댐 > 조경작업 > 조경부지정리	MAP_EXISTING_CANONICAL	5bb130b1-f1ab-4cdb-86d8-9b0985bf9a81	일반부지정지	NARROWER_THAN	LANDSCAPE_SITE_PREPARATION_IS_A_CONTEXT_SPECIFIC_FORM_OF_GENERAL_SITE_GRADING	MEDIUM	402fafe9e1026838ffd0c2fb15b6b685b3554c15aa07999329a6c073752f71dd	a22f3a83f3cc2563554eb04b71ac8afc1faff44e3a6a594dd265ff04baafa2a6	GPT	B02
660f4df6de70b9c78222bf0523c2c20146dbe110b5cfa2f377b9b5df768e1818	6e734c7903e28812c7960605d44c2ea724134ec3d4e62990bbcd3d26fe48b1e1	댐	안전가시설작업	낙하물 방지망	댐 > 안전가시설작업 > 낙하물 방지망	NO_MATCH			NO_MATCH	SOURCE_CONCEPT_IS_NOT_A_TASK_SEMANTIC_FOR_CURRENT_CANONICAL_TASK_UNIVERSE	HIGH	402fafe9e1026838ffd0c2fb15b6b685b3554c15aa07999329a6c073752f71dd	a22f3a83f3cc2563554eb04b71ac8afc1faff44e3a6a594dd265ff04baafa2a6	GPT	B02
6898cd70abe5a3350f56adcb80cb6b49d0aa2ac0852f4b470a55f0b1424a86cb	647a7b943ebe8b1f0672df792245f227a0c88178f655f8703af42099382d8575	댐	기계설비작업	기계설비 자재반입	댐 > 기계설비작업 > 기계설비 자재반입	CANONICAL_GAP				VALID_TASK_BUT_NO_SUITABLE_SINGLE_CANONICAL_TASK_IN_FROZEN_REFERENCE	MEDIUM	402fafe9e1026838ffd0c2fb15b6b685b3554c15aa07999329a6c073752f71dd	a22f3a83f3cc2563554eb04b71ac8afc1faff44e3a6a594dd265ff04baafa2a6	GPT	B02
693f9a41c9be209e25390ddf3b2a9466a522d7fec2fa831a19c620210f9d82d3	273ec1788daebd1c297192185338ab5c52b386a7889ad363a69ee7fce9ce5e08	댐	안전가시설작업	가설통로 또는 가설계단	댐 > 안전가시설작업 > 가설통로 또는 가설계단	NO_MATCH			NO_MATCH	SOURCE_CONCEPT_IS_NOT_A_TASK_SEMANTIC_FOR_CURRENT_CANONICAL_TASK_UNIVERSE	HIGH	402fafe9e1026838ffd0c2fb15b6b685b3554c15aa07999329a6c073752f71dd	a22f3a83f3cc2563554eb04b71ac8afc1faff44e3a6a594dd265ff04baafa2a6	GPT	B02
6ea6497ac4640b4e60ebc9f12f0b6582e61fabb43ca3e5d63c9ba7a811702e3d	eb6dfd7b3151e79a2ef7d7599f6f0ec8dccbe060bc4ae5fa735eabb2f1ebe48a	댐	작업환경	작업환경 (배수)	댐 > 작업환경 > 작업환경 (배수)	NO_MATCH			NO_MATCH	SOURCE_CONCEPT_IS_NOT_A_TASK_SEMANTIC_FOR_CURRENT_CANONICAL_TASK_UNIVERSE	HIGH	402fafe9e1026838ffd0c2fb15b6b685b3554c15aa07999329a6c073752f71dd	a22f3a83f3cc2563554eb04b71ac8afc1faff44e3a6a594dd265ff04baafa2a6	GPT	B02
6f3661a426c84e177827fbf9dc33edc92b08ff4a2a7cfe8566b30b19acdd6b3a	4cde003709330e8d03949e555d12365ecee9b939706782c61ccdf8e63dfc3ee2	댐	작업환경	작업환경 (환기)	댐 > 작업환경 > 작업환경 (환기)	NO_MATCH			NO_MATCH	SOURCE_CONCEPT_IS_NOT_A_TASK_SEMANTIC_FOR_CURRENT_CANONICAL_TASK_UNIVERSE	HIGH	402fafe9e1026838ffd0c2fb15b6b685b3554c15aa07999329a6c073752f71dd	a22f3a83f3cc2563554eb04b71ac8afc1faff44e3a6a594dd265ff04baafa2a6	GPT	B02
6f73047161f45df1d9586c1fe10dbe8a1efa8154a5c09155e24e87ff49487176	a026a5290bf9abb0f54cb9ec8badf530e5ffdfd569d98fb80584e19ad64384dc	교량 및 도로	흙막이지보공작업	흙막이지보공 설치	교량 및 도로 > 흙막이지보공작업 > 흙막이지보공 설치	CANONICAL_GAP				VALID_TASK_BUT_NO_SUITABLE_SINGLE_CANONICAL_TASK_IN_FROZEN_REFERENCE	MEDIUM	402fafe9e1026838ffd0c2fb15b6b685b3554c15aa07999329a6c073752f71dd	a22f3a83f3cc2563554eb04b71ac8afc1faff44e3a6a594dd265ff04baafa2a6	GPT	B02
70354eee9acf6801fac0c9e8202ebc406a41fdb1a281f294c0a870e86d8e5254	3186efe1682bd1de714ab85d3c840495ee8e01e8d8c7f2e864edd43cb996e4f6	댐	안전가시설작업	이동식 사다리	댐 > 안전가시설작업 > 이동식 사다리	NO_MATCH			NO_MATCH	SOURCE_CONCEPT_IS_NOT_A_TASK_SEMANTIC_FOR_CURRENT_CANONICAL_TASK_UNIVERSE	HIGH	402fafe9e1026838ffd0c2fb15b6b685b3554c15aa07999329a6c073752f71dd	a22f3a83f3cc2563554eb04b71ac8afc1faff44e3a6a594dd265ff04baafa2a6	GPT	B02
727ed0086d4fc0240496c4bec1f11675677ab7e0276280c93a34ca154849f5cd	d09522c57917a9fa6768769062f740aa37817f1b84e010f165e04486d40584be	교량 및 도로	특수교량작업	특수교량(MSS 공법)	교량 및 도로 > 특수교량작업 > 특수교량(MSS 공법)	NO_MATCH			NO_MATCH	SOURCE_CONCEPT_IS_NOT_A_TASK_SEMANTIC_FOR_CURRENT_CANONICAL_TASK_UNIVERSE	HIGH	402fafe9e1026838ffd0c2fb15b6b685b3554c15aa07999329a6c073752f71dd	a22f3a83f3cc2563554eb04b71ac8afc1faff44e3a6a594dd265ff04baafa2a6	GPT	B02
73271a0a3be53e9d6897500d8774036de427c81eba86d0130dc7fad30a57bd82	4f32189647c85f9b2f65a6587306f18cca8f21ddd570ff36904e86ad523c61bd	댐	가설전기작업	이동석전기 기계기구	댐 > 가설전기작업 > 이동석전기 기계기구	NO_MATCH			NO_MATCH	SOURCE_CONCEPT_IS_NOT_A_TASK_SEMANTIC_FOR_CURRENT_CANONICAL_TASK_UNIVERSE	HIGH	402fafe9e1026838ffd0c2fb15b6b685b3554c15aa07999329a6c073752f71dd	a22f3a83f3cc2563554eb04b71ac8afc1faff44e3a6a594dd265ff04baafa2a6	GPT	B02
